morphemes	target	prediction	morphemes_predseg	prediction_predseg
ukuthi	Conj	Conj	ukuthi	Conj
u_bu_holi	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	u_bu_holi	NPrePre14_BPre14_NStem
,	Punc	Punc	,	Punc
ukuba	Conj	Conj	ukuba	Conj
y_i_si_akhamuzi	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	y_i_si_akhamuzi	CopPre_NPrePre7_BPre7_NStem
esi_sebenz_a	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	esi_sebenz_a	RelConc7_VRoot_VerbTerm
ka_nzima	AdvPre_Adv	AdvPre_Adv	ka_nzima	AdvPre_Adv
na_u_hulumeni	AdvPre_NPrePre1a_NStem	AdvPre_NPrePre1a_NStem	na_u_hulumeni	AdvPre_NPrePre1a_NStem
o_phumelel_a_yo	RelConc1_VRoot_VerbTerm_RelSuf	RelConc3_Intrans_VerbTerm_RelSuf	o_phumelel_a_yo	RelConc3_Intrans_VerbTerm_RelSuf
ku_nga_siz_a	SC15_Pot_VRoot_VerbTerm	SC15_Pot_VRoot_VerbTerm	ku_nga_siz_a	SC15_Pot_VRoot_VerbTerm
u_ku_leth_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_leth_a	NPrePre15_BPre15_VRoot_VerbTerm
i_ntuthuko	BPre9_NStem	NPrePre9_NStem	i_n_ntuthuko	NPrePre9_BPre9_NStem
e_n_dawo_ini	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	e_n_dawo_ini	LocPre_BPre9_NStem_LocSuf
e_na_u_m_phakathi	RelConc9_AdvPre_NPrePre3_BPre3_Adv	RelConc9_AdvPre_NPrePre3_BPre3_Adv	e_na_u_mu_phakathi	RelConc9_AdvPre_NPrePre3_BPre3_NStem
o_xhuman_il_e	RelConc3_VRoot_Perf_VerbTerm	RelConc3_VRoot_Perf_VerbTerm	o_xhuman_il_e	RelConc3_VRoot_Perf_VerbTerm
.	Punc	Punc	.	Punc
i_mi_hlahlandlela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_hlahlandlela	NPrePre4_BPre4_NStem
:	Punc	Punc	:	Punc
i_n_qalasizinda	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_qalasizinda	NPrePre9_BPre9_NStem
e_vikel_ek_il_e	RelConc9_VRoot_NPas_Perf_VerbTerm	RelConc9_VRoot_NeutExt_Perf_VerbTerm	e_vikelek_ile	RelConc9_VRoot_Perf
ka_masipala	ExclNeg_NStem	PossKA_NStem	ka_u_masipala	PossKA_NPrePre1a_NStem
no_ku_hlinz_ek_w_a	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	no_ku_hlinzek_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
nga_i_zin_sizakalo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	nga_i_zin_sizakalo	AdvPre_NPrePre10_BPre10_NStem
,	Punc	Punc	,	Punc
ka_1	ExclNeg_Num	ExclNeg_Num	ka_1	ExclNeg_Num
e_preli	LocPre_NStem	RelConc9_NStem	e_preli	LocPre_NStem
2007	Num	Num	207	Num
y_imi_hlahlandlela	CopPre_BPre4_NStem	CopPre_BPre4_NStem	y_i_mi_hlahlandlela	CopPre_NPrePre4_BPre4_NStem
e_y_enz_el_w_e	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	e_yi_enz_el_w_e	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm
u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm
u_hulumeni	NPrePre1a_NStem	NPrePre1a_NStem	u_hulumeni	NPrePre1a_NStem
u_ku_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_enz_a	NPrePre15_BPre15_VRoot_VerbTerm
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bopho	NPrePre7_BPre7_NStem
sa_wo	PossConc7_PronStem6	PossConc7_PronStem6	sa_wo	PossConc7_PronStem6
sa_u_mu_thethosisekelo	PossConc7_NPrePre3_BPre3_NStem	PossConc7_NPrePre3_BPre3_NStem	sa_u_mu_thethosisekelo	PossConc7_NPrePre3_BPre3_NStem
sa_uku_leth_a	PossConc7_NPrePre15_Intrans_VerbTerm	PossConc7_NPrePre15_Intrans_VerbTerm	sa_u_ku_leth_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm
i_zin_sizakalo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_sizakalo	NPrePre10_BPre10_NStem
za_nsukuzonke	PossConc8_NStem	PossConc10_NStem	za_nsukuzonke	PossConc10_NStem
.	Punc	Punc	.	Punc
lokhu	Dem15_Pos1	Dem15	lokhu	Dem15
ku_enz_iw_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_enz_iw_a	SC15_VRoot_PassExt_VerbTerm
na_i_qembu	AdvPre_NPrePre5_NStem	AdvPre_NPrePre5_NStem	na_i_li_qembu	AdvPre_NPrePre5_BPre5_NStem
la_u_m_phakathi	PossConc5_NPrePre3_BPre3_Adv	PossConc5_NPrePre3_BPre3_Adv	la_u_mu_phakathi	PossConc5_NPrePre3_BPre3_NStem
eli_xub_il_e	RelConc5_VRoot_Perf_VerbTerm	RelConc5_VRoot_Perf_VerbTerm	eli_xub_il_e	RelConc5_VRoot_Perf_VerbTerm
nga_u_ku_banzi	AdvPre_NPrePre15_BPre15_RelStem	AdvPre_NPrePre15_BPre15_RelStem	nga_u_ku_banzi	AdvPre_NPrePre15_BPre15_RelStem
futhi	Conj	Conj	futhi	Conj
ku_w_u_hlobo	BPre15_CopPre_NPrePre11_NStem	LocPre_CopPre_NPrePre11_NStem	ku_wu_hlobo	LocPre_CopPre_NStem
olu_th_ile	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	olu_th_ile	RelConc11_VRoot_Perf
lwa_a_ma_su	PossConc11_NPrePre6_BPre6_NStem	PossConc11_NPrePre6_BPre6_NStem	lwa_a_ma_su	PossConc11_NPrePre6_BPre6_NStem
.	Punc	Punc	.	Punc
ku_dons_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_dons_a	SC15_VRoot_VerbTerm
a_ma_hora	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_hora	NPrePre6_BPre6_NStem
ama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem	ama_bili	AdjPref6_AdjStem
kanti	Conj	Conj	kanti	Conj
u_m_dwebo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_dwebo	NPrePre3_BPre3_NStem
u_sebenz_is_el_w_a	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm	u_sebenz_is_el_w_a	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm
u_ku_qed_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	u_ku_qed_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
i_li_khasi	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	i_li_khasi	NPrePre5_BPre5_NStem
la_u_ku_hlaziy_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	la_u_ku_hlaziy_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
a_yi_az_i	SC6_CopPre_VRoot_VerbTerm	NegPre_CopPre_VRoot_VerbTerm	a_yi_az_i	NegPre_CopPre_VRoot_VerbTerm
nga_i_n_ntuthuko	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	nga_i_ntuthuko	AdvPre_NPrePre9_NStem
e_yi_enz_ek_a	RelConc9_CopPre_VRoot_NeutExt_VerbTerm	RelConc9_CopPre_VRoot_NeutExt_VerbTerm	e_yi_enz_ek_a	RelConc9_CopPre_VRoot_NeutExt_VerbTerm
kwa_aba_nye	PossConc15_AdjPref2_AdjStem	PossConc15_AdjPref2_AdjStem	kwa_aba_nye	PossConc15_AdjPref2_AdjStem
o_masipala	NPrePre2a_NStem	NPrePre2a_NStem	o_masipala	NPrePre2a_NStem
-	Punc	Punc	-	Punc
a_fund_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_fund_e	SC6_VRoot_VerbTerm
e_mi_bon_a_en_i	RelConc9_BPre4_VRoot_VerbTerm_RecipExt_VerbTerm	LocPre_BPre4_VRoot_VerbTerm_RecipExt_VerbTerm	e_mi_bona_ini	LocPre_BPre4_NStem_LocSuf
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	ya_bo	PossConc4_PronStem2
labo	Dem2_Pos2	Dem2	labo	Dem2
masipala	NStem	NStem	masipala	NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
na_ku_lokho	AdvPre_BPre15_NStem	AdvPre_LocPre_Dem15	na_ku_lokho	AdvPre_BPre15_Dem15
aba_hlangabez_an_a	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	aba_hlangabez_an_a	RelConc2_VRoot_RecipExt_VerbTerm
na_kho	AdvPre_PronStem15	AdvPre_PronStem15	na_kho	AdvPre_PronStem15
.	Punc	Punc	.	Punc
kuze	Conj	Conj	kuze	Conj
kube	Adv	Adv	ku_be	SC15_AuxVStem
manje	Adv	Adv	manje	Adv
oku_enz_ek_a	RelConc15_VRoot_NeutExt_VerbTerm	RelConc15_VRoot_NeutExt_VerbTerm	oku_enz_ek_a	RelConc15_VRoot_NeutExt_VerbTerm
ku_ama_nye	LocPre_AdjPref6_AdjStem	LocPre_AdjPref6_AdjStem	kwa_ama_nye	PossConc15_AdjPref6_AdjStem
a_ma_zwe	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_zwe	NPrePre6_BPre6_NStem
ku_be	SC15_AuxVStem	SC15_AuxVStem	ku_be	SC15_AuxVStem
na_mu_thelel_a	AdvPre_BPre3_ApplExt_VerbTerm	AdvPre_BPre3_ApplExt_VerbTerm	na_u_mu_thelela	AdvPre_NPrePre3_BPre3_NStem
e_ma_thuba_ini	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_thuba_ini	LocPre_BPre6_NStem_LocSuf
ama_ningi	AdjPref6_AdjStem	AdjPref6_AdjStem	ama_ningi	AdjPref6_AdjStem
oku_lahl_ek_el_w_a	RelConc15_VRoot_NPas_ApplExt_PassExt_VerbTerm	RelConc15_VRoot_NeutExt_ApplExt_PassExt_VerbTerm	oku_lahlek_el_w_a	RelConc15_VRoot_ApplExt_PassExt_VerbTerm
kanye	Conj	Conj	ka_nye	AdvPre_AdjStem
na_s_e_zi_n_khinga_ini	AdvPre_PreLoc-s_LocPre_BPre8_BPre9_NStem_LocSuf	AdvPre_PreLoc-s_LocPre_BPre10_BPre9_NStem_LocSuf	na_s_e_zin_king_ini	AdvPre_PreLoc-s_LocPre_BPre9_NStem_LocSuf
za_izin_daba	PossConc8_BPre10_NStem	PossConc10_BPre10_NStem	za_i_zin_daba	PossConc10_NPrePre10_BPre10_NStem
za_u_mu_hlaba	PossConc8_NPrePre3_BPre3_NStem	PossConc10_NPrePre3_BPre3_NStem	za_u_mu_hlaba	PossConc10_NPrePre3_BPre3_NStem
-	Punc	Punc	-	Punc
ku_suk_el_a	SC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	ku_suk_el_a	SC15_VRoot_ApplExt_VerbTerm
ezi_makethe	RelConc10_NStem	RelConc10_NStem	ezi_makethe	RelConc10_NStem
za_i_zi_mali	PossConc8_NPrePre8_BPre8_NStem	PossConc10_NPrePre10_BPre10_NStem	za_i_zi_mali	PossConc10_NPrePre10_BPre10_NStem
ezi_nga_simeme	RelConc8_NegPre_AdjStem	RelConc8_NegPre_NStem	ezi_nga_simam_e	RelConc10_NegPre_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_ye	LocPre_PronStem1	LocPre_PronStem1	ku_ye	LocPre_PronStem1
e_u_ku_hamb_a_ini	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	e_ku_hamb_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf
kwa_a_ba_ntu	PossConc15_NPrePre2_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	kwa_a_ba_ntu	PossConc15_NPrePre2_BPre2_NStem
aba_na_a_ma_khono	RelConc2_AdvPre_NPrePre6_BPre6_NStem	RelConc2_AdvPre_NPrePre6_BPre6_NStem	aba_na_a_ma_khono	RelConc2_AdvPre_NPrePre6_BPre6_NStem
ba_shiy_e	CopPre_Intrans_VerbTerm	SC2_VRoot_VerbTerm	ba_shiy_e	SC2_VRoot_VerbTerm
a_ma_zwe	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_zwe	NPrePre6_BPre6_NStem
a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm	SC6_ProgPre_VRoot_VerbTerm	a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_ye	LocPre_PronStem1	LocPre_PronStem1	ku_ye	LocPre_PronStem1
e_uku_guquk_a_ini	LocPre_NPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	e_ku_guquk_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf
kwa_ubu_dlelwane	PossConc15_BPre14_NStem	PossConc15_BPre14_NStem	kwa_u_bu_dlelwane	PossConc15_NPrePre14_BPre14_NStem
ba_a_ma_ndla	PossConc2a_NPrePre6_BPre6_NStem	PossConc14_NPrePre6_BPre6_NStem	ba_a_ma_ndla	PossConc14_NPrePre6_BPre6_NStem
phakathi	Adv	Adv	phakathi	Adv
kwa_i_mi_buso	PossConc15_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	kwa_i_mi_buso	PossConc15_NPrePre4_BPre4_NStem
na_i_zi_mali	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	na_i_zi_mali	AdvPre_NPrePre10_BPre10_NStem
.	Punc	Punc	.	Punc
ngenxa	Conj	Conj	ngenxa	Conj
ya_lezi	PossConc9_Dem10_Pos1	PossConc9_Dem10	ya_lezi	PossConc9_Dem10
zi_mo	BPre8_NStem	BPre8_NStem	zi_mo	BPre8_NStem
,	Punc	Punc	,	Punc
u_ku_shon_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_shon_a	NPrePre15_BPre15_VRoot_VerbTerm
phansi	Adv	Adv	phansi	Adv
kwa_u_mu_notho	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre3_BPre3_NStem	kwa_u_mu_notho	PossConc15_NPrePre3_BPre3_NStem
wa_manje	PossConc1_Adv	PossConc1_Adv	wa_manje	PossConc1_Adv
e_a_ma_zwe_ini	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_NPrePre6_BPre6_NStem_LocSuf	e_a_ma_zwe_ini	LocPre_NPrePre6_BPre6_NStem_LocSuf
a_se_thuthuk_il_e	SC6_Past_VRoot_Perf_VerbTerm	SC6_Past_VRoot_Perf_VerbTerm	a_se_thuthuk_il_e	SC6_Past_VRoot_Perf_VerbTerm
ku_leth_a	BPre17_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_leth_a	SC15_VRoot_VerbTerm
i_n_ngozi	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_gozi	NPrePre9_BPre9_NStem
en_khulu	AdjPref9_AdjStem	AdjPref9_AdjStem	en_khulu	AdjPref9_AdjStem
e_a_ma_zwe_ini	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_NPrePre6_BPre6_NStem_LocSuf	e_a_ma_zwe_ini	LocPre_NPrePre6_BPre6_NStem_LocSuf
a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm	SC6_ProgPre_VRoot_VerbTerm	a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm
.	Punc	Punc	.	Punc
u_ku_qapha	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	u_ku_qaph_a	NPrePre15_BPre15_VRoot_VerbTerm
no_ku_lingan_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_SC15_VRoot_CausExt_VerbTerm	no_ku_lingan_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
bhek_a	VRoot_VerbTerm	VRoot_VerbTerm	bhek_a	VRoot_VerbTerm
le	Dem4_Pos1	Dem9	le	Dem9
mi_buzo	BPre4_NStem	BPre4_NStem	mi_buzo	BPre4_NStem
e_landel_a_yo	RelConc4_VRoot_VerbTerm_RelSuf	RelConc4_VRoot_VerbTerm_RelSuf	e_landel_a_yo	RelConc4_VRoot_VerbTerm_RelSuf
.	Punc	Punc	.	Punc
ku_s_e_m_qoka	BPre15_PreLoc-s_LocPre_BPre3_NStem	BPre15_PreLoc-s_LocPre_BPre3_NStem	ku_s_e_m_qoka	BPre15_PreLoc-s_LocPre_BPre3_NStem
futhi	Conj	Conj	futhi	Conj
u_ku_qinisek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	u_ku_qinisek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
ukuthi	Conj	Conj	ukuthi	Conj
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mu_ntu	NPrePre1_BPre1_NStem
o_th_ile	RelConc3_VRoot_Perf	RelConc3_VRoot_Perf	o_th_ile	RelConc3_VRoot_Perf
u_na_i_si_bopho	BPre1_AdvPre_NPrePre7_BPre7_NStem	NPrePre3_AdvPre_NPrePre7_BPre7_NStem	u_na_i_si_bopho	BPre1a_AdvPre_NPrePre7_BPre7_NStem
sa_u_ku_lungisel_el_a	PossConc7_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	sa_u_ku_lungis_elel_a	PossConc7_NPrePre15_BPre15_VRoot_IntensExt_VerbTerm
lolu	Dem11_Pos1	Dem11	lolu	Dem11
hlelo	NStem	NStem	hlelo	NStem
u_ku_gwem_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_gwem_a	NPrePre15_BPre15_VRoot_VerbTerm
i_si_mo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_mo	NPrePre7_BPre7_NStem
lapho	Conj	Conj	lapho	Dem16
ku_nga_kho	SC15_NegPre_Adv	LocPre_NegPre_Adv	ku_nga_kho	LocPre_NegPre_Adv
mu_ntu	BPre1_NStem	BPre1_NStem	mu_ntu	BPre1_NStem
o_thath_a	RelConc1_VRoot_VerbTerm	RelConc1_VRoot_VerbTerm	o_thath_a	RelConc1_VRoot_VerbTerm
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bopho	NPrePre7_BPre7_NStem
esi_qond_il_e	RelConc7_VRoot_Perf_VerbTerm	RelConc7_VRoot_Perf_VerbTerm	esi_qond_ile	RelConc7_VRoot_Perf
sa_u_ku_lungisel_el_a	PossConc7_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	sa_u_ku_lungis_elel_a	PossConc7_NPrePre15_BPre15_VRoot_IntensExt_VerbTerm
u_hlelo	NPrePre11_NStem	NPrePre11_NStem	u_hlelo	NPrePre11_NStem
.	Punc	Punc	.	Punc
qinis_a	VRoot_VerbTerm	VRoot_VerbTerm	qinis_a	VRoot_VerbTerm
i_mi_sebenzingqangi	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_sebenzingqangi	NPrePre4_BPre4_NStem
ya_zo_ku_nakekel_w_a	PossConc4_Fut_BPre15_VRoot_PassExt_VerbTerm	PossConc9_Fut_BPre15_VRoot_PassExt_VerbTerm	ya_i_za_u_ku_nakekel_w_a	PossConc9_NPrePre9_PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm
nga_u_kwe_za_m_philo	AdvPre_NPrePre15_PossConc15_PossConc10_BPre3_NStem	AdvPre_NPrePre15_PossConc15_PossConc10_BPre3_NStem	nga_u_kwe_za_m_philo	AdvPre_NPrePre15_PossConc15_PossConc10_BPre3_NStem
na_u_ku_sabalal_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	na_u_ku_sabalal_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm
i_zin_hlelo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_hlelo	NPrePre10_BPre10_NStem
za_ze_m_philo	PossConc10_Pas_BPre3_NStem	PossConc10_PossConc8_BPre3_NStem	za_za_m_philo	PossConc10_PossConc10_BPre3_NStem
ezi_zinz_e	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	ezi_zinz_e	RelConc10_VRoot_VerbTerm
e_zi_funda_ini	LocPre_BPre8_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	ezi_funda_ini	RelConc8_NStem_LocSuf
,	Punc	Punc	,	Punc
ezi_fan_a	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	ezi_fan_a	RelConc10_VRoot_VerbTerm
na_a_ba_sebenzi	AdvPre_NPrePre2_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	na_a_ba_sebenzi	AdvPre_NPrePre2_BPre2_NStem
ba_i_za_i_m_philo	PossConc2_NPrePre9_BPre10_NPrePre9_BPre3_NStem	PossConc2_NPrePre9_PossConc10_NPrePre9_BPre3_NStem	ba_e_za_i_m_philo	PossConc2_RelConc9_PossConc10_NPrePre9_BPre3_NStem
ba_s_e_mu_phakath_ini	PossConc2_PreLoc-s_LocPre_BPre3_NStem_LocSuf	PossConc2_PreLoc-s_LocPre_BPre3_NStem_LocSuf	ba_s_e_mu_phakath_ini	PossConc2_PreLoc-s_LocPre_BPre3_NStem_LocSuf
na_i_zin_hlelo	NPre10_NPrePre10_BPre10_NStem	NPre10_NPrePre10_BPre10_NStem	na_i_zin_hlelo	NPre10_NPrePre10_BPre10_NStem
za_a_ba_belethisi	PossConc10_NPrePre2_BPre2_NStem	PossConc10_NPrePre2_BPre2_NStem	za_a_belethisi	PossConc10_RelConc6_NStem
,	Punc	Punc	,	Punc
na_i_zi_fundo	NPre10_NPrePre8_BPre8_NStem	AdvPre_NPrePre8_BPre8_NStem	na_i_zi_fundo	AdvPre_NPrePre8_BPre8_NStem
za_ze_m_philo	PossConc10_Pas_BPre3_NStem	PossConc8_PossConc8_BPre3_NStem	za_za_m_philo	PossConc10_PossConc10_BPre3_NStem
.	Punc	Punc	.	Punc
U_m_lamuli	NPrePre1_BPre1_ProperName	NPrePre1_BPre1_NStem	u_m_lamuli	NPrePre1_BPre1_NStem
ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm	ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm
ukuba	Conj	Conj	ukuba	Conj
a_hlaziy_e	SC6_Intrans_VerbTerm	SC6_Intrans_VerbTerm	a_hlaziy_e	SC6_Intrans_VerbTerm
i_n_ngxabano	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_ngxabano	NPrePre9_NStem
.	Punc	Punc	.	Punc
i_li_komidi	NPrePre5_BPre5_NStem	NPrePre5_BPre5_NStem	i_komidi	NPrePre5_NStem
lesi_gceme	Dem7_Pos1_NStem	Dem7_NStem	le_sigceme	Dem9_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
na_aba_nye	AdvPre_AdjPref2_AdjStem	AdvPre_AdjPref2_AdjStem	na_aba_nye	AdvPre_AdjPref2_AdjStem
a_ba_ntu	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	a_ba_ntu	NPrePre2_BPre2_NStem
aba_no_ku_bandakany_w_a	RelConc2_AdvPre_BPre15_VRoot_PassExt_VerbTerm	RelConc2_AdvPre_BPre15_VRoot_PassExt_VerbTerm	aba_na_u_ku_bandakany_w_a	RelConc2_AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm
e_u_ku_sebenz_a_ini	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	e_ku_sebenz_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf
kwa_u_lu_hlelo	PossConc15_NPrePre11_BPre11_NStem	PossConc15_NPrePre11_BPre11_NStem	kwa_u_hlelo	PossConc15_NPrePre11_NStem
,	Punc	Punc	,	Punc
oku_hlangan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	oku_hlangan_is_a	RelConc15_VRoot_CausExt_VerbTerm
u_mu_hlangano	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_hlangano	NPrePre3_BPre3_NStem
wa_a_ba_mel_e	PossConc1a_NPre15_BPre15_VRoot_VerbTerm	PossConc3_NPrePre2_BPre2_VRoot_VerbTerm	wa_a_ba_mel_e	PossConc3_NPrePre2_BPre2_VRoot_VerbTerm
a_ma_qembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_qembu	NPrePre6_BPre6_NStem
oku_sebenz_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	oku_sebenz_a	RelConc15_VRoot_VerbTerm
e_i_zin_hloso	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	ezi_n_hloso	RelConc8_BPre9_NStem
,	Punc	Punc	,	Punc
u_mu_hlangano	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_mu_hlangano	NPrePre3_BPre3_NStem
wa_a_ma_hora	PossConc1a_NPrePre6_BPre6_NStem	PossConc1a_NPrePre6_BPre6_NStem	wa_a_ma_hora	PossConc1a_NPrePre6_BPre6_NStem
ama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem	ama_bili	AdjPref6_AdjStem
ku_sebenz_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	ku_sebenz_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm
i_methriksi	NPrePre9_NStem	NPrePre9_NStem	i_methriksi	NPrePre9_NStem
ya_u_lu_hlelo	PossConc9_NPrePre11_BPre11_NStem	PossConc9_NPrePre11_BPre11_NStem	ya_u_hlelo	PossConc9_NPrePre11_NStem
