morphemes	target	prediction	morphemes_predseg	prediction_predseg
.	Punc	Punc	.	Punc
U_m_Thethosisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_Thethosisekelo	NPrePre3_BPre3_NStem
u_bek_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_bek_a	SC3_VRoot_VerbTerm
i_im_funeko	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	i_im_funeko	NPrePre4_BPre4_NStem
ezim_bili	AdjPref10_AdjStem	AdjPref10_AdjStem	ezim_bili	AdjPref10_AdjStem
ezi_si_sekelo	RelConc10_BPre7_NStem	RelConc8_BPre7_NStem	ezi_si_sekelo	RelConc8_BPre7_NStem
so_kw_enz_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	so_kw_enz_a	PossConc7_BPre15_VRoot_VerbTerm
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_thetho	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	ka_masipala	PossKA_NStem
.	Punc	Punc	.	Punc
Ko_ku_thom_a	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	Ko_ku_thom_a	PossConc15_BPre15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_thetho	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	ka_masipala	PossKA_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	u_b_e	SC2_VRoot_VerbTerm
ne_sekelo	AdvPre_NStem	AdvPre_NStem	ne_sekelo	AdvPre_NStem
la_ma_khansela	PossConc7_BPre6_NStem	PossConc5_BPre6_NStem	la_ma_khansela	PossConc5_BPre6_NStem
wo_ke	QuantConc6_QuantStem	QuantConc1_QuantStem	wo_ke	QuantConc1_QuantStem
begodu	Conj	Conj	begodu	Conj
kw_esi_bili	PossConc15_AdjPref7_AdjStem	PossConc15_AdjPref7_NStem	kw_esibili	PossConc15_NStem
,	Punc	Punc	,	Punc
u_m_phakathi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_phakathi	NPrePre3_BPre3_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC3_VRoot_VerbTerm	SC2_VRoot_VerbTerm	u_b_e	SC2_VRoot_VerbTerm
ne_thuba	AdvPre_NStem	AdvPre_NStem	ne_thuba	AdvPre_NStem
lo_ku_b_a	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	lo_ku_b_a	PossConc5_BPre15_VRoot_VerbTerm
ne_li_zwi	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	ne_li_zwi	AdvPre_BPre5_NStem
mayelana	NStem	NStem	mayelana	NStem
no_m_thetho	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	no_m_thetho	AdvPre_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	ka_masipala	PossKA_NStem
.	Punc	Punc	.	Punc
I_z_akhiwo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	I_z_akhiwo	NPrePre4_BPre4_NStem
e_sel_e	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	e_sele	RelConc9_NStem
zi_khona	BPre10_NStem	BPre10_NStem	zi_khona	BPre10_NStem
ku_wadi	BPre15_NStem	BPre15_NStem	ku_wadi	PossConc15_NStem
zi_ya_khonjel_w_a	SC10_Pres_VRoot_PassExt_VerbTerm	BPre8_Pres_VRoot_PassExt_VerbTerm	zi_ya_khonjel_w_a	BPre8_Pres_VRoot_PassExt_VerbTerm
kobana	Conj	Conj	kobana	Conj
zi_thumel_e	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	zi_thumel_e	SC10_VRoot_VerbTerm
aba_phakany_is_iw_e_ko	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	aba_phakanyisiwe_ko	RelConc2_NStem_RelSuf
e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf
lapha	Dem16	Dem15	lapha	Dem16
a_ma_bizo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_bizo	NPrePre6_BPre6_NStem
a_zoku_qinis_ek_is_w_a	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	a_zoku_qinis_ek_is_w_a	SC6_Pres_VRoot_NeutExt_CausExt_PassExt_VerbTerm
ngo_ku_vunyw_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_Intrans_VerbTerm	ngo_ku_vunywa	AdvPre_BPre15_NStem
zi_z_akhamuzi	Pre_BPre8_NStem	BPre8_BPre8_NStem	zi_z_akhamuzi	CopPre_BPre8_NStem
kho_na	PronStem15_PronSuf	PronStem15_PronSuf	khona	Adv
u_kw_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_kw_akha	NPrePre15_BPre15_NStem
i_Komidi	NPrePre4_NStem	NPrePre4_NStem	i_Komidi	NPrePre4_NStem
ye_Wadi	PossConc4_NStem	PossConc4_NStem	ye_Wadi	PossConc4_NStem
.	Punc	Punc	.	Punc
A_ba_phathi	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	A_ba_phathi	NPrePre2_BPre2_NStem
bo_m_khandlu	PossConc2_BPre3_NStem	PossConc2_BPre3_NStem	bo_m_khandlu	PossConc2_BPre3_NStem
ba_thol_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_thol_a	SC2_Intrans_VerbTerm
i_mi_biko	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_biko	NPrePre4_BPre4_NStem
ku-_Yunidi	PossConc4_NStem	BPre17_NStem	ku__Yunidi	LocPre_BPre1_NStem
y_o_kuHlanganyela	PossConc5_LocPre_NStem	PossConc9_LocPre_NStem	yo_ku_Hlanganyela	PossConc4_BPre15_NStem
yo_m_Phakathi	PossConc5_BPre3_NStem	PossConc4_BPre3_NStem	yo_m_Phakathi	PossConc4_BPre3_NStem
mayelana	NStem	NStem	mayelana	NStem
ne_se_nzeko	AdvPre_BPre7_NStem	AdvPre_PossConc7_NStem	ne_senzeko	AdvPre_NStem
so_ku_phath_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	so_ku_phath_a	PossConc7_BPre15_VRoot_VerbTerm
namtjhana	Conj	Conj	na_mtjha_na	AdvPre_NStem_DimSuf
u_ku_tjhejwa	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	u_ku_tjhejwa	NPrePre15_BPre15_NStem
ba_phathi	BPre2_NStem	BPre2_NStem	ba_phathi	BPre2_NStem
nga_phambi	AdvPre_Adv	AdvPre_Adv	nga_phambi	AdvPre_Adv
ko_kus_a	PossConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	ko_ku_s_a	PossConc15_BPre15_VRoot_VerbTerm
e_komidi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_komidi_ni	LocPre_NStem_LocSuf
e_kulu	AdjPref5_AdjStem	AdjPref5_AdjStem	e_kulu	AdjPref5_AdjStem
namtjhana	Conj	Conj	na_mtjha_na	AdvPre_NStem_DimSuf
i_komidi	NPrePre4_NStem	NPrePre4_NStem	i_komidi	NPrePre4_NStem
e_pheth_e_ko	LocPre_VRoot_VerbTerm_RelSuf	RelConc4_VRoot_VerbTerm_RelSuf	e_phethe_ko	LocPre_NStem_RelSuf
y_a_ka_sodorobha	PossConc5_LocPre_PossConc5_NStem	PossConc9_LocPre_PossConc15_NStem	ya_ka_sodorobha	PossConc4_PossKA_NStem
mayelana	NStem	NStem	mayelana	NStem
ne_e_n_qunto	AdvPre_LocPre_BPre8_NStem	AdvPre_LocPre_BPre6_NStem	ne_e_n_qunto	AdvPre_LocPre_BPre6_NStem
ze_polotiki	PossConc8_NStem	Pres_NStem	ze_polotiki	Pres_NStem
.	Punc	Punc	.	Punc
U_masipala	NPrePre1a_NStem	NPrePre1a_NStem	U_masipala	NPrePre1a_NStem
u_fun_a	SC1a_VRoot_VerbTerm	SC1_VRoot_VerbTerm	u_fun_a	SC1_VRoot_VerbTerm
u_kw_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_kw_akha	NPrePre15_BPre15_NStem
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bhedlela	NPrePre7_BPre7_NStem
ku_wadi	BPre15_NStem	BPre15_NStem	ku_wadi	BPre15_NStem
ABC	Abbr	Abbr	ABC	Abbr
.	Punc	Punc	.	Punc
U_ku_bonisana	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	U_ku_bonisan_a	NPrePre15_BPre15_VRoot_VerbTerm
nga_phandle	AdvPre_Adv	AdvPre_Adv	nga_phandle	AdvPre_Adv
ku_kontragiwe	BPre15_NStem	BPre15_NStem	ku_kontragiw_e	OC15_VRoot_VerbTerm
ukobana	Conj	Conj	ukobana	Conj
ku_thol_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_thol_w_e	SC15_VRoot_PassExt_VerbTerm
i_lw_azi	BPre9_BPre11_NStem	BPre9_BPre11_NStem	i_lw_azi	BPre9_BPre11_NStem
eli_mayelana	RelConc5_NStem	RelConc5_NStem	eli_mayelana	RelConc5_NStem
ne_nani	AdvPre_NStem	AdvPre_NStem	ne_nani	AdvPre_NStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
a_ba_s_e_wadi_ni	NPrePre2_BPre2_PreLoc-s_LocPre_NStem_LocSuf	NPrePre2_BPre2_PreLoc-s_LocPre_NStem_LocSuf	aba_s_e_wad_ini	RelConc2_PreLoc-s_LocPre_NStem_LocSuf
,	Punc	Punc	,	Punc
i_zinga	NPrePre5_NStem	NPrePre9_NStem	i_zinga	NPrePre9_NStem
lo_m_sebenzi	PossConc5_BPre3_NStem	PossConc5_BPre3_NStem	lo_m_sebenzi	PossConc5_BPre3_NStem
no_ku_nga_bikhona	AdvPre_BPre15_NegPre_NStem	AdvPre_BPre15_AdvPre_NStem	no_ku_nga_bikhona	AdvPre_BPre15_AdvPre_NStem
kwe_mi_sebenzi	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem	kwe_mi_sebenzi	PossConc15_BPre4_NStem
,	Punc	Punc	,	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	i_nani	NPrePre5_NStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
aba_dala	AdjPref2_AdjStem	AdjPref2_AdjStem	a_ba_dala	NPrePre2_BPre2_AdjStem
,	Punc	Punc	,	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	i_nani	NPrePre5_NStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
aba_tjha	RelConc2_NStem	AdjPref2_NStem	aba_tjha	AdjPref2_NStem
,	Punc	Punc	,	Punc
i_nani	NPrePre5_NStem	NPrePre5_NStem	i_nani	NPrePre5_NStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
a_ba_no_mulwana	NPrePre2_BPre2_AdvPre_NStem	NPrePre2_BPre2_AdvPre_NStem	aba_no_mulwana	RelConc2_AdvPre_NStem
we-_HIV	PossConc3_Abbr	PossConc6_Abbr	w_e__HI_V	PossConc3_LocPre_BPre8_CopPre_Abbr
ne_Ntumbantonga	AdvPre_NStem	AdvPre_NStem	ne_Ntumbantonga	AdvPre_NStem
njll	Abbr	Abbr	njll	Abbr
.	Punc	Punc	.	Punc
Aba_zange	RelConc2_NStem	NegPre_NStem	A_ba_zang_e	SC6_OC2_VRoot_VerbTerm
ba_bon_is_an_e	SC2_VRoot_CausExt_RecipExt_VerbTerm	SC2_VRoot_CausExt_RecipExt_VerbTerm	ba_bonisane	BPre2_NStem
no_m_phakathi	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	no_m_phakathi	AdvPre_BPre3_NStem
ngo_ku_th_i	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	ngo_ku_thi	AdvPre_BPre15_NStem
ng_ab_e	SC1_VRoot_VerbTerm	OC1_VRoot_VerbTerm	nga_b_e	AdvPre_VRoot_VerbTerm
i_wadi	NPrePre5_NStem	NPrePre4_NStem	i_wadi	NPrePre4_NStem
ABC	Abbr	Abbr	ABC	Abbr
i_yi_n_dawo	NPrePre4_CopPre_BPre4_NStem	NPrePre10_CopPre_BPre9_NStem	i_yi_n_dawo	NPrePre10_CopPre_BPre9_NStem
e_hle	AdjPref9_AdjStem	AdjPref9_AdjStem	e_hl_e	RelConc9_Intrans_VerbTerm
yo_kw_akh_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_kw_akha	PossConc4_BPre15_NStem
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bhedlela	NPrePre7_BPre7_NStem
.	Punc	Punc	.	Punc
I_nengi	AdjPref9_AdjStem	AdjPref9_AdjStem	I_nengi	AdjPref9_AdjStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
aba_hlung_w_a_ko	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	RelConc2_VRoot_PassExt_VerbTerm_RelSuf	aba_hlungwa_ko	RelConc2_NStem_RelSuf
ba_th_i	OC2_VRoot_VerbTerm	OC2_VRoot_VerbTerm	ba_thi	BPre2_NStem
i_si_bhedlela	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bhedlela	NPrePre7_BPre7_NStem
si_funeka	BPre7_NStem	BPre7_NStem	si_fun_ek_a	SC7_VRoot_NeutExt_VerbTerm
ku_wadi	LocPre_NStem	PossConc15_NStem	ku_wadi	BPre15_NStem
-XYZ	Abbr	Abbr	_XYZ	NPrePre9_NStem
.	Punc	Punc	.	Punc
U_masipala	NPrePre1a_NStem	NPrePre1a_NStem	U_masipala	NPrePre1a_NStem
aka_zi_tjhej_i	NegPre_SC8_Intrans_VerbTerm	NegPre_SC8_Intrans_VerbTerm	akazi_tjheji	NegPre_NStem
i_im_phakamiso	NPrePre8_BPre8_NStem	NPrePre4_BPre10_NStem	i_im_phakamiso	NPrePre4_BPre10_NStem
zo_m_phakathi	PossConc8_BPre3_NStem	PossConc10_BPre3_NStem	zo_m_phakathi	PossConc10_BPre3_NStem
.	Punc	Punc	.	Punc
Tjhej_a	VRoot_VerbTerm	VRoot_VerbTerm	Tjheja	NStem
u_m_buzo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_buzo	NPrePre3_BPre3_NStem
nge_nzasi	AdvPre_NStem	AdvPre_NStem	nge_nzasi	AdvPre_NStem
.	Punc	Punc	.	Punc
Khomb_a	VRoot_VerbTerm	VRoot_VerbTerm	Khomba	ProperName
a_ma_phetheni	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_phetheni	NPrePre6_BPre6_NStem
a_qakathek_ile_ko	SC6_VRoot_Perf_RelSuf	SC6_VRoot_Perf_RelSuf	a_qakathek_ile_ko	SC6_VRoot_Perf_RelSuf
a_nga_b_a	SC6_Pot_VRoot_VerbTerm	SC6_Pot_VRoot_VerbTerm	a_nga_b_a	SC6_Pot_VRoot_VerbTerm
li_sizo	BPre5_NStem	BPre5_NStem	li_sizo	BPre5_NStem
lokha	Conj	Conj	lokha	Conj
na_wu_landel_a	AdvPre_OC3_VRoot_VerbTerm	AdvPre_OC3_VRoot_VerbTerm	na_wulandela	AdvPre_NStem
u_m_khondo	NPrePre1_BPre1_NStem	NPrePre3_BPre3_NStem	u_m_khondo	NPrePre3_BPre3_NStem
wa_wo	PossConc3_PronStem6	PossConc3_PronStem6	wa_wo	PossConc3_PronStem6
njengo_ku_sebenza	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem	njengo_ku_sebenz_a	AdvPre_BPre15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
a_ma_phetheni	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_phetheni	NPrePre6_BPre6_NStem
wa_ma_lwelwe	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem	wa_ma_lwelwe	PossConc1a_BPre6_NStem
,	Punc	Punc	,	Punc
a_ma_zinga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_zinga	NPrePre6_BPre6_NStem
wo_ko_n_dleka	PossConc1_PossConc15_BPre15_NStem	PossConc3_PossConc15_BPre9_NStem	wo_ko_n_dleka	PossConc3_PossConc15_BPre9_NStem
njll	Abbr	Abbr	njll	Abbr
.	Punc	Punc	.	Punc
Rekhod_a	VRoot_VerbTerm	VRoot_VerbTerm	Rekhod_a	VRoot_VerbTerm
i_inyanga	NPrePre4_NStem	NPrePre9_NStem	i_i_nyanga	NPrePre4_BPre10_NStem
zo_nyaka	Pres_NStem	Pres_NStem	zo_nyaka	Pres_NStem
e_fliphutjhadi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_fliphutjhadi_ni	LocPre_NStem_LocSuf
be_s_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	be_s_e	SC2_VRoot_VerbTerm
u_buza	CopPre_NStem	NPrePre1a_NStem	u_buz_a	SC1_VRoot_VerbTerm
a_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_lunga	NPrePre6_BPre6_NStem
we_si_qhema	PossConc3_BPre7_NStem	PossConc3_BPre7_NStem	we_si_qhema	PossConc3_BPre7_NStem
bo_nyana	BPre2_NStem	BPre2_NStem	bo_nyana	BPre2_NStem
i_s_ehlakalo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_sehlakalo	NPrePre4_NStem
s_e_nzeke	PossConc7_LocPre_NStem	PossConc7_LocPre_NStem	s_enz_ek_e	SC7_VRoot_NeutExt_VerbTerm
nini	Adv	NStem	nini	Interrog
nokobana	Conj	Conj	nokobana	Conj
si_b_e	OC1_VRoot_VerbTerm	OC1_VRoot_VerbTerm	si_b_e	OC1_VRoot_VerbTerm
si_b_e	OC1_VRoot_VerbTerm	OC1_VRoot_VerbTerm	si_b_e	OC1_VRoot_VerbTerm
ka_nga_ngani	AdvPre_NegPre_Interrog	AdvPre_NegPre_Interrog	ka_nga_ngani	AdvPre_NegPre_Interrog
.	Punc	Punc	.	Punc
Lokhu	Dem15	Dem15	Lokhu	Dem15
u_nga_kwenz_a	SC1_Pot_VRoot_VerbTerm	SC1a_AdvPre_VRoot_VerbTerm	u_nga_kw_enz_a	SC1a_AdvPre_OC17_VRoot_VerbTerm
ma_lunga_na	BPre6_NStem_DimSuf	BPre6_NStem_DimSuf	ma_lunga_na	BPre6_NStem_DimSuf
na_wo	AdvPre_PronStem3	AdvPre_PronStem3	na_wo	AdvPre_PronStem3
wo_ke	QuantConc1_QuantStem	QuantConc1_QuantStem	wo_ke	QuantConc1_QuantStem
a_ma_phetheni	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_phetheni	NPrePre6_BPre6_NStem
a_khonj_iw_e_ko	RelConc6_VRoot_PassExt_VerbTerm_RelSuf	RelConc6_VRoot_PassExt_VerbTerm_RelSuf	a_khonjiwe_ko	RelConc6_NStem_RelSuf
.	Punc	Punc	.	Punc
Khulum_is_an_a	VRoot_CausExt_RecipExt_VerbTerm	VRoot_CausExt_RecipExt_VerbTerm	Khulum_is_an_a	VRoot_CausExt_RecipExt_VerbTerm
ne_si_qhema	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	ne_si_qhema	AdvPre_BPre7_NStem
nge_mi_thelela	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	nge_mi_thelela	AdvPre_BPre4_NStem
ye_phetheni	PossConc4_NStem	PossConc9_NStem	ye_phetheni	PossConc9_NStem
nga_yi_nye	AdvPre_CopPre_AdjStem	AdvPre_CopPre_AdjStem	nga_yi_nye	AdvPre_CopPre_AdjStem
e_khonjiw_ek_o	RelConc9_VRoot_NeutExt_VerbTerm	RelConc9_VRoot_NeutExt_VerbTerm	e_khonjiwe_ko	LocPre_NStem_RelSuf
.	Punc	Punc	.	Punc
U_m_khandlu	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_khandlu	NPrePre3_BPre3_NStem
u_ng_enz_a	SC2_Pot_VRoot_VerbTerm	SC3_Pot_VRoot_VerbTerm	u_ng_enz_a	SC3_Pot_VRoot_VerbTerm
i_Foramu	NPrePre4_NStem	NPrePre4_NStem	i_Foramu	NPrePre4_NStem
yo_bu_Jameli	PossConc4_BPre14_NStem	PossConc4_BPre14_NStem	yo_bu_Jameli	PossConc4_BPre14_NStem
be-_IDP	PossConc2_Abbr	PossConc2_Abbr	be__I_DP	PossConc2_NPrePre8_NPrePre4_Abbr
u_ku_thol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_thol_a	NPrePre15_BPre15_VRoot_VerbTerm
u_bu_hlanganyeli	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	u_bu_hlanganyeli	NPrePre14_BPre14_NStem
obu_seqophelweni	RelConc14_NStem	RelConc14_NStem	o_buseqophelweni	RelConc3_NStem
eli_phezulu	RelConc5_NStem	RelConc5_NStem	eli_phezulu	RelConc5_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
no_m_bono	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	no_m_bono	AdvPre_BPre3_NStem
o_vel_a	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	o_vel_a	RelConc3_VRoot_VerbTerm
e_m_phakath_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_phakath_ini	LocPre_BPre3_NStem_LocSuf
.	Punc	Punc	.	Punc
I_Foramu	NPrePre4_NStem	NPrePre4_NStem	I_Foramu	NPrePre4_NStem
i_nga_fak_a	SC9_AdvPre_VRoot_VerbTerm	SC9_Pot_VRoot_VerbTerm	i_nga_fak_a	SC9_Pot_VRoot_VerbTerm
hlangan_a	VRoot_VerbTerm	VRoot_VerbTerm	hlangan_a	VRoot_VerbTerm
a_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_lunga	NPrePre6_BPre6_NStem
wo_m_khandlu	PossConc6_BPre3_NStem	PossConc6_BPre3_NStem	wo_m_khandlu	PossConc3_BPre3_NStem
,	Punc	Punc	,	Punc
a_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_lunga	NPrePre6_BPre6_NStem
ama_khulu	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_khulu	NPrePre6_BPre6_NStem
we_komidi	PossConc3_NStem	PossConc1_NStem	w_e_komidi	PossConc3_LocPre_NStem
,	Punc	Punc	,	Punc
i_in_khulu	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	i_in_khulu	NPrePre8_BPre8_NStem
ezi_phath_a_ko	RelConc8_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf	ezi_phath_a_ko	RelConc10_VRoot_VerbTerm_RelSuf
ezi_kulu	RelConc8_Adv	AdjPref8_Adv	ezi_kulu	AdjPref8_Adv
,	Punc	Punc	,	Punc
a_ma_lunga	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_lunga	NPrePre6_BPre6_NStem
we_Komidi	PossConc1_NStem	PossConc1_NStem	we_Komidi	PossConc1_NStem
ye_Wadi	PossConc4_NStem	PossConc4_NStem	ye_Wadi	PossConc4_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
na_bajameli	AdvPre_NStem	AdvPre_NStem	na_ba_jameli	AdvPre_BPre2_NStem
aba_buy_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	aba_buy_a	RelConc2_VRoot_VerbTerm
e_e_n_qhem_eni	RelConc9_LocPre_BPre9_NStem_LocSuf	RelConc9_LocPre_BPre9_NStem_LocSuf	e_e_n_qhem_eni	RelConc9_LocPre_BPre9_NStem_LocSuf
za_ba_bambisani	PossConc8_BPre2_NStem	PossConc8_BPre2_NStem	za_ba_bambisani	PossConc8_BPre2_NStem
ezi_hlelekile_ko	RelConc8_NStem_RelSuf	RelConc10_NStem_RelSuf	ezi_hlelekile_ko	RelConc10_NStem_RelSuf
,	Punc	Punc	,	Punc
a_ba_rholi	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	a_ba_rholi	NPrePre2_BPre2_NStem
be_ndabuko	PossConc2a_NStem	PossConc2a_NStem	be_ndabuko	PossConc2a_NStem
na_ba_ntu	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem	na_ba_ntu	AdvPre_BPre2_NStem
.	Punc	Punc	.	Punc
I_phiko	NPrePre4_NStem	NPrePre4_NStem	I_phiko	NPrePre4_NStem
li_kghonakalisa	BPre5_NStem	BPre5_NStem	li_kghonakalisa	BPre5_NStem
i_ku_lumiswano	NPrePre4_BPre15_NStem	NPrePre4_BPre15_NStem	i_kulumiswano	NPrePre4_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
no_ku_thath_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	no_ku_thath_a	AdvPre_BPre15_VRoot_VerbTerm
i_in_qunto	NPrePre8_BPre8_NStem	NPrePre4_BPre8_NStem	i_in_qunto	NPrePre4_BPre8_NStem
ndawonye	Adv	Adv	ndawonye	Adv
ze-_IDP	PossConc8_Abbr	Pres_Abbr	ze__I_DP	PossConc8_VerbTerm_NPrePre4_Abbr
.	Punc	Punc	.	Punc
I_Foramu	NPrePre4_NStem	NPrePre4_NStem	I_Foramu	NPrePre4_NStem
ya_ba_Jameli	PossConc4_BPre2_NStem	PossConc1a_BPre2_NStem	ya_ba_Jameli	PossConc1a_BPre2_NStem
be-_IDP	PossConc2_Abbr	PossConc2_Abbr	be__I_DP	PossConc2_VerbTerm_NPrePre4_Abbr
ku_fan_el_e	SC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	ku_fan_el_e	SC15_VRoot_ApplExt_VerbTerm
ku_b_e	SC15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	ku_b_e	OC15_VRoot_VerbTerm
yi_hlangano	CopPre_NStem	CopPre_NStem	yi_hlangano	CopPre_NStem
ya_safuthi	PossConc4_NStem	PossConc1a_NStem	ya_safuthi	PossConc1a_NStem
