morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
u_hlangothi	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
u_ku_b_a	Conj	NPrePre15_BPre15_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VRoot_VerbTerm
lu_cac_is_e	SC11_VRoot_CausExt_VerbTerm	SC5_VRoot_CausExt_VerbTerm	SC11_VRoot_CausExt_VerbTerm	SC5_VRoot_CausExt_VerbTerm
a_ma_phuzu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_nge_zw_akalanga	SC6_NegPre_VRoot_NeutExt_VerbTerm_NegPre	RelConc6_AdvPre_VRoot_NStem	SC6_NegPre_VRoot_NeutExt_VerbTerm_NegPre	RelConc6_AdvPre_BPre8_NStem
kolu_nye	BPre15_AdjPref11_AdjStem	AdjPref1_AdjStem	BPre15_AdjPref11_AdjStem	AdjPref15_AdjStem
u_hlangothi	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
.	Punc	PUNC	Punc	PUNC
U_m_lamuli	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
u_qoq_el_a	SC1_VRoot_ApplExt_VerbTerm	SC1_VRoot_ApplExt_VerbTerm	SC1_VRoot_ApplExt_VerbTerm	SC1_VRoot_ApplExt_VerbTerm
n_dawonye	BPre9_NStem	BPre9_NStem	BPre9_NStem	BPre9_NStem
zo_nke	QuantConc8_QuantStem	QuantConc8_QuantStem	QuantConc8_QuantStem	QuantConc8_QuantStem
i_zi_mo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
.	Punc	PUNC	Punc	PUNC
E_ngqungquth_el_e_ni	LocPre_VRoot_VerbTerm_LocSuf	LocPre_VRoot_ApplExt_VerbTerm_LocSuf	LocPre_VRoot_VerbTerm_LocSuf	LocPre_VRoot_ApplExt_VerbTerm_LocSuf
e_biz_w_a	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm
nge__	AdvPre	Adv	AdvPre	AdvPre
Mi_llennium	NStem	BPre4_NStem	NStem	BPre4_NStem
Summi_t	Foreign	NStem_ProperName	Foreign	ProperName_VerbTerm
ku_Se_pthemb_a	AdvPre_NStem	SC15_Pro_VRoot_VerbTerm	AdvPre_NStem	SC15_Pro_VRoot_VerbTerm
2000	Num	NUM	Num	NUM
,	Punc	PUNC	Punc	PUNC
wo_nke	QuantConc3_QuantStem	QuantConc3_QuantStem	QuantConc3_QuantStem	QuantConc3_QuantStem
a_ma_zwe	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_nga_phansi	RelConc6_AdvPre_Adv	RelConc6_AdvPre_Adv	RelConc6_AdvPre_Adv	RelConc6_AdvPre_Adv
kwe_Nhlangano	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NStem	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NStem
Yezi_zwe	PossConc9_NPrePre8_BPre8_NStem	PossConc9_NStem	PossConc9_NPrePre8_BPre8_NStem	RelConc8_NStem
a_phinda	SC6_VRoot_VerbTerm	RelConc6_NStem	SC6_VRoot_VerbTerm	RelConc6_NStem
a_zi_bophezel_a	SC6_ReflPre_VRoot_ApplExt_VerbTerm	SC1a_ReflPre_VRoot_VerbTerm	SC6_ReflPre_VRoot_ApplExt_VerbTerm	SC6_ReflPre_VRoot_VerbTerm
e_n_tuthukw_eni	LocPre_NStem_LocSuf	RelConc9_BPre9_NStem_LocSuf	LocPre_NStem_LocSuf	RelConc9_BPre9_NStem_LocSuf
esimem_e	RelConc9_VRoot_Perf_VerbTerm	VRoot_VerbTerm	RelConc9_VRoot_Perf_VerbTerm	VRoot_VerbTerm
na_s_e_ku_qed_w_eni	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_PassExt_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_BPre15_VRoot_PassExt_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_NStem_VerbTerm_LocSuf
ko_bu_phofu	PossConc15_NPrePre14_BPre14_NStem	PossConc15_BPre14_NStem	PossConc15_NPrePre14_BPre14_NStem	PossConc15_BPre14_NStem
ngo_kwa_mukel_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	CopPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	CopPre_BPre15_VRoot_VerbTerm
i_simemezelo	NPrePre7_BPre7_NStem	BPre9_NStem	NPrePre7_BPre7_NStem	BPre7_NStem
i__M_i_llennium	NPrePre9_Foreign	NPrePre9_BPre4_NPrePre10_NStem	NPrePre9_Foreign	NPrePre9_BPre10_NPrePre9_NStem
Declaration	NStem	Foreign	NStem	Foreign
.	Punc	PUNC	Punc	PUNC
E_mi_phakath_ini	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf	LocPre_NPrePre4_BPre4_NStem_LocSuf	LocPre_BPre4_NStem_LocSuf
ezi_biz_w_a	RelConc8_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	RelConc8_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm
nge__M_i_llennium	AdvPre_NPrePre9_NStem	AdvPre_BPre3_NPrePre9_NPrePre9	AdvPre_NPrePre9_NStem	AdvPre_BPre3_NPrePre9_NStem
Development	Foreign	Foreign	Foreign	Foreign
Goals	Foreign	Foreign	Foreign	Foreign
(	Punc	PUNC	Punc	PUNC
MDGS	Abbr	Abbr	Abbr	Abbr
)	Punc	PUNC	Punc	PUNC
zi_y_i_n_kombandlel_a	BPre8_CopPre_NPrePre9_BPre9_NStem	SC10_CopPre_NPrePre9_BPre9_VRoot_VerbTerm	BPre8_CopPre_NPrePre9_BPre9_NStem	SC10_CopPre_NPrePre9_BPre9_VRoot_VerbTerm
yo_ku_hlangabez_an_a	PossConc9_NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	PossConc4_BPre15_VRoot_RecipExt_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	PossConc4_BPre15_VRoot_RecipExt_VerbTerm
ne_zi_bopho	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre8_NStem
ze__M_i_llennium	PossConc8_NPrePre9_NStem	PossConc8_BPre4_NPrePre9_NPrePre9	PossConc8_NPrePre9_NStem	PossConc10_BPre3_NPrePre9_NStem
Declaration	NStem	ProperName	NStem	Foreign
.	Punc	PUNC	Punc	PUNC
A_ma_fomu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_s_e_ma_khasi_ni	RelConc6_PreLoc-s_LocPre_BPre6_NStem_LocSuf	RelConc6_PreLocs_LocPre_BPre6_NStem_LocSuf	RelConc6_PreLoc-s_LocPre_BPre6_NStem_LocSuf	RelConc6_PreLocs_LocPre_BPre6_NStem_LocSuf
a_mbalwa	RelConc6_RelStem	RelConc6_RelStem	RelConc6_RelStem	RelConc6_RelStem
a_landel_a_yo	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf
a_yi_n_dlel_a	RelConc6_CopPre_BPre3_NStem	SC6_OC9_BPre9_VRoot_VerbTerm	RelConc6_CopPre_BPre3_NStem	NegPre_SC4_BPre9_VRoot_VerbTerm
e_nhle	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem
yo_ku_qal_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
u_ma	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
u_fun_a	SC1ps_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC1ps_VRoot_VerbTerm	SC3_VRoot_VerbTerm
u_kw_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
u_ku_hlol_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwe_zi_dingo	PossConc15_NPrePre8_BPre8_NStem	PossConc15_BPre8_NStem	PossConc15_NPrePre8_BPre8_NStem	PossConc15_BPre8_NStem
jikelel_e	Ideoph	VRoot_VerbTerm	Ideoph	Adv_VerbTerm
.	Punc	PUNC	Punc	PUNC
Nge_si_khathi	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem
u_gcwal_is_a	SC1ps_VRoot_CausExt_VerbTerm	SC1_VRoot_CausExt_VerbTerm	SC1ps_VRoot_CausExt_VerbTerm	SC1_VRoot_CausExt_VerbTerm
a_ma_fomu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
u_zo_thol_a	SC1ps_Fut_VRoot_VerbTerm	SC1_Fut_VRoot_VerbTerm	SC1ps_Fut_VRoot_VerbTerm	SC3_Fut_VRoot_VerbTerm
um_qondo	NPrePre3_BPre3_NStem	BPre3_NStem	NPrePre3_BPre3_NStem	BPre3_NStem
we_zin_kinga	PossConc3_NPrePre10_BPre10_NStem	PossConc3_BPre10_NStem	PossConc3_NPrePre10_BPre10_NStem	PossConc3_BPre10_NStem
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
be_si_fazane	PossConc2_NPrePre7_BPre7_NStem	PossConc2_BPre7_NStem	PossConc2_NPrePre7_BPre7_NStem	PossConc2_BPre7_NStem
aba_bhek_an_a	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm
na_zo	AdvPre_PronStem8	AdvPre_PronStem8	AdvPre_PronStem8	AdvPre_PronStem8
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
ya_ngakini	PossConc9_Adv	PossConc9_NStem	PossConc9_Adv	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
Uma	Conj	Conj	Conj	Conj
u_nga_z_az_i	SC1ps_NegPre_ReflPre_VRoot_VerbTerm	SC1_NegPre_ReflPre_VRoot_VerbTerm	SC1ps_NegPre_ReflPre_VRoot_VerbTerm	SC1_NegPre_ReflPre_VRoot_VerbTerm
zo_nke	QuantConc8_QuantStem	QuantConc8_QuantStem	QuantConc8_QuantStem	QuantConc8_QuantStem
i_zi_m_pendulo	NPrePre10_BPre10_BPre3_NStem	NPrePre10_BPre10_BPre3_NStem	NPrePre10_BPre10_BPre3_NStem	NPrePre10_BPre10_BPre3_NStem
,	Punc	PUNC	Punc	PUNC
za_ma	VRoot_VerbTerm	PossConc8_NStem	VRoot_VerbTerm	PossConc10_NStem
u_ku_thol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
u_lw_az_i	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm
ku_masipala	LocPre_NStem	LocPre_NStem	LocPre_NStem	LocPre_NStem
,	Punc	PUNC	Punc	PUNC
e_m_tholampilo	LocPre_BPre2_NStem	LocPre_BPre3_NStem	LocPre_BPre2_NStem	LocPre_BPre3_NStem
,	Punc	PUNC	Punc	PUNC
ezin_hlanganw_eni	LocPre_BPre10_NStem_LocSuf	RelConc8_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	BPre10_NStem_LocSuf
zo_m_phakathi	PossConc10_BPre3_Adv	PossConc10_BPre3_NStem	PossConc10_BPre3_Adv	PossConc10_BPre3_NStem
noma	Conj	Conj	Conj	Conj
ezi_khungw_eni	LocPre_BPre8_NStem_LocSuf	RelConc8_NStem_LocSuf	LocPre_BPre8_NStem_LocSuf	RelConc8_NStem_LocSuf
zi_ka_hulumeni	PossConc10_PossKA_NPrePre1a_NStem	PossConc10_PossKA_NStem	PossConc10_PossKA_NPrePre1a_NStem	PossConc10_PossKA_NStem
.	Punc	PUNC	Punc	PUNC
I_si_khungo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
so_ku_bal_w_a	PossConc7_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc7_BPre15_VRoot_PassExt_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc7_BPre15_VRoot_PassExt_VerbTerm
kwa_ba_ntu	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
si_nga_ba	SC7_Pot_AuxVStem	SC7_Pot_AuxVStem	SC7_Pot_AuxVStem	SC7_AdvPre_AuxVStem
na_lo	AdvPre_Dem11_Pos1	AdvPre_PronStem5	AdvPre_Dem11_Pos1	AdvPre_PronStem5
u_lw_az_i	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm
mayela_na	Adv	NStem_DimSuf	Adv	NStem_DimSuf
ne_zinga	AdvPre_NPrePre8_NStem	AdvPre_NStem	AdvPre_NPrePre8_NStem	AdvPre_NStem
lezo_mnotho	PossConc8_NPrePre5_PossConc3_NPrePre3_NStem	CDEM10_NStem	PossConc8_NPrePre5_PossConc3_NPrePre3_NStem	CDEM10_NStem
la_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
be_n_dawo	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem
ya_ngakini	PossConc9_Adv	PossConc9_NStem	PossConc9_Adv	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
I_phrojekthi	BPre5_NStem	NPrePre5_BPre5	BPre5_NStem	NPrePre5_BPre5
nga_yi_nye	AdvPre_CopPre_EnumStem	AdvPre_CopPre_EnumStem	AdvPre_CopPre_EnumStem	AdvPre_CopPre_EnumStem
i_hluk_il_e	SC5_VRoot_Perf_VerbTerm	SC9_VRoot_Perf_VerbTerm	SC5_VRoot_Perf_VerbTerm	SC9_VRoot_Perf_VerbTerm
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
i_ne_zin_gqinamb_a	BPre9_AdvPre_NPrePre10_BPre10_NStem	SC9_AdvPre_BPre10_VRoot_VerbTerm	BPre9_AdvPre_NPrePre10_BPre10_NStem	SC9_AdvPre_BPre10_VRoot_VerbTerm
na_ma_phuzu	NPre6_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem	NPre6_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem
a_yo	PossConc6_PronStem9	PossConc6_PronStem9	PossConc6_PronStem9	PossConc6_PronStem9
oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm
ku_catshang_w_e	LocPre_NStem	SC15_VRoot_PassExt_VerbTerm	LocPre_NStem	SC15_VRoot_PassExt_VerbTerm
nga_wo	AdvPre_PronStem6	AdvPre_PronStem6	AdvPre_PronStem6	AdvPre_PronStem6
.	Punc	PUNC	Punc	PUNC
Ngakho__ke	Adv	AdvPre_Adv	Adv	Adv_Adv
ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm
u_hlelo	NPrePre11_BPre11_NStem	NPrePre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_NStem
olu_hluk_il_e	Past_Intrans_Perf_VerbTerm	RelConc11_VRoot_Perf_VerbTerm	Past_Intrans_Perf_VerbTerm	RelConc11_VRoot_Perf_VerbTerm
kwe_zi_nye	PossConc15_AdjPref8_AdjStem	PossConc15_AdjPref10_AdjStem	PossConc15_AdjPref8_AdjStem	PossConc15_AdjPref10_AdjStem
lo_ku_qed_el_a	PossConc5_NPrePre15_Intrans_VerbTerm	PossConc5_BPre15_VRoot_ApplExt_VerbTerm	PossConc5_NPrePre15_Intrans_VerbTerm	PossConc5_BPre15_VRoot_ApplExt_VerbTerm
i_phrojekthi	BPre5_NStem	NPrePre5_NStem	BPre5_NStem	NPrePre5_NStem
nge_m_pumelelo	AdvPre_BPre3_NStem	AdvPre_BPre3_Adv	AdvPre_BPre3_NStem	AdvPre_BPre3_Adv
.	Punc	PUNC	Punc	PUNC
Lo	Dem3_Pos1	CDEM03	Dem3_Pos1	CDEM03
m_fanekiso	NStem	BPre3_NStem	NStem	BPre3_NStem
o_nge_zansi	RelConc3_AdvPre_NPrePre5_NStem	RelConc3_AdvPre_NStem	RelConc3_AdvPre_NPrePre5_NStem	RelConc3_AdvPre_NStem
u_khomba	SC3_VRoot_VerbTerm	NPrePre1a_NStem	SC3_VRoot_VerbTerm	NPrePre1a_NStem
u_ku_hloban_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
oku_sondel_en_e	RelConc15_VRoot_RecipExt_Perf_VerbTerm	RelConc15_VRoot_RecipExt_VerbTerm	RelConc15_VRoot_RecipExt_Perf_VerbTerm	RelConc15_VRoot_RecipExt_VerbTerm
phakathi	Adv	Adv	Adv	Adv
ko_ku_kw_az_i	PossConc15_NPrePre15_BPre15_BPre15_NStem	PossConc15_BPre15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_BPre15_NStem	PossConc15_BPre15_BPre15_VRoot_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
a_ma_thuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ne_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_NPrePre4_BPre4_NStem	AdvPre_BPre4_NStem
e_m_phakath_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
na_s_e_zi_mw_eni	AdvPre_PreLoc-s_LocPre_BPre10_NStem_LocSuf	AdvPre_PreLocs_LocPre_ReflPre_NStem_LocSuf	AdvPre_PreLoc-s_LocPre_BPre10_NStem_LocSuf	AdvPre_PreLocs_LocPre_ReflPre_NStem_LocSuf
zo_ku_phil_a	PossConc8_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm	PossConc8_NPrePre15_BPre15_VRoot_VerbTerm	PossConc8_NPrePre15_Intrans_VerbTerm
.	Punc	PUNC	Punc	PUNC
U_khomb_is_a	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm
u_kuth_i	Conj	NPrePre15_VRoot_VerbTerm	Conj	NPrePre15_VRoot_VerbTerm
u_bu_holi	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem
,	Punc	PUNC	Punc	PUNC
u_ku_b_a	Conj	NPrePre15_BPre15_VRoot_VerbTerm	Conj	NPrePre15_BPre15_VRoot_VerbTerm
y_i_s_akhamuzi	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem
esi_sebenz_a	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm
ka_nzima	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
n_o_hulumeni	AdvPre_NPrePre1a_NStem	AdvPre_NPrePre2a_NStem	AdvPre_NPrePre1a_NStem	AdvPre_NPrePre2a_NStem
o_phumelel_a_yo	RelConc1_VRoot_VerbTerm_RelSuf	RelConc3_Intrans_VerbTerm_RelSuf	RelConc1_VRoot_VerbTerm_RelSuf	RelConc3_Intrans_VerbTerm_RelSuf
ku_nga_siz_a	SC15_Pot_VRoot_VerbTerm	SC15_Pot_VRoot_VerbTerm	SC15_Pot_VRoot_VerbTerm	SC15_Pot_VRoot_VerbTerm
u_ku_leth_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_ntuthuko	BPre9_NStem	NPrePre9_NStem	BPre9_NStem	NPrePre9_NStem
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
e_no_m_phakathi	RelConc9_AdvPre_NPrePre3_BPre3_Adv	RelConc9_AdvPre_BPre3_NStem	RelConc9_AdvPre_NPrePre3_BPre3_Adv	RelConc9_AdvPre_BPre3_Adv
o_xhumen_e	RelConc3_VRoot_Perf_VerbTerm	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_Perf_VerbTerm	RelConc3_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
I_mi_hlahlandlel_a	NPrePre4_BPre4_NStem	NPrePre4_BPre4_Intrans_VerbTerm	NPrePre4_BPre4_NStem	NPrePre4_BPre4_VRoot_VerbTerm
:	Punc	PUNC	Punc	PUNC
I_n_qalasizinda	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
Evikel_ek_il_e	RelConc9_VRoot_NPas_Perf_VerbTerm	VRoot_NeutExt_Perf_VerbTerm	RelConc9_VRoot_NPas_Perf_VerbTerm	VRoot_NeutExt_Perf_VerbTerm
Ka_masipala	ExclNeg_NStem	PossKA_NStem	ExclNeg_NStem	PossKA_NStem
No_ku_hlinzek_w_a	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm
Nge_zin_sizakalo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_BPre10_NStem
,	Punc	PUNC	Punc	PUNC
ka__1	ExclNeg_Num	ExclNeg_Num	ExclNeg_Num	ExclNeg_Num
E_preli	LocPre_NStem	LocPre_BPre9	LocPre_NStem	LocPre_NStem
20_07	Num	NUM_Num	Num	Num_Num
y_i_mi_hlahlandlel_a	CopPre_BPre4_NStem	CopPre_NPrePre4_BPre4_VRoot_VerbTerm	CopPre_BPre4_NStem	CopPre_NPrePre4_BPre4_VRoot_VerbTerm
e_y_enz_el_w_e	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm
u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
u_hulumeni	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_kw_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
sa_wo	PossConc7_PronStem6	PossConc7_PronStem6	PossConc7_PronStem6	PossConc7_PronStem6
so_m_thethosisekelo	PossConc7_NPrePre3_BPre3_NStem	PossConc7_BPre3_NStem	PossConc7_NPrePre3_BPre3_NStem	PossConc7_BPre3_NStem
so_ku_leth_a	PossConc7_NPrePre15_Intrans_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_Intrans_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm
i_zin_sizakalo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
zansuku_zo_nke	PossConc8_NStem	QuantConc8_QuantConc8_QuantStem	PossConc8_NStem	QuantStem_QuantConc8_QuantStem
.	Punc	PUNC	Punc	PUNC
Lokhu	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
kw_enz_iw_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ne_qembu	AdvPre_NPrePre5_NStem	AdvPre_NStem	AdvPre_NPrePre5_NStem	AdvPre_NStem
lo_m_phakathi	PossConc5_NPrePre3_BPre3_Adv	PossConc5_BPre3_Adv	PossConc5_NPrePre3_BPre3_Adv	PossConc5_BPre3_NStem
eli_xub_il_e	RelConc5_VRoot_Perf_VerbTerm	RelConc5_VRoot_Perf_VerbTerm	RelConc5_VRoot_Perf_VerbTerm	RelConc5_VRoot_Perf_VerbTerm
ngo_ku_banzi	AdvPre_NPrePre15_BPre15_RelStem	AdvPre_BPre15_NStem	AdvPre_NPrePre15_BPre15_RelStem	AdvPre_BPre15_NStem
futh_i	Conj	VRoot_VerbTerm	Conj	VRoot_VerbTerm
ku_wu_hlobo	BPre15_CopPre_NPrePre11_NStem	LocPre_CopPre_NStem	BPre15_CopPre_NPrePre11_NStem	LocPre_CopPre_NStem
olu_th_ile	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf
