morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
u_thungelwano	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	SC3_OC15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	SC2ps_OC15_VRoot_ApplExt_VerbTerm
i_si_cwangciso	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem
sa_ma_nyathelo	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem
oku_ba_nced_a	RelConc6_NPrePre15_BPre15_OC2_VRoot_VerbTerm	RelConc15_OC2_VRoot_VerbTerm	RelConc6_NPrePre15_BPre15_OC2_VRoot_VerbTerm	RelConc15_OC2_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
U_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	SC3_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
oku_m_is_w_e	RelConc15_Intrans_CausExt_PassExt_VerbTerm	RelConc15_VRoot_CausExt_PassExt_VerbTerm	RelConc15_Intrans_CausExt_PassExt_VerbTerm	RelConc15_VRoot_CausExt_PassExt_VerbTerm
nge_n_dlel_a	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_VRoot_VerbTerm
e_th_ile	RelConc9_VRoot_Perf	SC6_VRoot_Perf	RelConc9_VRoot_Perf	RelConc6_VRoot_Perf
:	Punc	PUNC	Punc	PUNC
U_ninzi	NPrePre11_NStem	NPrePre1_NStem	NPrePre11_NStem	NPrePre1_NStem
l_oo_masipala	PossConc11_NPrePre2a_NStem	PossConc5_RelConc15_NStem	PossConc11_NPrePre2a_NStem	PossConc5_PossConc11_NStem
aba_tsha	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem
ba_khulu	CopPre_AdjStem	SC2_AdjStem	CopPre_AdjStem	AdjPref2_AdjStem
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
ng_oko_m_linganiselo	AdvPre_AdvPre_NPrePre3_BPre3_NStem	AdvPre_RelConc15_BPre3_NStem	AdvPre_AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre15_BPre3_NStem
we_nani	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NStem
la_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
no_m_mandla	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem
e_ku_vum_el_e_ni	LocPre_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm_LocSuf	LocPre_OC15_VRoot_ApplExt_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_ApplExt_VerbTerm_LocSuf	SC9_OC15_VRoot_ApplExt_VerbTerm_LocSuf
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	SC2ps_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
oku_th_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ngqo	Ideoph	Adv	Ideoph	Ideoph
ku_ninzi	LocPre_AdjStem	BPre15_NStem	LocPre_AdjStem	LocPre_NStem
lwa_ba_hlali	PossConc11_BPre2_NStem	PossConc11_BPre2_NStem	PossConc11_BPre2_NStem	PossConc11_BPre2_NStem
kw_i_in_kqubo	LocPre_NPrePre10_BPre10_NStem	PossConc15_NPrePre9_BPre9_NStem	LocPre_NPrePre10_BPre10_NStem	PossConc15_NPrePre4_BPre9_NStem
ezi_banzi	RelConc10_RelStem	RelConc7_NStem	RelConc10_RelStem	RelConc8_NStem
zo_cwangciso	PossConc10_NPrePre11_NStem	Comp_NStem	PossConc10_NPrePre11_NStem	BPre2a_NStem
.	Punc	PUNC	Punc	PUNC
U_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	SC3_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
kw_i_si_cwangciso	LocPre_NPrePre7_BPre7_NStem	PossConc15_BPre4_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	PossConc15_BPre4_BPre7_NStem
so_phuhliso	PossConc7_NPrePre11_BPre11_NStem	BPre7_NStem	PossConc7_NPrePre11_BPre11_NStem	BPre7_NStem
olu_many_an_is_iw_e_yo	RelConc11_VRoot_RecipExt_CausExt_PassExt_VerbTerm_RelSuf	RelConc11_VRoot_RecipExt_CausExt_PassExt_VerbTerm_RelSuf	RelConc11_VRoot_RecipExt_CausExt_PassExt_VerbTerm_RelSuf	RelConc11_VRoot_RecipExt_CausExt_PassExt_VerbTerm_RelSuf
ke	Conj	Adv	Conj	Adv
ng_oko	AdvPre_Dem15_Pos2	AdvPre_NStem	AdvPre_Dem15_Pos2	AdvPre_NStem
ku_fun_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_mi_thetho	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_cac_il_e_yo	RelConc4_VRoot_Perf_VerbTerm_RelSuf	RelConc9_VRoot_ApplExt_VerbTerm_RelSuf	RelConc4_VRoot_Perf_VerbTerm_RelSuf	LocPre_VRoot_ApplExt_VerbTerm_RelSuf
ne_e_n_kqubo	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_PossConc6_BPre9_NStem
ezi_chaz_a	RelConc10_VRoot_VerbTerm	SC9_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm
ng_oku_ko_dwa	AdvPre_RelConc15_QuantConc15_QuantStem	AdvPre_RelConc15_PronStem15_NStem	AdvPre_RelConc15_QuantConc15_QuantStem	AdvPre_RelConc15_RelSuf_NStem
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
ng_u_bani	CopPre_NPrePre1a_Interrog	CopPre_SC3_Interrog	CopPre_NPrePre1a_Interrog	CopPre_SC3_Interrog
na	Interrog	AdvPre	Interrog	AdvPre
o_za	RelConc1a_AuxVStem	RelConc3_NStem	RelConc1a_AuxVStem	LocPre_NStem
ku_thath_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
okanye	Conj	Conj	Conj	Conj
e_ku_z_a	RelConc1a_SC15_AuxVStem	PossConc6_OC15_VRoot_VerbTerm	RelConc1a_SC15_AuxVStem	PossConc6_OC15_VRoot_VerbTerm
ku_cety_is_w_ana	SC15_VRoot_PassExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_DimSuf	SC15_VRoot_PassExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_DimSuf
na_ye	AdvPre_PronStem1	AdvPre_PronStem1	AdvPre_PronStem1	AdvPre_PronStem1
,	Punc	PUNC	Punc	PUNC
e_game_ni	LocPre_NPrePre5_BPre5_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NPrePre5_BPre5_NStem_LocSuf	LocPre_NStem_LocSuf
li_ka_bani	SC5_PossKA_Interrog	SC5_AdvPre_Interrog	SC5_PossKA_Interrog	SC5_AdvPre_Interrog
,	Punc	PUNC	Punc	PUNC
kowu_phi	LocPre_RelConc3_EnumConc3_EnumStem	AdjPref15_EnumStem	LocPre_RelConc3_EnumConc3_EnumStem	AdjPref15_EnumStem
u_m_ba	NPrePre3_BPre3_NStem	SC1_OC1_AuxVStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_AuxVStem
,	Punc	PUNC	Punc	PUNC
nge_yi_phi	AdvPre_RelConc9_EnumConc9_EnumStem	AdvPre_CopPre_EnumStem	AdvPre_RelConc9_EnumConc9_EnumStem	AdvPre_OC9_EnumStem
i_n_dlel_a	NPrePre9_BPre9_NStem	NPrePre9_BPre9_VRoot_VerbTerm	NPrePre9_BPre9_NStem	SC4_BPre9_VRoot_VerbTerm
yo_m_butho	PossConc9_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem
,	Punc	PUNC	Punc	PUNC
nge_si_phi	AdvPre_RelConc9_EnumConc7_EnumStem	AdvPre_BPre7_EnumStem	AdvPre_RelConc9_EnumConc7_EnumStem	AdvPre_BPre7_Interrog
i_si_phumo	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem
.	Punc	PUNC	Punc	PUNC
U_m_gaqo__si_se_ko	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_BPre7_PossConc7_RelSuf	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_BPre7_PossConc7_RelSuf
u_m_is_a	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm
i_im_funo	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre4_NStem
ezim_bini	AdjPref10_AdjStem	LocPre_BPre9	AdjPref10_AdjStem	LocPre_BPre9
ezi_s_i_si_se_ko	RelConc10_CopPre_NPrePre7_BPre7_NStem	NegPre_VRoot_VerbTerm_OC7_Pro_RelSuf	RelConc10_CopPre_NPrePre7_BPre7_NStem	VRoot_PreLocs_VerbTerm_BPre7_Pro_RelSuf
zo_kw_enz_iw_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc15_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm
k_o_wiso__m_thetho	PossConc15_NPrePre11_BPre11_NStem_BPre3_NStem	PossConc15_LocPre_NStem_BPre3_NStem	PossConc15_NPrePre11_BPre11_NStem_BPre3_NStem	PossConc15_LocPre_NStem_BPre3_NStem
lu_ka_masipala	PossConc11_PossKA_NStem	BPre11_AdvPre_NStem	PossConc11_PossKA_NStem	BPre11_AdvPre_NStem
.	Punc	PUNC	Punc	PUNC
Oko_ku_qal_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	RelConc15_OC15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	RelConc15_OC15_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
o_yil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	SC3_VRoot_PassExt_VerbTerm_PronStem9	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	SC6_VRoot_PassExt_VerbTerm_RelSuf
ku_funek_a	SC5_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC5_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
u_fuman_e	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC3_VRoot_VerbTerm
i_n_kxaso	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye_si_ninzi	PossConc9_NPrePre7_BPre7_AdjStem	PossConc9_BPre7_NStem	PossConc9_NPrePre7_BPre7_AdjStem	PossConc4_BPre7_NStem
sa_ma_lungu	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem
e_bhunga	PossConc6_NPrePre5_BPre5_NStem	LocPre_NStem	PossConc6_NPrePre5_BPre5_NStem	LocPre_NStem
e_wo_nke	RelConc6_QuantConc6_QuantStem	LocPre_PronStem6_NStem	RelConc6_QuantConc6_QuantStem	LocPre_QuantConc3_NStem
,	Punc	PUNC	Punc	PUNC
okwe_si_bini	AdvPre_NPrePre7_BPre7_AdjStem	PossConc15_BPre7_NStem	AdvPre_NPrePre7_BPre7_AdjStem	RelConc15_BPre7_NStem
,	Punc	PUNC	Punc	PUNC
u_lu_ntu	NPrePre11_BPre11_NStem	NPrePre1_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre1_BPre11_NStem
kw_i_mi_mandla	LocPre_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	PossConc15_NPrePre4_BPre4_NStem
ku_funek_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
lu_be	SC11_AuxVStem	SC11_AuxVStem	SC11_AuxVStem	SC11_AuxVStem
lu_fumen_e	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	CopPre_VRoot_VerbTerm
i_thuba	NPrePre5_BPre5_NStem	NPre9_NStem	NPrePre5_BPre5_NStem	NPrePre4_NStem
lo_ku_phos_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm
i_galelo	NPrePre5_BPre5_NStem	NPrePre4_NStem	NPrePre5_BPre5_NStem	NPre9_NStem
ng_oku_nxulumen_e	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm
no_m_thetho	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem
lowo	Dem3_Pos2	CDEM01	Dem3_Pos2	CDEM01
o_yil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	SC3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	QuantConc6_VRoot_PassExt_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
I_z_akhiwo	NPrePre8_BPre8_NStem	NPrePre9_BPre7_NStem	NPrePre8_BPre8_NStem	NPrePre4_BPre4_NStem
e_s_e_zi_khona	RelConc8_Pro_CopPre_Adv	LocPre_PreLocs_LocPre_BPre7_Adv	RelConc8_Pro_CopPre_Adv	LocPre_PreLocs_LocPre_CopPre_Adv
kw_i_Wadi	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem	LocPre_NPrePre9_NStem	LocPre_BPre9_NStem
zi_cel_w_a	SC8_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	SC8_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
zi_thum_el_e	SC8_VRoot_VerbTerm	SC7_VRoot_ApplExt_VerbTerm	SC8_VRoot_VerbTerm	SC2_VRoot_ApplExt_VerbTerm
a_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ez_iw_a_tyumbil_e_yo	RelConc10_OC6_VRoot_Perf_VerbTerm_RelSuf	SC4_OC3_VerbTerm_VRoot_VerbTerm_Fut	RelConc10_OC6_VRoot_Perf_VerbTerm_RelSuf	AdvPre_PassExt_VerbTerm_VRoot_VerbTerm_PassExt
e_n_tlanganisw_eni	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
a_pho	Dem16_Pos2	PossConc6_NStem	Dem16_Pos2	PossConc6_NStem
a_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ku_funek_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
e_qinisek_is_w_e	SC6_VRoot_CausExt_PassExt_VerbTerm	SC6_VRoot_CausExt_PassExt_VerbTerm	SC6_VRoot_CausExt_PassExt_VerbTerm	SC6_VRoot_CausExt_PassExt_VerbTerm
khona	Adv	Adv	Adv	Adv
ng_a_ba_hlali	CopPre_NPrePre2_BPre2_NStem	AdvPre_VerbTerm_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_BPre2_NStem
be_Wadi	PossConc2_NPrePre9_NStem	PossConc2_NStem	PossConc2_NPrePre9_NStem	PossConc2_NStem
u_kuze	Conj	NPrePre1a_AuxVStem	Conj	NPrePre1a_NStem
a_be	CopPre_Cop	SC1_AuxVStem	CopPre_Cop	SC1_AuxVStem
y_i_n_xalenye	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_BPre9_BPre9_NStem
ye_Komiti	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
Oo_manejala	NPre2a_NStem	RelConc11_NStem	NPre2a_NStem	BPre2a_NStem
be_bhunga	PossConc2_NPrePre5_NStem	PossConc2_NStem	PossConc2_NPrePre5_NStem	PossConc2_NStem
ba_fuman_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
i_in_gxelo	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem
ezi_suk_a	RelConc10_VRoot_VerbTerm	ImpPre_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
kw_i_Yunithi	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem
yo_ku_Thath_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm
i_N_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ko_Lu_ntu	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem
ze_nyathelo	PossConc10_NPrePre5_NStem	AdvPre_NStem	PossConc10_NPrePre5_NStem	AdvPre_NStem
lo_lawulo	PossConc5_NPrePre11_BPre11_NStem	RelConc3_NStem	PossConc5_NPrePre11_BPre11_NStem	RelConc3_NStem
okanye	Conj	Conj	Conj	Conj
ezi_za	RelConc10_AuxVStem	RelConc7_NStem	RelConc10_AuxVStem	RelConc8_NStem
ku_qwalasel_w_a	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
nga_ba_lawuli	CopPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
nga_phambi	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
ko_gqithiso	PossConc15_NPrePre11_NStem	RelConc3_NStem	PossConc15_NPrePre11_NStem	QuantConc15_NStem
kw_i_komiti	LocPre_NPrePre9_NStem	PossConc15_NPrePre4_NStem	LocPre_NPrePre9_NStem	PossConc15_NPre9_NStem
ye_si_gqeba	PossConc9_NPrePre7_BPre7_NStem	PossConc4_BPre7_NStem	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem
esi_lawul_a_yo	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf
okanye	Conj	Conj	Conj	Conj
kw_i_komiti	LocPre_NPrePre9_NStem	PossConc15_NPrePre4_NStem	LocPre_NPrePre9_NStem	PossConc15_NPre9_NStem
kasi_bond_a	PossKA_BPre7_NStem	CopPre_VRoot_VerbTerm	PossKA_BPre7_NStem	SC11_VRoot_VerbTerm
ye_si_gqeba	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem
esi_lawul_a_yo	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf
u_kuze	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
kw_enz_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
i_si_gqibo	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre4_BPre7_NStem
se_zo_politiko	PossConc7_RelConc8_PossConc8_NPrePre11_BPre11_NStem	PossConc7_NegPre_NStem	PossConc7_RelConc8_PossConc8_NPrePre11_BPre11_NStem	PossConc7_Fut_NStem
.	Punc	PUNC	Punc	PUNC
U_masipala	NPrePre1a_NStem	NPrePre3_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_ceba	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_kw_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC2ps_OC15_VRoot_VerbTerm
i_si_bhedlel_e	NPrePre7_BPre7_NStem	SC4_OC7_VRoot_VerbTerm	NPrePre7_BPre7_NStem	SC4_OC7_VRoot_VerbTerm
kw_i_wadi	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem
ABC	Abbr	Abbr	Abbr	Abbr
.	Punc	PUNC	Punc	PUNC
Lo	Dem3_Pos1	PronStem5	Dem3_Pos1	PronStem5
m_sebenzi	BPre3_NStem	BPre3_NStem	BPre3_NStem	BPre3_NStem
u_nik_w_e	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm
u_m_cebisi	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
wa_nga_phandle	PossConc1_AdvPre_Adv	PossConc3_AdvPre_Adv	PossConc1_AdvPre_Adv	PossConc3_AdvPre_Adv
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
a_fuman_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
u_lw_az_i	NPrePre11_BPre11_NStem	SC2ps_VRoot_NegPre_VerbTerm	NPrePre11_BPre11_NStem	SC3_VRoot_VRoot_VerbTerm
nge_nani	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NStem	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NStem
la_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
ba_le	PossConc2_Dem9_Pos1	SC2_RelConc9	PossConc2_Dem9_Pos1	PossConc2_AuxVStem
wadi	NStem	NStem	NStem	NStem
,	Punc	PUNC	Punc	PUNC
u_m_gangatho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
wa_ba_sebenz_a_yo	PossConc3_SC2_VRoot_VerbTerm_RelSuf	SC3_OC2_VRoot_VerbTerm_Fut	PossConc3_SC2_VRoot_VerbTerm_RelSuf	SC2ps_OC2_VRoot_VerbTerm_RelSuf
na_ba_nga_sebenz_i_yo	AdvPre_SC2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_OC2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_SC2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_OC2_NegPre_VRoot_VerbTerm_PronStem9
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPre9_NStem	NPrePre5_BPre5_NStem	NPre9_NStem
la_ba_lu_phel_e_yo	PossConc5_RelConc2_VRoot_VerbTerm_RelSuf	RelConc6_SC2_OC11_VRoot_VerbTerm_RelSuf	PossConc5_RelConc2_VRoot_VerbTerm_RelSuf	RelConc6_SC2_OC11_VRoot_VerbTerm_RelSuf
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPre9_NStem	NPrePre5_BPre5_NStem	NPre9_NStem
l_olu_tsha	PossConc5_NPrePre11_BPre11_AdjStem	CopPre_RelConc3_NStem	PossConc5_NPrePre11_BPre11_AdjStem	PossConc5_RelConc11_NStem
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPre9_NStem	NPrePre5_BPre5_NStem	NPre9_NStem
la_ba_phil_a	PossConc5_RelConc2_VRoot_VerbTerm	RelConc6_SC2_VRoot_VerbTerm	PossConc5_RelConc2_VRoot_VerbTerm	RelConc6_SC2_VRoot_VerbTerm
ne_HIV	AdvPre_NPrePre9_Abbr	NStem_NStem	AdvPre_NPrePre9_Abbr	AdvPre_Abbr
no_gawul_a_yo	AdvPre_NPrePre1a_NStem	AdvPre_VRoot_VerbTerm_RelSuf	AdvPre_NPrePre1a_NStem	AdvPre_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
A_ba_katheth_an_i	NegPre_SC2_ExclNeg_VRoot_RecipExt_VerbTerm	NegPre_SC2_VRoot_RecipExt_VerbTerm	NegPre_SC2_ExclNeg_VRoot_RecipExt_VerbTerm	NegPre_OC2_VRoot_RecipExt_VerbTerm
