morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
,	Punc	PUNC	Punc	PUNC
nge_si_phi	AdvPre_RelConc9_EnumConc7_EnumStem	AdvPre_EnumConc7_EnumStem	AdvPre_RelConc9_EnumConc7_EnumStem	AdvPre_EnumConc7_EnumStem
i_si_phumo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
.	Punc	PUNC	Punc	PUNC
U_m_gaqo__si_se_ko	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_CopPre_Pro_PronStem15	NPrePre3_BPre3_NStem_BPre7_NStem	NPrePre3_BPre3_NStem_BPre7_Pro_PronStem15
u_m_is_a	SC3_VRoot_CausExt_VerbTerm	SC1_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	SC1_VRoot_CausExt_VerbTerm
i_im_funo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ezim_bini	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
ezi_s_i_si_se_ko	RelConc10_CopPre_NPrePre7_BPre7_NStem	RelConc10_CopPre_NPrePre7_BPre7_Pro_PronStem15	RelConc10_CopPre_NPrePre7_BPre7_NStem	RelConc10_CopPre_NPrePre7_BPre7_Pro_PronStem15
zo_kw_enz_iw_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm
k_o_wiso__m_thetho	PossConc15_NPrePre11_BPre11_NStem_BPre3_NStem	LocPre_PossConc6_NStem_BPre3_NStem	PossConc15_NPrePre11_BPre11_NStem_BPre3_NStem	LocPre_PossConc6_BPre11_BPre3_BPre3
lu_ka_masipala	PossConc11_PossKA_NStem	PossConc11_PossKA_NStem	PossConc11_PossKA_NStem	PossConc11_PossKA_NStem
.	Punc	PUNC	Punc	PUNC
Oko_ku_qal_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
,	Punc	PUNC	Punc	PUNC
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
o_yil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf
ku_funek_a	SC5_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC15_VRoot_VerbTerm
u_fuman_e	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm
i_n_kxaso	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye_si_ninzi	PossConc9_NPrePre7_BPre7_AdjStem	PossConc9_BPre7_AdjStem	PossConc9_NPrePre7_BPre7_AdjStem	PossConc4_BPre7_AdjStem
sa_ma_lungu	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossConc7_BPre6_NStem
e_bhunga	PossConc6_NPrePre5_BPre5_NStem	PossConc6_BPre5	PossConc6_NPrePre5_BPre5_NStem	PossConc6_BPre5
e_wo_nke	RelConc6_QuantConc6_QuantStem	SC6_QuantConc6_QuantStem	RelConc6_QuantConc6_QuantStem	SC6_QuantConc6_QuantStem
,	Punc	PUNC	Punc	PUNC
okwe_si_bini	AdvPre_NPrePre7_BPre7_AdjStem	AdvPre_BPre7_AdjStem	AdvPre_NPrePre7_BPre7_AdjStem	AdvPre_BPre7_AdjStem
,	Punc	PUNC	Punc	PUNC
u_lu_ntu	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem
kw_i_mi_mandla	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem	LocPre_NPrePre4_BPre4_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
lu_be	SC11_AuxVStem	SC11_Cop	SC11_AuxVStem	SC11_Cop
lu_fumen_e	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm	SC11_VRoot_VerbTerm
i_thuba	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
lo_ku_phos_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm
i_galelo	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
ng_oku_nxulumen_e	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm	AdvPre_RelConc15_VRoot_VerbTerm
no_m_thetho	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem
lowo	Dem3_Pos2	CDEM03	Dem3_Pos2	CDEM01
o_yil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
I_z_akhiwo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
e_s_e_zi_khona	RelConc8_Pro_CopPre_Adv	RelConc9_CopPre_RelConc10_CopPre_Adv	RelConc8_Pro_CopPre_Adv	RelConc9_PreLocs_RelConc10_CopPre_Adv
kw_i_Wadi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
zi_cel_w_a	SC8_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm	SC8_VRoot_PassExt_VerbTerm	SC10_VRoot_PassExt_VerbTerm
u_kuba	Conj	CopPre_Conj	Conj	NPrePre15_Conj
zi_thum_el_e	SC8_VRoot_VerbTerm	SC10_VRoot_ApplExt_VerbTerm	SC8_VRoot_VerbTerm	SC10_VRoot_ApplExt_VerbTerm
a_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ez_iw_a_tyumbil_e_yo	RelConc10_OC6_VRoot_Perf_VerbTerm_RelSuf	RelConc10_PassExt_VerbTerm_VRoot_VerbTerm_RelSuf	RelConc10_OC6_VRoot_Perf_VerbTerm_RelSuf	RelConc10_PassExt_VerbTerm_VRoot_VerbTerm_RelSuf
e_n_tlanganisw_eni	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_NPrePre9_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
a_pho	Dem16_Pos2	PossConc6_NStem	Dem16_Pos2	PossConc6_PossPron
a_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
e_qinisek_is_w_e	SC6_VRoot_CausExt_PassExt_VerbTerm	RelConc9_VRoot_CausExt_PassExt_VerbTerm	SC6_VRoot_CausExt_PassExt_VerbTerm	RelConc9_VRoot_CausExt_PassExt_VerbTerm
khona	Adv	Adv	Adv	Adv
ng_a_ba_hlali	CopPre_NPrePre2_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem
be_Wadi	PossConc2_NPrePre9_NStem	PossConc2_NStem	PossConc2_NPrePre9_NStem	PossConc2_NStem
u_kuze	Conj	NPrePre15_AuxVStem	Conj	NPrePre15_AuxVStem
a_be	CopPre_Cop	CopPre_Cop	CopPre_Cop	CopPre_Cop
y_i_n_xalenye	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem
ye_Komiti	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
Oo_manejala	NPre2a_NStem	NPrePre2a_NStem	NPre2a_NStem	NPrePre2a_NStem
be_bhunga	PossConc2_NPrePre5_NStem	PossConc2_NStem	PossConc2_NPrePre5_NStem	PossConc2_NStem
ba_fuman_a	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
i_in_gxelo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ezi_suk_a	RelConc10_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm
kw_i_Yunithi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
yo_ku_Thath_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
i_N_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ko_Lu_ntu	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem	PossConc15_NPrePre11_BPre11_NStem	PossConc15_BPre11_NStem
ze_nyathelo	PossConc10_NPrePre5_NStem	PossConc8_NStem	PossConc10_NPrePre5_NStem	PossConc8_NStem
lo_lawulo	PossConc5_NPrePre11_BPre11_NStem	PossConc5_BPre11	PossConc5_NPrePre11_BPre11_NStem	PossConc5_BPre11
okanye	Conj	Conj	Conj	Conj
ezi_za	RelConc10_AuxVStem	RelConc10_AuxVStem	RelConc10_AuxVStem	RelConc10_AuxVStem
ku_qwalasel_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
nga_ba_lawuli	CopPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
nga_phambi	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
ko_gqithiso	PossConc15_NPrePre11_NStem	PossConc15_NStem	PossConc15_NPrePre11_NStem	PossConc15_NStem
kw_i_komiti	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
ye_si_gqeba	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem
esi_lawul_a_yo	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf
okanye	Conj	Conj	Conj	Conj
kw_i_komiti	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
kasi_bond_a	PossKA_BPre7_NStem	SC7_VRoot_VerbTerm	PossKA_BPre7_NStem	SC1pp_VRoot_VerbTerm
ye_si_gqeba	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem	PossConc9_NPrePre7_BPre7_NStem	PossConc9_BPre7_NStem
esi_lawul_a_yo	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf	RelConc7_VRoot_VerbTerm_RelSuf
u_kuze	Conj	SC1_AuxVStem	Conj	NPrePre15_Conj
kw_enz_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
i_si_gqibo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
se_zo_politiko	PossConc7_RelConc8_PossConc8_NPrePre11_BPre11_NStem	PossConc7_PossConc8_BPre11	PossConc7_RelConc8_PossConc8_NPrePre11_BPre11_NStem	PossConc7_PossConc8_BPre11
.	Punc	PUNC	Punc	PUNC
U_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_ceba	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_kw_akh_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_si_bhedlel_e	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm
kw_i_wadi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
ABC	Abbr	Abbr	Abbr	Abbr
.	Punc	PUNC	Punc	PUNC
Lo	Dem3_Pos1	CDEM03	Dem3_Pos1	CDEM03
m_sebenzi	BPre3_NStem	BPre3_NStem	BPre3_NStem	BPre3_NStem
u_nik_w_e	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm
u_m_cebisi	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
wa_nga_phandle	PossConc1_AdvPre_Adv	PossConc3_AdvPre_Adv	PossConc1_AdvPre_Adv	PossConc3_AdvPre_Adv
u_kuba	Conj	NPre15_Conj	Conj	NPrePre15_Conj
a_fuman_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
u_lw_az_i	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm
nge_nani	AdvPre_NPrePre5_BPre5_NStem	AdvPre_BPre5	AdvPre_NPrePre5_BPre5_NStem	AdvPre_BPre5
la_ba_ntu	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem	PossConc5_NPrePre2_BPre2_NStem	PossConc5_BPre2_NStem
ba_le	PossConc2_Dem9_Pos1	SC2_CDEM09	PossConc2_Dem9_Pos1	SC2_CDEM09
wadi	NStem	NStem	NStem	NStem
,	Punc	PUNC	Punc	PUNC
u_m_gangatho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
wa_ba_sebenz_a_yo	PossConc3_SC2_VRoot_VerbTerm_RelSuf	PossConc3_RelConc2_VRoot_VerbTerm_RelSuf	PossConc3_SC2_VRoot_VerbTerm_RelSuf	PossConc3_RelConc2_VRoot_VerbTerm_RelSuf
na_ba_nga_sebenz_i_yo	AdvPre_SC2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_RelConc2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_SC2_NegPre_VRoot_VerbTerm_RelSuf	AdvPre_RelConc2_NegPre_VRoot_VerbTerm_RelSuf
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
la_ba_lu_phel_e_yo	PossConc5_RelConc2_VRoot_VerbTerm_RelSuf	PossConc5_RelConc2_OC11_VRoot_VerbTerm_RelSuf	PossConc5_RelConc2_VRoot_VerbTerm_RelSuf	PossConc5_RelConc2_OC11_VRoot_VerbTerm_RelSuf
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
l_olu_tsha	PossConc5_NPrePre11_BPre11_AdjStem	CopPre_AdjPref11_AdjStem	PossConc5_NPrePre11_BPre11_AdjStem	CopPre_AdjPref11_AdjStem
,	Punc	PUNC	Punc	PUNC
i_nani	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
la_ba_phil_a	PossConc5_RelConc2_VRoot_VerbTerm	PossConc5_RelConc2_VRoot_VerbTerm	PossConc5_RelConc2_VRoot_VerbTerm	PossConc5_OC2_VRoot_VerbTerm
ne_HIV	AdvPre_NPrePre9_Abbr	AdvPre_Abbr	AdvPre_NPrePre9_Abbr	AdvPre_Abbr
no_gawul_a_yo	AdvPre_NPrePre1a_NStem	AdvPre_VRoot_VerbTerm_RelSuf	AdvPre_NPrePre1a_NStem	AdvPre_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
A_ba_katheth_an_i	NegPre_SC2_ExclNeg_VRoot_RecipExt_VerbTerm	NegPre_SC2_VRoot_RecipExt_VerbTerm	NegPre_SC2_ExclNeg_VRoot_RecipExt_VerbTerm	NegPre_BPre2_VRoot_RecipExt_VerbTerm
na_ba_hlali	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
u_ku_fuman_is_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
u_kuba	Conj	Conj_Conj	Conj	NPrePre15_Conj
i_nga_ba	SC9_Interrog	SC9_Pot_Cop	SC9_Interrog	CopPre_Pot_Cop
i_wadi	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem
ABC	Abbr	Abbr	Abbr	Abbr
y_i_n_dawo	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem
e_ngcono	RelConc9_RelStem	RelConc9_RelStem	RelConc9_RelStem	RelConc9_RelStem
yo_kw_akh_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm
i_si_bhedlel_e	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm
.	Punc	PUNC	Punc	PUNC
U_ninzi	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
lwa_ba_ntu	PossConc11_NPrePre2_BPre2_NStem	PossConc11_BPre2_NStem	PossConc11_NPrePre2_BPre2_NStem	PossConc11_BPre2_NStem
e_ku_banj_w_e	RelConc9_SC15_VRoot_PassExt_VerbTerm	RelConc9_SC15_VRoot_PassExt_VerbTerm	RelConc9_SC15_VRoot_PassExt_VerbTerm	RelConc9_SC15_VRoot_PassExt_VerbTerm
na_bo	AdvPre_PronStem2	AdvPre_PronStem2	AdvPre_PronStem2	AdvPre_PronStem2
u_dliwano__ndlebe	NPrePre11_NStem_BPre9_NStem	NPrePre11_NStem_NStem	NPrePre11_NStem_BPre9_NStem	NPrePre11_NStem_NStem
ba_thi	SC2_VRoot_VerbTerm	PossConc14_AuxVStem	SC2_VRoot_VerbTerm	CopPre_Adv
i_si_bhedlel_e	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm	NPrePre7_BPre7_NStem	SC9_OC1pp_VRoot_VerbTerm
si_ding_ek_a	SC7_VRoot_NeutExt_VerbTerm	SC7_VRoot_NeutExt_VerbTerm	SC7_VRoot_NeutExt_VerbTerm	SC7_VRoot_NeutExt_VerbTerm
kw_i_wadi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
XYZ	Abbr	Abbr	Abbr	Abbr
.	Punc	PUNC	Punc	PUNC
U_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
a_kazi_thathi	NegPre_SC1_OC10_VRoot_VerbTerm	RelConc6_AugSuf_NStem	NegPre_SC1_OC10_VRoot_VerbTerm	NPrePre2_BPre8_NStem
i_zim_vo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
za_ba_hlali	PossConc2_NPrePre2_BPre2_NStem	PossConc10_BPre2_NStem	PossConc2_NPrePre2_BPre2_NStem	PossConc10_BPre2_NStem
.	Punc	PUNC	Punc	PUNC
Qwalasel_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
u_m_buzo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
o_ng_e_zantsi	RelConc3_AdvPre_LocPre_Adv	RelConc3_AdvPre_LocPre_Adv	RelConc3_AdvPre_LocPre_Adv	RelConc3_AdvPre_LocPre_Adv
.	Punc	PUNC	Punc	PUNC
Chong_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
i_zi_mbo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
ezi_no_ku_ba_kho	RelConc8_CopPre_Conj_Adv	RelConc10_CopPre_BPre15_CopPre_Adv	RelConc8_CopPre_Conj_Adv	RelConc10_AdvPre_BPre15_CopPre_Adv
ezi_no_kuba	RelConc8_AdvPre_Conj	RelConc10_AdvPre_Conj	RelConc8_AdvPre_Conj	RelConc10_AdvPre_Conj
lu_ncedo	CopPre_NPrePre11_BPre11_NStem	BPre11_NStem	CopPre_NPrePre11_BPre11_NStem	BPre11_NStem
e_ku_fuman_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
aba_sebenzi	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
i_zi_mbo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
ze_zi_fo	PossConc8_NPrePre8_BPre8_NStem	PossConc10_BPre8_NStem	PossConc8_NPrePre8_BPre8_NStem	PossConc10_BPre8_NStem
,	Punc	PUNC	Punc	PUNC
a_ma_nqanaba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
es_ondlo	PossConc6_NPrePre7_BPre7_NStem	RelConc7_RelStem	PossConc6_NPrePre7_BPre7_NStem	RelConc7_BPre10
njl	Abbr	Abbr	Abbr	Abbr
.	Punc	PUNC	Punc	PUNC
.	Punc	PUNC	Punc	PUNC
.	Punc	PUNC	Punc	PUNC
bhala	VRoot_VerbTerm	COP	VRoot_VerbTerm	NStem
i_in_yanga	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
zo_nyaka	PossConc10_NPrePre3_BPre3_NStem	PossConc10_BPre3	PossConc10_NPrePre3_BPre3_NStem	PossConc10_BPre3
kw_i_fliptshathi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
u_ze	SC2ps_AuxVStem	SC1_AuxVStem	SC2ps_AuxVStem	SC1_AuxVStem
u_buz_e	SC2ps_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm
a_ma_lungu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_qela	PossConc6_NPrePre5_BPre5_NStem	PossConc6_BPre5	PossConc6_NPrePre5_BPre5_NStem	PossConc6_BPre5
u_kuba	Conj	NPrePre15_Conj	Conj	NPrePre1a_Conj
eso	Dem7_Pos2	CDEM07	Dem7_Pos2	CDEM07
si_ganeko	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
s_enz_ek_a	SC7_VRoot_NeutExt_VerbTerm	SC1pp_VRoot_NeutExt_VerbTerm	SC7_VRoot_NeutExt_VerbTerm	SC7_VRoot_NeutExt_VerbTerm
nini	Adv	Adv	Adv	Adv
kwaye	Conj	Conj	Conj	Conj
sasi_no_bu_zaza	CopPre_Past_CopPre_CopPre_NPrePre14_BPre14_NStem	PossConc7_CopPre_BPre14_NStem	CopPre_Past_CopPre_CopPre_NPrePre14_BPre14_NStem	PossConc7_AdvPre_BPre14_NStem
obu_ngakanani	RelConc14_Adv	RelConc14_Adv	RelConc14_Adv	RelConc14_Adv
.	Punc	PUNC	Punc	PUNC
Oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
u_no_ku_kw_enz_a	SC2ps_AdvPre_NPrePre15_BPre15_OC15_VRoot_VerbTerm	SC1a_AdvPre_BPre15_OC15_VRoot_VerbTerm	SC2ps_AdvPre_NPrePre15_BPre15_OC15_VRoot_VerbTerm	SC1_AdvPre_BPre15_OC15_VRoot_VerbTerm
nga_zo	AdvPre_PronStem10	AdvPre_PronStem10	AdvPre_PronStem10	AdvPre_PronStem10
zo_nke	QuantConc10_QuantStem	QuantConc10_QuantStem	QuantConc10_QuantStem	QuantConc10_QuantStem
i_zi_mbo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem
ezi_chong_iw_e_yo	RelConc10_VRoot_PassExt_VerbTerm_RelSuf	RelConc10_VRoot_PassExt_VerbTerm_RelSuf	RelConc10_VRoot_PassExt_VerbTerm_RelSuf	RelConc10_VRoot_PassExt_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
Xox_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
ne_qela	AdvPre_NPrePre5_BPre5_NStem	AdvPre_BPre5	AdvPre_NPrePre5_BPre5_NStem	AdvPre_BPre5
