morphemes	target	prediction	morphemes_predseg	prediction_predseg
no_ku_phucul_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	no_ku_phucul_a	AdvPre_BPre15_VRoot_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
nge_zi_phumo	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem	ngezi_phumo	PossConc15_NStem
na_nge_mi_gangatho	AdvPre_AdvPre_BPre4_NStem	AdvPre_AdvPre_BPre4_NStem	na_nge_mi_gangatho	AdvPre_AdvPre_BPre4_NStem
e_ngcono	RelConc9_RelStem	RelConc4_RelStem	e_ngcono	RelConc4_RelStem
.	Punc	Punc	.	Punc
Okwe_si_thathu	AdvPre_BPre7_AdjStem	AdvPre_BPre7_AdjStem	Okwe_si_thathu	AdvPre_BPre7_AdjStem
,	Punc	Punc	,	Punc
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_ba	NPrePre4_BPre4_NStem
e_phambili	RelConc9_Adv	RelConc4_Adv	e_phambili	RelConc4_Adv
yo_kw_and_is_a	PossConc4_BPre15_VRoot_CausExt_VerbTerm	PossConc4_BPre15_VRoot_CausExt_VerbTerm	yo_kw_and_is_a	PossConc4_BPre15_VRoot_CausExt_VerbTerm
okanye	Conj	Conj	okanye	Conj
yo_ku_phucul_a	PossConc4_BPre15_VRoot_VerbTerm	PossConc4_BPre15_VRoot_VerbTerm	yo_ku_phucul_a	PossConc4_BPre15_VRoot_VerbTerm
i_in_konzo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_konzo	NPrePre10_BPre10_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_funek_a	SC15_VRoot_VerbTerm
ku_gqity_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_gqity_w_e	SC15_VRoot_PassExt_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem4	nga_yo	AdvPre_PronStem4
.	Punc	Punc	.	Punc
Ba_kuba	SC2_AuxVStem	SC2_AuxVStem	Ba_kuba	SC2_AuxVStem
be_cac_is_e	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	be_cac_is_e	SC2_VRoot_CausExt_VerbTerm
i_zin_to	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_to	NPrePre10_BPre10_NStem
aba_zi_fumanis_il_e_yo	RelConc2_OC10_VRoot_Perf_VerbTerm_RelSuf	RelConc2_OC10_VRoot_Perf_VerbTerm_RelSuf	aba_zi_fuman_is_il_e_yo	RelConc2_OC10_VRoot_CausExt_Perf_VerbTerm_RelSuf
phambi	Adv	Adv	phambi	Adv
kwa_bo	PossConc15_PronStem2	PossConc15_PronStem2	kwa_bo	PossConc15_PronStem2
bo_nke	QuantConc2_QuantStem	QuantConc2_QuantStem	bo_nke	QuantConc2_QuantStem
a_ba_ntu	NPrePre2_BPre2_NStem	NPrePre2_BPre2_NStem	aba_ntu	RelConc2_NStem
,	Punc	Punc	,	Punc
ba_z_ahlul_a	SC2_ReflPre_VRoot_VerbTerm	SC2_ReflPre_VRoot_VerbTerm	ba_z_ahlul_a	SC2_ReflPre_VRoot_VerbTerm
ng_okw_a_ma_qela	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem	ng_okw_a_ma_qela	AdvPre_AdvPre_NPrePre6_BPre6_NStem
ama_ncinci	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_ncinci	NPrePre6_BPre6_AdjStem
ba_nik_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_nik_e	SC2_VRoot_VerbTerm
i_qela	NPrePre5_NStem	NPrePre5_NStem	i_qela	NPrePre5_NStem
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem	nga_li_nye	AdvPre_EnumConc5_EnumStem
u_lu_dwe	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lu_dwe	NPrePre11_BPre11_NStem
lo_ku_qwalasel_a	PossConc11_BPre15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm	lo_ku_qwalasel_a	PossConc11_BPre15_VRoot_VerbTerm
olu_nga_bhal_w_a_nga	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre	olu_nga_bhal_w_a_nga	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre
n_to	BPre9_NStem	BPre9_NStem	n_to	BPre9_NStem
nge_m_pahla	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	nge_m_pahla	AdvPre_BPre9_NStem
e_xabis_ek_il_e_yo	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	e_xabis_ek_il_e_yo	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf
.	Punc	Punc	.	Punc
A_ba_thathi-_n_xaxheba	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem	A_ba_thathi__n_xaxheba	NPrePre2_BPre2_NStem_NStem_BPre9_NStem
ma_ba_zalis_e	ImpPre_SC2_VRoot_VerbTerm	ImpPre_SC2_VRoot_VerbTerm	ma_ba_zalis_e	ImpPre_SC2_VRoot_VerbTerm
u_lu_dwe	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lu_dwe	NPrePre11_BPre11_NStem
lo_ku_qwalasel_w_a	PossConc11_BPre15_VRoot_PassExt_VerbTerm	PossConc11_BPre15_VRoot_PassExt_VerbTerm	lo_ku_qwalasel_w_a	PossConc11_BPre15_VRoot_PassExt_VerbTerm
u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
i_qela	NPrePre5_NStem	NPrePre5_NStem	i_qela	NPrePre5_NStem
eli_nye	AdjPref5_AdjStem	AdjPref5_AdjStem	eli_nye	AdjPref5_AdjStem
l_e_ze_n_tlalo	PossConc5_RelConc8_PossConc8_BPre9_NStem	PossConc5_RelConc8_PossConc8_BPre9_NStem	l_e_ze_n_tlalo	PossConc5_RelConc8_PossConc8_BPre9_NStem
kw_i_wadi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	kw_i_wadi	LocPre_NPrePre9_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	ya_bo	PossConc9_PronStem2
.	Punc	Punc	.	Punc
U_ku_sek_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	U_ku_sek_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwe_bhunga	PossConc15_NStem	PossConc15_NStem	kwe_bhunga	PossConc15_NStem
le-_AIDS	PossConc5_Abbr	PossConc5_Abbr	le__AIDS	PossConc5_VRoot_Abbr
kw_i_si_thili	LocPre_NPrePre7_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	kw_i_si_thili	LocPre_NPrePre7_BPre7_NStem
.	Punc	Punc	.	Punc
I_si_dima	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	I_si_dima	NPrePre7_BPre7_NStem
-	Punc	Punc	_	AdvPre_VerbTerm
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_xaxheba	NPrePre9_BPre9_NStem
na_ma_qela	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	na_ma_qela	AdvPre_BPre6_NStem
o_nke	QuantConc6_QuantStem	QuantConc6_QuantStem	o_nke	QuantConc6_QuantStem
a_chaphazel_ek_a_yo	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	a_chaphazel_ek_a_yo	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_funek_a	SC15_VRoot_VerbTerm
ku_sek_el_w_e	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	ku_sek_el_w_e	SC15_VRoot_ApplExt_PassExt_VerbTerm
kw_i_n_tlonipho	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	kw_i_n_tlonipho	LocPre_NPrePre9_BPre9_NStem
ya_ma_cala	PossConc9_BPre6_NStem	PossConc9_BPre6_NStem	ya_ma_cala	PossConc9_BPre6_NStem
,	Punc	Punc	,	Punc
u_ku_lingan_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_lingan_a	NPrePre15_BPre15_VRoot_VerbTerm
ne_si_dima	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	ne_si_dima	AdvPre_BPre7_NStem
.	Punc	Punc	.	Punc
U_sodolophu	NPrePre1a_NStem	NPrePre1a_NStem	U_sodolophu	NPrePre1a_NStem
u_Mathabo	NPrePre1a_ProperName	NPrePre11_NStem	u_Mathabo	NPrePre1_NStem
Leeto	ProperName	Num	Le_e_to	PossConc5_NPrePre10_NStem
ku_masipala	LocPre_NStem	LocPre_NStem	ku_masipala	LocPre_NStem
i_Matjhabeng	NPrePre9_NStem	NPrePre9_NStem	i_Matjha_be_ng	SC9_NStem_Past_Cop
e_Free	LocPre_ProperName	LocPre_ProperName	e_Free	LocPre_ProperName
State	ProperName	ProperName	State	AuxVStem
w_a_ngen_a	SC1a_Past_VRoot_VerbTerm	SC1_Past_VRoot_VerbTerm	wa_ngen_a	OC6_VRoot_VerbTerm
e_ofisi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_ofisi_ni	LocPre_NStem_LocSuf
ngo_Matshi	AdvPre_ProperName	AdvPre_NStem	ngo_Matshi	AdvPre_NStem
2006	Num	Num	2006	ProperName
.	Punc	Punc	.	Punc
Ng_eli	AdvPre_Dem5	AdvPre_Dem5	Ng_eli	AdvPre_Dem5
xesha	NStem	NStem	xesha	NStem
w_a_ye_ngen_a	SC1a_Past_SC1a_VRoot_VerbTerm	SC1_Past_AuxVStem_VRoot_VerbTerm	waye_ngen_a	SC15_VRoot_VerbTerm
ku_le	LocPre_Dem9	LocPre_Dem9	ku_le	LocPre_Dem9
ofisi	NStem	NStem	ofisi	NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	u_masipala	NPrePre1a_NStem
w_a_ye_tyal_a	SC1a_Past_SC1a_VRoot_VerbTerm	SC1_Past_Past_VRoot_VerbTerm	wayetyala	Conj
i_mali	NPrePre9_NStem	NPrePre9_NStem	i_mali	NPrePre9_NStem
e_ninzi	AdjPref9_AdjStem	AdjPref9_AdjStem	e_ninzi	AdjPref9_AdjStem
ya_ma_nzi	PossConc9_BPre6_NStem	PossConc9_BPre6_NStem	ya_ma_nzi	PossConc9_BPre6_NStem
kw_i_Sedibeng	LocPre_NPrePre9_ProperName	LocPre_NPrePre9_NStem	kw_i_Se_dibe_ng	LocPre_Pro_Pro_NStem_Adv
Water	Foreign	Num	Water	Num
.	Punc	Punc	.	Punc
Ku_nge_ka_bi	CopPre_NegPre_ExclNeg_Cop	CopPre_NegPre_NegPre_Cop	Ku_nge_ka_bi	CopPre_NegPre_NegPre_Cop
ku_dala	CopPre_AdjStem	CopPre_AdjStem	ku_dala	CopPre_AdjStem
e_m_va	LocPre_BPre3_NStem	LocPre_BPre3_NStem	e_m_va	LocPre_BPre3_NStem
ko_ku_ngen_a	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	ko_ku_ngen_a	PossConc15_BPre15_VRoot_VerbTerm
ku_le	LocPre_Dem9	LocPre_Dem9	ku_le	LocPre_Dem9
ofisi	NStem	NStem	ofisi	NStem
elo	Dem5	Dem5	elo	Dem5
tyala	NStem	NStem	tyala	NStem
l_a_se_li_hlawul_w_e	SC5_Past_Pro_OC5_VRoot_PassExt_VerbTerm	SC5_Past_Pro_OC5_VRoot_PassExt_VerbTerm	lase_li_hlawul_w_e	SC15_OC5_VRoot_PassExt_VerbTerm
.	Punc	Punc	.	Punc
Nga_phandle	AdvPre_Adv	AdvPre_Adv	Nga_phandle	AdvPre_Adv
kw_eli	LocPre_Dem5	PossConc15_Dem5	kw_eli	PossConc15_Dem5
tyala	NStem	NStem	tyala	NStem
,	Punc	Punc	,	Punc
kw_a_ku_kho	CopPre_Past_CopPre_Adv	SC15_Past_CopPre_Adv	kw_a_ku_kho	SC15_Past_CopPre_Adv
i_tyala	NPrePre5_NStem	NPrePre5_NStem	i_tyala	NPrePre5_NStem
le_mi_nxeba	PossConc5_BPre4_NStem	PossConc5_BPre4_NStem	le_mi_n_xeba	PossConc5_BPre4_BPre9_NStem
ye_e_ofisi	PossConc4_NPrePre10_NStem	PossConc4_NPrePre10_NStem	ye_e_ofisi	PossConc4_NPrePre10_NStem
zi_ka_masipala	PossConc10_PossKA_NStem	PossConc10_PossKA_NStem	zi_ka_masipala	PossConc10_PossKA_NStem
na_lo	AdvPre_PronStem5	AdvPre_PronStem5	na_lo	AdvPre_Dem1
l_a_li_nting_a	SC5_Past_SC5_VRoot_VerbTerm	SC5_Past_OC5_VRoot_VerbTerm	lali_ntinga	NStem_NStem
kunye	Conj	Conj	kunye	Conj
no_ku_nga_qokelel_w_a	AdvPre_BPre15_NegPre_VRoot_PassExt_VerbTerm	AdvPre_BPre15_NegPre_VRoot_PassExt_VerbTerm	no_ku_ngaqokelel_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kaku_hle	AdvPre_AdjStem	AdvPre_AdjStem	kaku_hl_e	AdvPre_VRoot_VerbTerm
kwe_mali	PossConc15_NStem	PossConc15_NStem	kwe_mali	PossConc15_NStem
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf
kw_a_shiy_a	SC15_Past_VRoot_VerbTerm	SC15_Past_VRoot_VerbTerm	kwa_shiy_a	AdvPre_VRoot_VerbTerm
lo	Dem1a	Dem3	lo	Dem3
masipala	NStem	NStem	masipala	NStem
e_ntyumpantyumpek_a	SC1a_VRoot_VerbTerm	RelConc9_VRoot_VerbTerm	e_ntyumpantyum_pek_a	SC1_VRoot_VRoot_VerbTerm
e_ma_tyale_ni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_tyal_e_ni	LocPre_BPre6_VRoot_VerbTerm_LocSuf
.	Punc	Punc	.	Punc
Lo	Dem1a	Dem1	Lo	Dem1
sodolophu	NStem	NStem	sodolophu	NStem
w_a_sek_a	SC1a_Past_VRoot_VerbTerm	SC1_Past_VRoot_VerbTerm	wa_sek_a	OC6_VRoot_VerbTerm
i_komiti	NPrePre9_NStem	NPrePre9_NStem	i_komiti	NPrePre9_NStem
e_ya_yi_jong_en_e	RelConc9_Pres_SC9_VRoot_RecipExt_VerbTerm	RelConc9_Pres_OC9_VRoot_RecipExt_VerbTerm	e_ya_yi_jong_en_e	RelConc9_Fut_OC9_VRoot_RecipExt_VerbTerm
ne_mali	AdvPre_NStem	AdvPre_NStem	ne_mali	AdvPre_NStem
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf
n_e_phum_a_yo	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc6_VRoot_VerbTerm_RelSuf	n_e_phum_a_yo	AdvPre_RelConc6_VRoot_VerbTerm_RelSuf
n_e_ya_yi_hlangan_a	AdvPre_RelConc9_Past_SC9_VRoot_VerbTerm	AdvPre_RelConc9_Fut_OC9_VRoot_VerbTerm	n_e_y_a_yi_hlangan_a	AdvPre_RelConc6_SC9_Past_OC9_VRoot_VerbTerm
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
nge_veki	AdvPre_NStem	AdvPre_NStem	nge_veki	AdvPre_NStem
i_nik_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	i_nik_e	SC9_VRoot_VerbTerm
i_in_gxelo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_gxelo	NPrePre10_BPre10_NStem
nge_mali	AdvPre_NStem	AdvPre_NStem	nge_mali	AdvPre_NStem
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf
n_e_phum_a_yo	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	n_e_phum_a_yo	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf
ku_masipala	LocPre_NStem	LocPre_NStem	ku_masipala	LocPre_NStem
kunye	Conj	Conj	kunye	Conj
ne_e_n_konzo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre10_NStem	ne_e_n_konzo	AdvPre_NPrePre10_BPre10_NStem
ezi_buthathaka	RelConc10_RelStem	RelConc10_RelStem	ezi_buthathaka	RelConc10_RelStem
ku_m_sebenzi	LocPre_BPre3_NStem	LocPre_BPre3_NStem	ku_m_sebenzi	LocPre_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	ka_masipala	PossKA_NStem
na_ku_nikezelo	AdvPre_LocPre_NStem	AdvPre_LocPre_NStem	na_ku_nikezelo	AdvPre_LocPre_NStem
lwe_e_n_konzo	PossConc11_NPrePre10_BPre10_NStem	PossConc11_NPrePre10_BPre10_NStem	lwe_e_n_konzo	PossConc11_NPrePre10_BPre10_NStem
.	Punc	Punc	.	Punc
Njeng_oko	AdvPre_Dem15	AdvPre_Dem15	Njeng_oko	AdvPre_Dem15
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	u_masipala	NPrePre1a_NStem
wa_ye_no_lw_az_i	SC1a_Past_AdvPre_BPre11_VRoot_VerbTerm	PossConc1_Pres_CopPre_BPre11_VRoot_VerbTerm	waye_no_lw_az_i	RelConc14_CopPre_BPre11_VRoot_VerbTerm
olu_ncinci	AdjPref11_AdjStem	AdjPref11_AdjStem	olu_ncinci	AdjPref11_AdjStem
nga_ba_hlali	AdvPre_BPre2_NStem	AdvPre_BPre2_NStem	ng_a_ba_hlali	CopPre_NPrePre2_BPre2_NStem
ba_lo	PossConc2_PronStem5	PossConc2_PronStem11	ba_lo	PossConc2_PronStem11
masipala	NStem	NStem	masipala	NStem
,	Punc	Punc	,	Punc
kw_a_qal_is_w_a	SC15_Past_VRoot_CausExt_VerbExt_VerbTerm	SC15_Past_VRoot_CausExt_PassExt_VerbTerm	kw_a_qal_is_w_a	SC15_Past_VRoot_CausExt_PassExt_VerbTerm
i_projekthi	NPrePre9_NStem	NPrePre9_NStem	i_projekthi	NPrePre9_NStem
yo_ku_qokelel_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_ku_qokelel_a	PossConc9_BPre15_VRoot_VerbTerm
u_lw_azi	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lw_az_i	NPrePre1_BPre11_VRoot_VerbTerm
ukuze	Conj	Conj	u_kuze	NPrePre1a_NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	u_masipala	NPrePre1a_NStem
a_be	CopPre_Cop	CopPre_Cop	a_be	CopPre_Cop
no_lw_azi	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem	no_lw_az_i	AdvPre_BPre11_VRoot_VerbTerm
olu_ngcono	RelConc11_RelStem	RelConc11_RelStem	olu_ngcono	RelConc11_RelStem
malunga	Adv	Adv	ma_lunga	BPre6_NStem
no_kuba	AdvPre_Conj	AdvPre_Conj	no_kuba	AdvPre_Conj
ma_ngaphi	AdjPref6_AdjStem	AdjPref6_AdjStem	ma_ngaphi	AdjPref6_AdjStem
a_ma_khaya	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_khaya	NPrePre6_BPre6_NStem
e_ku_funek_a	RelConc6_SC15_VRoot_VerbTerm	RelConc6_SC15_VRoot_VerbTerm	e_ku_funek_a	RelConc6_SC15_VRoot_VerbTerm
i_wa_hlinzek_e	SC9_OC6_VRoot_VerbTerm	SC9_OC6_VRoot_VerbTerm	iw_a_hli_nz_ek_e	SC2_Past_PassExt_VRoot_NeutExt_VerbTerm
ng_a_ma_nzi	CopPre_NPrePre6_BPre6_NStem	CopPre_NPrePre6_BPre6_NStem	nga_ma_nzi	AdvPre_BPre6_NStem
no_m_bane	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	no_m_bane	AdvPre_BPre3_NStem
no_kuba	AdvPre_Conj	AdvPre_Conj	no_kuba	AdvPre_Conj
zi_yi_n_to_ni	CopPre_CopPre_BPre9_NStem_InterrogSuf	CopPre_CopPre_BPre9_NStem_InterrogSuf	zi_yi_n_to_ni	CopPre_CopPre_BPre9_NStem_InterrogSuf
i_zi_dingo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	i_zi_dingo	NPrePre8_BPre8_NStem
ze_e_n_konzo	PossConc10_NPrePre10_BPre10_NStem	PossConc10_NPrePre10_BPre10_NStem	ze_e_n_konzo	PossConc10_NPrePre10_BPre10_NStem
za_bo	PossConc8_PronStem2	PossConc10_PronStem2	za_bo	PossConc10_PronStem2
.	Punc	Punc	.	Punc
U_th_i	SC_VRoot_VerbTerm	SC3_VRoot_VerbTerm	U_thi	NPrePre1a_NStem
e_yo_na	SC9_PronStem9_PronSuf	SC9_PronStem9_PronSuf	e_yo_na	SC9_PronStem9_PronSuf
n_to	BPre9_NStem	BPre9_NStem	n_to	BPre9_NStem
i_m_nced_il_e_yo	SC9_OC1a_VRoot_Perf_VerbTerm_RelSuf	SC9_VRoot_VRoot_Perf_VerbTerm_RelSuf	i_m_ncedil_e_yo	SC9_VRoot_VRoot_VerbTerm_RelSuf
u_ku_phumez_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_phumez_a	NPrePre15_BPre15_VRoot_VerbTerm
oku	Dem15	Dem15	oku	Dem15
y_i_n_dlela	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	y_i_n_dlel_a	CopPre_NPrePre9_BPre9_VRoot_VerbTerm
yo_ku_sebenz_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	yo_ku_sebenz_is_a	PossConc9_BPre15_VRoot_CausExt_VerbTerm
i_in_dlela	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_dlel_a	SC9_BPre10_VRoot_VerbTerm
ya_bo_na	PossConc9_PronStem2_PronSuf	PossConc9_PronStem2_PronSuf	ya_bon_a	PossConc9_VRoot_VerbTerm
ba_ntu	BPre2_NStem	BPre2_NStem	ba_ntu	BPre2_NStem
ba_phantsi	RelConc2_Adv	CopPre_Adv	ba_phantsi	CopPre_Adv
.	Punc	Punc	.	Punc
U_M_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_M_thetho	NPrePre3_BPre3_NStem
o_biz_w_a	RelConc3_VRoot_PassExt_VerbTerm	RelConc3_VRoot_PassExt_VerbTerm	o_biz_w_a	RelConc3_VRoot_PassExt_VerbTerm
The	Foreign	Foreign	The	Foreign
Minicipal	Foreign	Foreign	Minicipal	Foreign
Property	Foreign	Foreign	Property	Foreign
Rates	Foreign	Foreign	Rates	Foreign
Act	Foreign	Foreign	Act	Foreign
u_khokel_a	SC3_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	u_khokel_a	SC1a_VRoot_VerbTerm
oo_masipala	NPrePre2a_NStem	NPrePre2a_NStem	oo_masipala	NPrePre2a_NStem
ne_n_dlela	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	ne_n_dlel_a	AdvPre_BPre9_VRoot_VerbTerm
aba_fanel_e	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	aba_fanel_e	RelConc2_VRoot_VerbTerm
u_ku_m_is_el_a	NPrePre15_BPre15_VRoot_CausExt_ApplExt_VerbTerm	NPrePre15_SC15_VRoot_CausExt_ApplExt_VerbTerm	u_ku_m_is_el_a	NPrePre15_BPre15_VRoot_CausExt_ApplExt_VerbTerm
i_in_tlawulo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_tlawulo	NPrePre10_BPre10_NStem
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	nga_yo	AdvPre_PronStem9
(	Punc	Punc	(	Punc
i_i_rhafu	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_i_rhafu	NPrePre10_BPre10_NStem
nge_n_tlawulo	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	nge_ntlawulo	AdvPre_NStem
)	Punc	Punc	)	Punc
kw_i_in_dawo	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	kw_i_in_dawo	LocPre_NPrePre10_BPre10_NStem
za_bo	PossConc10_PronStem2	PossConc10_PronStem2	za_bo	PossConc10_PronStem2
.	Punc	Punc	.	Punc
U_M_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_M_thetho	NPrePre3_BPre3_NStem
u_ne_n_jongo	CopPre_AdvPre_BPre9_NStem	CopPre_CopPre_BPre9_NStem	u_ne_n_jongo	CopPre_CopPre_BPre9_NStem
yo_kw_enz_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	yo_kw_enz_a	PossConc9_BPre15_VRoot_VerbTerm
i_in_dlela	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_dlel_a	NPrePre10_BPre10_VRoot_VerbTerm
zo_ku_bek_a	PossConc10_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm	zo_ku_bek_a	PossConc10_BPre15_VRoot_VerbTerm
i_xabiso	NPrePre5_NStem	NPrePre5_NStem	i_xabiso	NPrePre5_NStem
e_m_pahle_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_pahle_ni	LocPre_BPre3_NStem_LocSuf
ngo_hlobo	AdvPre_NStem	AdvPre_NStem	ngo_hlobo	AdvPre_NStem
olu_bek_a	RelConc11_VRoot_VerbTerm	RelConc11_VRoot_VerbTerm	olu_bek_a	RelConc11_VRoot_VerbTerm
i_in_tlawulo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_in_tlawulo	NPrePre10_BPre10_NStem
ezi_nga_kheth_i	RelConc10_NegPre_VRoot_VerbTerm	RelConc10_NegPre_VRoot_VerbTerm	ezi_nga_khethi	RelConc10_Pot_NStem
cala	NStem	NStem	cala	NStem
na_ngo_bu_lungisa	AdvPre_AdvPre_BPre14_NStem	AdvPre_AdvPre_BPre14_NStem	na_ngo_bu_lungis_a	AdvPre_AdvPre_BPre14_VRoot_VerbTerm
.	Punc	Punc	.	Punc
