morphemes	target	prediction	morphemes_predseg	prediction_predseg
ta_ka_masipala	PossConc8_PossKA_NStem	PossConc8_AdvPre_NStem	ta_ka_masipala	PossConc8_AdvPre_NStem
ti_fundza	BPre8_NStem	BPre8_NStem	ti_fundz_a	BPre8_VRoot_VerbTerm
li_phepha	BPre5_NStem	BPre5_NStem	li_phepha	BPre5_NStem
ti_natsa	BPre10_NStem	BPre8_NStem	ti_nats_a	SC10_VRoot_VerbTerm
ne_litiya	AdvPre_NStem	AdvPre_NStem	ne_li_ti_y_a	AdvPre_SC5_SC8_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Ba_ntfu	BPre2_NStem	BPre2_NStem	Ba_ntfu	BPre2_NStem
laba_se_layini_ni	RelConc2a_NegPre_NStem_LocSuf	RelConc2_NegPre_NStem_LocSuf	laba_selayini_ni	RelConc2_NStem_LocSuf
ba_ya_khonon_a	SC2_Pres_VRoot_VerbTerm	SC2_Pres_VRoot_VerbTerm	ba_ya_khonon_a	SC2_Pres_VRoot_VerbTerm
ko_dvwa	QuantConc15_QuantStem	QuantConc15_QuantStem	kodvwa	Conj
b_a_tjelwa	PossConc14_LocPre_NStem	PossConc14_LocPre_NStem	ba_tjelwa	BPre2_NStem
kutsi	Conj	Conj	kutsi	Conj
ti_sebenti	BPre8_NStem	BPre8_NStem	ti_sebenti	BPre8_NStem
ti_ne_li_lungelo	BPre8_AdvPre_BPre8_NStem	BPre8_AdvPre_BPre5_NStem	ti_ne_li_lungelo	BPre8_AdvPre_BPre5_NStem
le_ku_tsats_a	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	le_ku_tsats_a	PossConc5_OC15_VRoot_VerbTerm
'	Punc	Punc	'	Punc
li_khefu	BPre5_NStem	BPre5_NStem	li_khe_fu	BPre5_PronStem1_NStem
le_ku_nats_a	PossConc5_OC15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	leku_nats_a	RelConc15_VRoot_VerbTerm
litiye	NStem	Foreign	li_ti_y_e	SC5_SC10_VRoot_VerbTerm
'	Punc	Punc	'	Punc
.	Punc	Punc	.	Punc
Uma	Conj	Conj	Uma	Conj
e_ma-_awa	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma__a_wa	NPrePre6_BPre6_VRoot_VerbTerm_VerbTerm
la_ma_tsatfu	PossConc5_AdjPref6_AdjStem	PossConc5_AdjPref6_AdjStem	la_ma_tsatfu	PossConc5_AdjPref6_AdjStem
bese	Conj	Conj	bese	Conj
ku_b_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_ba	BPre15_AuxVStem
si_khatsi	BPre7_NStem	BPre7_NStem	si_khatsi	BPre7_NStem
se_si_dlo	PossConc7_BPre7_NStem	PossConc7_BPre7_NStem	se_si_dlo	PossConc7_BPre7_NStem
s_a_semini	PossConc7_LocPre_NStem	PossConc7_LocPre_NStem	sa_s_e_mini	PossConc7_PreLoc-s_LocPre_NStem
.	Punc	Punc	.	Punc
Nga	AdvPre	Pot	Ng_a	Pot_VerbTerm
2.30	Num	NStem	2.30	NStem
si_ya_buy_a	SC7_Pres_VRoot_VerbTerm	SC7_Pres_VRoot_VerbTerm	si_ya_buy_a	SC7_Pres_VRoot_VerbTerm
nga_le_si_khatsi	AdvPre_Dem7_BPre7_NStem	AdvPre_Dem7_BPre7_NStem	nga_le_si_khatsi	AdvPre_Dem7_BPre7_NStem
se_ku_fik_a	PossConc7_OC7_VRoot_VerbTerm	PossConc7_OC7_VRoot_VerbTerm	se_ku_fik_a	PossConc7_OC7_VRoot_VerbTerm
si_khatsi	BPre7_NStem	BPre7_NStem	si_khatsi	BPre7_NStem
s_akh_e	SC1_VRoot_VerbTerm	SC1_VRoot_VerbTerm	s_akhe	PossConc7_NStem
be_s_e_ku_ladi	PossConc2_PreLoc-s_LocPre_BPre15_NStem	PossConc2_PreLoc-s_LocPre_BPre15_NStem	be_se_ku_ladi	PossConc2_Pro_BPre15_NStem
.	Punc	Punc	.	Punc
Sebent_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	Sebent_is_a	VRoot_CausExt_VerbTerm
u_m_buto	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_buto	NPre3_BPre3_NStem
we_sibili	PossConc3_NStem	PossConc3_NStem	we_si_bili	PossConc3_BPre7_NStem
,	Punc	Punc	,	Punc
u_tsats_e	SC_VRoot_VerbTerm	SC_VRoot_VerbTerm	u_tsats_e	SC3_VRoot_VerbTerm
tim_phendvulo	BPre10_NStem	BPre10_NStem	tim_phendvulo	BPre10_NStem
.	Punc	Punc	.	Punc
Kw_akh_iw_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	Kw_akh_iw_a	BPre15_VRoot_PassExt_VerbTerm
kwe_Lu_hlelo	PossConc15_BPre11_NStem	PossConc15_NPre11_NStem	kwe_Lu_hlelo	PossConc15_NPre11_NStem
Lwe_n_tfutfuko	PossConc11_NPre9_NStem	PossConc11_NPre9_NStem	Lwe_n_tfutfuko	PossConc11_NPre9_NStem
Lolu_bumb_en_e	RelConc11_VRoot_RecipExt_Perf	RelConc11_VRoot_RecipExt_VerbTerm	Lolu_bumb_en_e	RelConc11_VRoot_RecipExt_VerbTerm
ngu_m_sebenti	CopPre_BPre3_NStem	CopPre_BPre3_NStem	ngu_m_sebenti	CopPre_BPre3_NStem
wa_hulumende	PossConc3_NStem	PossConc1_NStem	wa_hulumende	PossConc1_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	PossConc3_PreLoc-s_LocPre_NStem	wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem
.	Punc	Punc	.	Punc
Leti_n_hlelo	Dem10_NPre10_NStem	Dem10_NPre10_NStem	Le_tin_hlelo	PossConc5_BPre10_NStem
ti_tawu_lets_a	SC10_Fut_VRoot_VerbTerm	SC10_Fut_VRoot_VerbTerm	ti_tawu_lets_a	SC8_Fut_VRoot_VerbTerm
i_n_gucuko	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_gucuko	NPrePre9_BPre9_NStem
y_e_ma_dolobha	PossConc9_NPrePre6_BPre6_NStem	PossConc4_NPrePre6_BPre6_NStem	y_e_ma_dolobha	PossConc4_NPrePre6_BPre6_NStem
lama_ncane	AdjPref6_AdjStem	AdjPref6_AdjStem	lama_ncane	AdjPref6_AdjStem
na_lama_khulu	AdvPre_AdjPref6_AdjStem	AdvPre_AdjPref6_AdjStem	na_lama_khulu	AdvPre_AdjPref6_AdjStem
kanye	Conj	Adv	kanye	Adv
ne_n_dlela	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	ne_n_dlel_a	AdvPre_CopPre_Intrans_VerbTerm
ye_m_phatfo	PossConc9_NPre9_NStem	PossConc9_BPre3_NStem	ye_m_phatfo	PossConc4_BPre3_NStem
,	Punc	Punc	,	Punc
njengoba	Conj	Conj	njengoba	Conj
i_n_chubo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_chubo	NPrePre9_BPre9_NStem
ye-_IDP	PossConc9_Abbr	PossConc9_Abbr	ye__I_DP	PossConc9_VRoot_VerbTerm_VerbTerm
i_jong_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	i_jong_e	SC9_VRoot_VerbTerm
ku_fik_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_fik_a	BPre15_VRoot_VerbTerm
e_ti_ncume_ni	LocPre_BPre8_NStem_LocSuf	LocPre_BPre8_NStem_LocSuf	e_ti_ncume_ni	LocPre_BPre8_NStem_LocSuf
e_tin_tfw_eni	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	e_tin_tfw_eni	LocPre_BPre10_NStem_LocSuf
leti_njenge_li_phakelotimali	RelConc10_AdvPre_BPre5_NStem	RelConc10_AdvPre_BPre5_NStem	leti_njenge_li_phakelo_timali	RelConc10_AdvPre_BPre5_NStem_NStem
la_masipala	PossConc5_NStem	PossConc5_NStem	la_masipala	PossConc5_NStem
,	Punc	Punc	,	Punc
ku_lawul_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	ku_lawul_w_a	BPre15_VRoot_PassExt_VerbTerm
kwe_m_hlaba	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_hlaba	PossConc15_BPre3_NStem
,	Punc	Punc	,	Punc
ku_tfutfuk_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_VerbTerm	ku_tfutfuk_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm
kwe_m_notfo	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_notfo	PossConc15_BPre3_NStem
we_n_dzawo	PossConc3_NPre9_NStem	PossConc3_NPre9_NStem	we_n_dzawo	PossConc3_NPre9_NStem
ne_tin_gucuko	AdvPre_BPre10_NStem	AdvPre_NPre10_NStem	ne_tin_gucuko	AdvPre_NPre10_NStem
te_si_gungu	PossConc10_BPre7_NStem	PossConc10_BPre7_NStem	te_si_gungu	PossConc10_BPre7_NStem
.	Punc	Punc	.	Punc
E_kw_ente_ni	LocPre_BPre15_NStem_LocSuf	LocPre_BPre15_NStem_LocSuf	E_kw_ent_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf
i_mi_sebenti	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_sebenti	NPrePre4_BPre4_NStem
ya_khe	PossConc4_PronStem1	PossConc4_NStem	ya_khe	PossConc4_NStem
,	Punc	Punc	,	Punc
hulumende	NStem	NStem	hulumende	NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	PossConc3_PreLoc-s_LocPre_NStem	wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
a_hlelemb_is_e	SC6_VRoot_CausExt_VerbTerm	SC6_VRoot_CausExt_VerbTerm	a_hlelemb_is_e	SC6_VRoot_CausExt_VerbTerm
,	Punc	Punc	,	Punc
a_matanis_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_mat_an_is_e	SC6_VRoot_RecipExt_CausExt_VerbTerm
tin_hlelo	BPre10_NStem	BPre10_NStem	tin_hlelo	BPre10_NStem
ne_tin_dlelasu	AdvPre_NPre10_NStem	AdvPre_NPre10_NStem	ne_tin_dlelasu	AdvPre_NPre10_NStem
na_leti_nye	AdvPre_AdjPref10_AdjStem	AdvPre_AdjPref10_AdjStem	na_leti_nye	AdvPre_AdjPref10_AdjStem
tin_hlangotsi	BPre10_NStem	BPre10_NStem	tin_hlangotsi	BPre10_NStem
ta_hulumende	BPre10_NStem	PossConc8_NStem	ta_hulumende	PossConc8_NStem
.	Punc	Punc	.	Punc
Lesi_fundvo	Dem7_NStem	RelConc7_NStem	Lesi_fundvo	RelConc7_NStem
nga_lokw_ent_ek_a	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm	nga_lokw_ent_ek_a	AdvPre_RelConc15_VRoot_NeutExt_VerbTerm
si_khany_is_a	SC7_VRoot_CausExt_VerbTerm	SC_VRoot_CausExt_VerbTerm	si_khany_isa	BPre7_BPre8_NStem
la_ma_nye	PossConc5_AdjPref6_AdjStem	PossConc5_AdjPref6_AdjStem	lama_nye	AdjPref6_AdjStem
e_ma_lungiselelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_lung_is_elelo	LocPre_BPre6_VRoot_CausExt_NStem
la_phekeletel_a	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	la_ph_ekelet_el_a	RelConc6_RelConc2_VRoot_ApplExt_VerbTerm
ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm
kwe_n_chubo	PossConc15_BPre9_NStem	PossConc15_BPre9_NStem	kwe_n_chubo	PossConc15_BPre9_NStem
e_N_dzawe_ni	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	e_Ndzawe_ni	LocPre_NStem_LocSuf
ya_Masipala	PossConc9_NStem	PossConc9_NStem	ya_Masipala	PossConc9_NStem
wa_s_e_Nkangala	PossConc1a_PreLoc-s_LocPre_ProperName	PossConc3_PreLoc-s_LocPre_NStem	wa_s_e_Nkanga_la	PossConc1a_PreLoc-s_LocPre_NStem_Abbr
.	Punc	Punc	.	Punc
Ngu_ma_phi	CopPre_BPre6_EnumStem	CopPre_BPre6_EnumStem	Ngu_ma_phi	CopPre_BPre6_EnumStem
e_la_tulusi	NPrePre6_BPre6_NStem	LocPre_RelConc6_NStem	el_atulusi	ApplExt_Abbr
leka_setjentis_w_a	RelConc6_VRoot_PassExt_VerbTerm	SC7_VRoot_PassExt_VerbTerm	l_ekasetjentis_w_a	PossConc5_VRoot_PassExt_VerbTerm
e_n_chube_ni	LocPre_NPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	e_n_chube_ni	LocPre_NPre9_NStem_LocSuf
ye_ku_lawul_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	ye_ku_lawul_a	PossConc9_BPre15_VRoot_VerbTerm
i_mi_sebenti	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_sebenti	NPrePre4_BPre4_NStem
ye_si_khashana	PossConc4_BPre7_NStem	PossConc4_BPre7_NStem	ye_si_khashana	PossConc4_BPre7_NStem
?	Punc	Punc	?	Punc
E_ma_cembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	E_ma_cembu	NPrePre6_BPre6_NStem
a_tfol_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_tfol_a	SC6_VRoot_VerbTerm
lu_hlelo	BPre11_NStem	BPre11_NStem	lu_hlelo	BPre11_NStem
lwe_ku_sebent_a	PossConc11_OC15_VRoot_VerbTerm	PossConc11_OC15_VRoot_VerbTerm	lwe_ku_sebent_a	PossConc11_OC15_VRoot_VerbTerm
lolu_nga_ka_bhal_el_w_a	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm	lolu_nga_ka_bhal_el_w_a	RelConc11_NegPre_ExclNeg_VRoot_ApplExt_PassExt_VerbTerm
,	Punc	Punc	,	Punc
ba_cedz_el_a	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	ba_cedz_el_a	SC2_VRoot_ApplExt_VerbTerm
u_m_sebenti	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	um_sebenti	NPre3_NStem
2	Num	Num	2	Num
.	Punc	Punc	.	Punc
Kwe_sibili	PossConc15_NStem	PossConc15_NStem	Kwe_si_bili	PossConc15_BPre7_NStem
,	Punc	Punc	,	Punc
nge_ku_cinisek_is_a	AdvPre_BPre15_Intrans_CausExt_VerbTerm	AdvPre_BPre15_Intrans_CausExt_VerbTerm	nge_ku_cinisek_is_a	AdvPre_OC15_Intrans_CausExt_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem	ti_fundvo	BPre8_NStem
ku_n_chubo	LocPre_BPre9_NStem	LocPre_BPre9_NStem	ku_n_chubo	LocPre_BPre9_NStem
ye_CBP	PossConc9_Abbr	PossConc9_Abbr	ye_CBP	PossConc9_Abbr
ba_melelwe	PossConc2_NStem	PossConc2_NStem	ba_melel_w_e	SC2_VRoot_PassExt_VerbTerm
ku_mi_cimbi	LocPre_BPre4_NStem	LocPre_BPre4_NStem	ku_mi_cimbi	LocPre_BPre4_NStem
ye-_IDP	PossConc4_Abbr	PossConc4_Abbr	ye__I_DP	PossConc4_VRoot_BPre4_NStem
nga_phasi	AdvPre_NStem	AdvPre_NStem	nga_phasi	AdvPre_NStem
kwe_t_akhiwo	PossConc15_BPre8_NStem	PossConc15_BPre8_NStem	kwe_t_akhiwo	PossConc15_BPre8_NStem
ne_tin_chubo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	ne_tin_chubo	AdvPre_BPre10_NStem
leti_vele	RelConc8_NStem	RelConc8_NStem	leti_vel_e	RelConc10_VRoot_VerbTerm
ti_niket_w_e	BPre10_VRoot_PassExt_VerbTerm	BPre10_VRoot_PassExt_VerbTerm	ti_niket_w_e	OC10_VRoot_PassExt_VerbTerm
i_n_dzawo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_dzawo	NPrePre9_BPre9_NStem
ku_n_dlela	LocPre_BPre9_NStem	LocPre_BPre9_NStem	ku_n_dlel_a	BPre15_BPre9_VRoot_VerbTerm
ye-_IDP	PossConc9_Abbr	PossConc9_Abbr	ye__I_DP	PossConc9_VRoot_BPre9_NStem
le_cuketf_w_e	RelConc9_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	le_cuketf_w_e	RelConc9_VRoot_PassExt_VerbTerm
ku_M_culu	LocPre_BPre3_NStem	LocPre_BPre3_NStem	ku_M_culu	LocPre_BPre3_NStem
we_N_khomba	PossConc1a_BPre9_NStem	PossConc1a_BPre9_NStem	we_N_khomb_a	PossConc3_VRoot_VRoot_VerbTerm
ye-_IDP	PossConc9_Abbr	PossConc9_Abbr	ye__I_DP	PossConc9_VRoot_NegPre_NStem
,	Punc	Punc	,	Punc
i_ka_khulukati	BPre9_AdvPre_Adv	BPre9_AdvPre_Adv	i_ka_khulukati	BPre9_AdvPre_Adv
ku_si_Gungu	BPre17_BPre7_NStem	BPre17_BPre7_NStem	ku_si_Gungu	BPre17_BPre7_NStem
se_ku_Mel_el_a	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	se_ku_Mel_el_a	PossConc7_BPre15_VRoot_ApplExt_VerbTerm
s_e-_IDP	PreLoc-s_LocPre_Abbr	PreLoc-s_LocPre_Abbr	se__I_DP	PossConc7_Intrans_BPre4_NStem
kanye	Adv	Adv	kanye	Adv
n_e_ma_tsimba	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	ne_ma_tsimba	AdvPre_BPre6_NStem
e_ku_sebent_a	LocPre_BPre15_VRoot_VerbTerm	LocPre_BPre15_VRoot_VerbTerm	e_ku_sebent_a	LocPre_BPre15_VRoot_VerbTerm
e_mi_klamo	PossConc6_BPre4_NStem	PossConc6_BPre4_NStem	e_mi_klamo	PossConc6_BPre4_NStem
.	Punc	Punc	.	Punc
Ku_lawul_a	BPre15_VRoot_VerbTerm	OC15_VRoot_VerbTerm	Ku_lawul_a	OC15_VRoot_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_sebent_a	BPre15_VRoot_VerbTerm
li_thulusi	NPre5_NStem	BPre5_NStem	li_thulusi	BPre5_NStem
leli_nga_setjentis_el_w_a	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm	leli_nga_setjentis_el_w_a	RelConc5_Pot_VRoot_ApplExt_PassExt_VerbTerm
ku_sit_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_sit_a	BPre15_VRoot_VerbTerm
e_ku_cinisek_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	e_ku_cinisek_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
kwe_tful_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	kwe_tful_w_a	BPre15_VRoot_PassExt_VerbTerm
kwe_tin_sita	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem	kwe_tin_sit_a	PossConc15_BPre10_VRoot_VerbTerm
loku_ncono	RelConc15_NStem	RelConc15_NStem	loku_ncono	RelConc15_NStem
kanye	Conj	Conj	kanye	Conj
ne_kw_ent_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	ne_kw_ent_a	AdvPre_OC15_VRoot_VerbTerm
ncono	Adv	Adv	ncono	Adv
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_sebent_a	BPre15_VRoot_VerbTerm
e_m_khicitw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_khicitw_eni	LocPre_BPre3_NStem_LocSuf
na_ku_khwalithi	AdvPre_LocPre_NStem	AdvPre_LocPre_NStem	na_ku_khwali_thi	AdvPre_BPre15_VRoot_NStem
.	Punc	Punc	.	Punc
Kwe_si_tsatfu	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	Kwe_si_tsatfu	PossConc15_BPre7_NStem
,	Punc	Punc	,	Punc
tin_tfo	BPre10_NStem	BPre10_NStem	tin_tfo	BPre10_NStem
leti_phambili	RelConc10_Adv	RelConc10_Adv	leti_phambili	RelConc10_Adv
te_kw_enget_w_a	PossConc10_OC15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm	te_kw_enget_w_a	PossConc10_OC15_VRoot_PassExt_VerbTerm
ne_ku_tfutfuk_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	ne_ku_tfutfuk_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	tin_sit_a	BPre10_VRoot_VerbTerm
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
ti_ncuny_w_e	SC10_VRoot_PassExt_VerbTerm	OC10_VRoot_PassExt_VerbTerm	ti_ncunyw_e	SC8_Intrans_VerbTerm
.	Punc	Punc	.	Punc
Ngemuva	Adv	Adv	Nge_muva	AdvPre_Adv
kwekutsi	Conj	Conj	kwe_kutsi	PossConc15_NStem
be_tful_e	OC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	be_tful_e	SC2_VRoot_VerbTerm
i_mi_phumela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_phumela	NPrePre4_BPre4_NStem
ya_bo	PossConc4_PronStem14	PossConc4_PronStem2	ya_bo	PossConc4_PronStem2
e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_hlanganw_eni	LocPre_BPre3_NStem_LocSuf
lo_vul_ek_ile	RelConc3_VRoot_NPas_Perf	RelConc3_VRoot_NeutExt_Perf	lo_vul_ek_ile	RelConc3_VRoot_NeutExt_Perf
,	Punc	Punc	,	Punc
y_ehlukan_an_i	SC9_VRoot_RecipExt_VerbTerm	SC9_VRoot_RecipExt_VerbTerm	ye_hlukanani	PossConc4_NStem
ng_e_ma_cembu	AdvPre_NPrePre6_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	nge_ma_cembu	AdvPre_BPre6_NStem
lama_ncane	AdjPref6_AdjStem	AdjPref6_AdjStem	lama_ncane	AdjPref6_AdjStem
la_fan_a_ko	RelConc6_VRoot_VerbTerm_RelSuf	RelConc6_VRoot_VerbTerm_RelSuf	la_fan_a_ko	RelConc6_VRoot_VerbTerm_RelSuf
bese	Conj	Conj	bese	Conj
u_niket_a	SC_VRoot_VerbTerm	SC3_VRoot_VerbTerm	u_niket_a	SC3_VRoot_VerbTerm
lelo	Dem5	Dem5	lelo	Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5	na_lelo	AdvPre_Dem5
cembu	NStem	NStem	cembu	NStem
Lu_hlu	BPre11_NStem	BPre11_NStem	Lu_hlu	BPre11_NStem
lwe_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	lwe_si_cinisekiso	PossConc11_BPre7_NStem
i_m_phahla	NPrePre9_BPre3_NStem	NPrePre9_BPre3_NStem	i_m_phahla	NPrePre9_BPre3_NStem
lolu_nge_na_lu_tfo	RelConc11_NegPre_AdvPre_BPre11_NStem	RelConc11_NegPre_AdvPre_BPre11_NStem	lolu_ngenalutfo	RelConc11_NStem
.	Punc	Punc	.	Punc
Laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	RelConc2_VRoot_ApplExt_VerbTerm	Laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem	ti_fundvo	BPre8_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
ba_gcwal_is_e	PossConc2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	ba_gcwal_is_e	SC2_VRoot_CausExt_VerbTerm
loLu_hlu	Dem11_NStem	RelConc11_NStem	loLu_hlu	RelConc11_NStem
lwe_si_cinisekiso	PossConc11_BPre7_NStem	PossConc11_BPre7_NStem	lwe_si_cinisekiso	PossConc11_BPre7_NStem
macondzana	Conj	Adv	macondzana	Adv
ne_li_cembu	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	ne_li_cembu	AdvPre_BPre5_NStem
li_nye	AdjPref5_AdjStem	AdjPref5_AdjStem	li_nye	AdjPref5_AdjStem
le_ten_hlalakahle	PossConc5_NPre10_NStem	PossConc5_BPre10_NStem	le_te_n_hlalakahle	PossConc5_PossConc10_BPre9_NStem
e_wadi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_wadi_ni	LocPre_NStem_LocSuf
la_bo	PossConc5_PronStem2	PossConc5_PronStem2	la_bo	PossConc5_PronStem2
.	Punc	Punc	.	Punc
Ku_sungul_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	Ku_sungul_w_a	BPre15_VRoot_PassExt_VerbTerm
kwe_mi_khandlu	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem	kwe_mi_khandlu	PossConc15_BPre4_NStem
ye_AIDS	PossConc4_ProperName	PossConc4_ProperName	ye_AI_DS	PossConc4_PossConc9_NStem
ye_n_dzawo	PossConc4_BPre9_NStem	PossConc4_BPre9_NStem	ye_n_dzawo	PossConc4_BPre9_NStem
.	Punc	Punc	.	Punc
Si_zotsa	BPre7_NStem	BPre7_NStem	Si_zots_a	SC7_VRoot_VerbTerm
-	Punc	Punc	_	AdvPre_NStem
ku_sebent_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm	ku_sebent_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm
na_bo	AdvPre_PronStem2	AdvPre_PronStem14	na_bo	AdvPre_PronStem2
bo_nkhe	QuantConc2_QuantStem	QuantConc2_QuantStem	bo_nkhe	QuantConc2_QuantStem
laba_tsints_ek_a_ko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	laba_tsints_ek_a_ko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf
