morphemes	target	prediction	target_canon	prediction_canon
e_ma_gama	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_Punc
a_leti_ba_ncom_ile	SC6_RelConc8_OC2_VRoot_Perf	NStem_NStem_NStem_NStem_NStem	SC6_RelConc8_OC2_VRoot_Perf	VRoot_VRoot_VRoot_VRoot_VRoot
kutsi	Conj	Punc	Conj	Punc
ba_ti_m_elel_e	SC2_OC8_VRoot_IntensExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_NStem	SC2_OC8_VRoot_IntensExt_VerbTerm	VRoot_NStem_NStem_NStem
e_komidi_ini	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
le_li_wadi	PossConc5_BPre5_NStem	NStem_NStem_NStem	PossConc5_BPre5_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
e_ma_menenja	NPrePre6_BPre6_NStem	Punc_Punc_Punc	NPrePre6_BPre6_NStem	NStem_NStem_NStem
a_mu_khandlu	PossConc6_BPre3_NStem	NStem_NStem_NStem	PossConc6_BPre3_NStem	NStem_NStem_NStem
a_emukel_a	SC6_VRoot_VerbTerm	NStem_NStem_NStem	SC6_VRoot_VerbTerm	NStem_NStem_NStem
i_mi_biko	NPrePre4_BPre4_NStem	NStem_NStem_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
le_buy_a	RelConc4_VRoot_VerbTerm	NStem_NStem_NStem	RelConc4_VRoot_VerbTerm	NStem_NStem_NStem
e_si_gungu_ini	LocPre_BPre7_NStem_LocSuf	VRoot_NStem_VRoot_VRoot	LocPre_BPre7_NStem_LocSuf	NStem_NStem_NStem_NStem
se_ku_ti_bandzakany_a	PossConc7_OC15_ReflPre_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	PossConc7_OC15_ReflPre_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
kwa_si_ve	PossConc15_BPre7_NStem	NStem_NStem_NStem	PossConc15_BPre7_NStem	NStem_NStem_NStem
ku_ent_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
u_mu_sebenti	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_Punc_NStem
wa_ku_londvolot_a	PossConc3_OC15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot	PossConc3_OC15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
nobe	Conj	Punc	Conj	Punc
ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm	VRoot_NStem_NStem_NStem	BPre15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
ba_phatsi	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem
ku_ngaka_mikis_w_a	SC15_NegPre_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem	SC15_NegPre_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
e_komidi_ini	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
le_ba_phatsiswa	RelConc9_BPre2_NStem	NStem_NStem_NStem	RelConc9_BPre2_NStem	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
nobe	Conj	Punc	Conj	Punc
li_komidi	BPre5_NStem	NStem_NStem	BPre5_NStem	NStem_NStem
la_mu_phatsidolobha	PossConc5_BPre1_NStem	VRoot_VRoot_VRoot	PossConc5_BPre1_NStem	NStem_NStem_VRoot
ne_ba_phatsiswa	AdvPre_NPre2_NStem	NStem_NStem_NStem	AdvPre_NPre2_NStem	NStem_NStem_NStem
kute	Conj	Punc	Conj	Punc
ku_ent_iw_e	SC15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	SC15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
ti_ncumo	NPre8_NStem	NStem_NStem	NPre8_NStem	NStem_NStem
ta_i_politiki	PossConc8_NPre9_NStem	NStem_NStem_NStem	PossConc8_NPre9_NStem	NStem_NStem
.	Punc	Punc	Punc	Punc
masipala	NStem	NStem	NStem	NStem
u_hlel_a	SC1a_VRoot_VerbTerm	NStem_NStem_NStem	SC1a_VRoot_VerbTerm	NStem_NStem_NStem
ku_akh_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
si_bhedlela	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem
ku_wadi	BPre17_NStem	Punc_NStem	BPre17_NStem	NStem_NStem
ABC	Abbr	Punc	Abbr	Punc
.	Punc	Punc	Punc	Punc
ba_chumanisi	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem_NStem_NStem
ba_nga_phandle	SC2_AdvPre_Adv	NStem_NStem_NStem	SC2_AdvPre_Adv	NStem_NStem_NStem
ba_nik_w_e	SC2_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	SC2_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
in_kontileka	NPre9_NStem	NStem_NStem	NPre9_NStem	NStem_NStem
ya_ku_tfol_a	PossConc9_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	PossConc9_OC15_VRoot_VerbTerm	VRoot_NStem_NStem_VRoot
lu_ati	BPre11_NStem	Punc_Punc	BPre11_NStem	Punc_Punc
lolu_mayelana	RelConc11_Adv	NStem_NStem	RelConc11_Adv	NStem_NStem
na_li_nani	AdvPre_BPre5_NStem	NStem_NStem_NStem	AdvPre_BPre5_NStem	NStem_NStem_NStem
la_ba_ntfu	PossConc5_BPre2_NStem	NStem_VRoot_NStem	PossConc5_BPre2_NStem	NStem_NStem_NStem
e_wadi_ini	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
li_zinga	BPre5_NStem	NStem_NStem	BPre5_NStem	NStem_NStem
la_ku_sebent_a	PossConc5_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	PossConc5_BPre15_VRoot_VerbTerm	NStem_NStem_NStem
ne_ku_nga_sebenti	AdvPre_BPre15_AdvPre_NStem	NStem_NStem_NStem_NStem	AdvPre_BPre15_AdvPre_NStem	NStem_NStem_NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
li_nani	NPre5_NStem	NStem_NStem	NPre5_NStem	NStem_NStem
la_laba_dzala	PossConc5_AdjPref2_AdjStem	NStem_NStem_NStem	PossConc5_AdjPref2_AdjStem	NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
li_nani	BPre5_NStem	NStem_NStem	BPre5_NStem	NStem_NStem
la_laba_sha	PossConc5_AdjPref2_AdjStem	Punc_Punc_Punc	PossConc5_AdjPref2_AdjStem	Punc_Punc_NStem
,	Punc	Punc	Punc	Punc
li_nani	BPre5_NStem	NStem_NStem	BPre5_NStem	NStem_NStem
le_ba_ntfu	RelConc9_BPre2_NStem	NStem_NStem_NStem	RelConc9_BPre2_NStem	NStem_NStem_NStem
laba_phil_a	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem	RelConc2_VRoot_VerbTerm	NStem_NStem_NStem
ne_HIV	AdvPre_Abbr	Punc_Punc	AdvPre_Abbr	NStem_NStem
ne_AIDS	AdvPre_ProperName	Punc_Punc	AdvPre_ProperName	NStem_NStem
njll	Abbr	NStem	Abbr	Punc
.	Punc	Punc	Punc	Punc
a_ba_ka_tsints_an_i	NegPre_OC2_ExclNeg_VRoot_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	NegPre_OC2_ExclNeg_VRoot_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
na_u_m_mango	AdvPre_NPrePre1a_BPre1a_NStem	VRoot_NStem_NStem_VRoot	AdvPre_NPrePre1a_BPre1a_NStem	NStem_NStem_NStem_NStem
nga_kutsi	AdvPre_Conj	Punc_Punc	AdvPre_Conj	NStem_NStem
ingabe	Interrog	Punc	Interrog	Punc
i_wadi	BPre9_NStem	NStem_NStem	BPre9_NStem	NStem_NStem
ABC	Abbr	Punc	Abbr	Punc
i_yi_n_dzawo	BPre9_CopPre_NPre9_NStem	NStem_NStem_NStem_NStem	BPre9_CopPre_NPre9_NStem	VRoot_VRoot_VRoot_VRoot
le_ncono	PossConc5_NStem	NStem_NStem	PossConc5_NStem	NStem_NStem
yini	Interrog	Punc	Interrog	Punc
ya_ku_akh_a	PossConc9_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	PossConc9_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
si_bhedlela	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem
.	Punc	Punc	Punc	Punc
li_nyenti	AdjPref5_AdjStem	NStem_NStem	AdjPref5_AdjStem	NStem_NStem
la_ba_ntfu	PossConc5_BPre2_NStem	VRoot_NStem_NStem	PossConc5_BPre2_NStem	NStem_NStem_NStem
laba_but_w_e	RelConc2_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc2_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
i_mi_buto	NPrePre4_BPre4_NStem	NStem_NStem_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
ba_ts_i	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
si_bheldlela	BPre7_NStem	NStem_NStem	BPre7_NStem	NStem_NStem
si_dzing_ek_a	SC7_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem	SC7_VRoot_NeutExt_VerbTerm	NStem_NStem_NStem_NStem
ku_wadi	BPre17_NStem	NStem_NStem	BPre17_NStem	NStem_NStem
XYZ	Abbr	NStem	Abbr	NStem
.	Punc	Punc	Punc	Punc
masipala	NStem	NStem	NStem	NStem
a_ka_yi_nak_i	NegPre_ExclNeg_OC3_VRoot_VerbTerm	NStem_NStem_VRoot_NStem_NStem	NegPre_ExclNeg_OC3_VRoot_VerbTerm	NStem_NStem_NStem_NStem_NStem
i_mi_bono	NPrePre4_BPre4_NStem	NStem_NStem_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
ya_u_mu_mango	PossConc4_NPrePre3_BPre3_NStem	VRoot_VRoot_VRoot_VRoot	PossConc4_NPrePre3_BPre3_NStem	NStem_NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
i_ent_a	SC9_VRoot_VerbTerm	NStem_NStem_NStem	SC9_VRoot_VerbTerm	NStem_NStem_NStem
lo_mu_buto	Dem3_Pos1_BPre3_NStem	NStem_NStem_NStem	Dem3_Pos1_BPre3_NStem	NStem_NStem_NStem
lo_nge_ntasi	RelConc3_AdvPre_Adv	NStem_NStem_NStem	RelConc3_AdvPre_Adv	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
macondzana	NStem	Punc	NStem	NStem
ne_ma_cembu	AdvPre_BPre6_NStem	NStem_NStem_NStem	AdvPre_BPre6_NStem	NStem_NStem_NStem
la_nga_ti_v_a	RelConc6_Pot_ReflPre_VRoot_VerbTerm	NStem_NStem_NStem_VRoot_NStem	RelConc6_Pot_ReflPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem_NStem
a_khululek_ile	SC6_VRoot_Perf	NStem_NStem_NStem	SC6_VRoot_Perf	NStem_NStem_NStem
mayelana	Adv	NStem	Adv	NStem
na_ma_ve	AdvPre_BPre6_NStem	NStem_Punc_Punc	AdvPre_BPre6_NStem	NStem_NStem_NStem
la_bhal_iw_e	RelConc6_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot	RelConc6_VRoot_PassExt_VerbTerm	NStem_VRoot_VRoot_NStem
,	Punc	Punc	Punc	Punc
i_n_khomba	NPrePre9_BPre9_NStem	NStem_NStem_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
ya_AICDD	PossConc9_Abbr	NStem_NStem	PossConc9_Abbr	NStem_NStem
i_phawul_a	SC9_VRoot_VerbTerm	NStem_NStem_NStem	SC9_VRoot_VerbTerm	VRoot_NStem_NStem
nga_ku_sebent_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem_NStem	AdvPre_BPre15_VRoot_CausExt_VerbTerm	VRoot_NStem_NStem_NStem_VRoot
i_n_bewu	NPrePre9_BPre9_NStem	NStem_NStem_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
e_ma_tje	NPrePre6_BPre6_NStem	Punc_Punc_Punc	NPrePre6_BPre6_NStem	NStem_NStem_NStem
nobe	Conj	Punc	Conj	NStem
tin_tsi	BPre10_NStem	Punc_Punc	BPre10_NStem	Punc_Punc
e_ma_khadi_ini	LocPre_BPre6_NStem_LocSuf	VRoot_NStem_NStem_VRoot	LocPre_BPre6_NStem_LocSuf	NStem_NStem_NStem_NStem
kute	Conj	Punc	Conj	Punc
la_bo	PossConc5_PronStem2	Punc_Punc	PossConc5_PronStem2	Punc_Punc
laba_bandzakany_ek_a_ko	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot	RelConc2_VRoot_NeutExt_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot
ba_tawu_bon_a	SC2_Fut_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC2_Fut_VRoot_VerbTerm	NStem_NStem_VRoot_VRoot
kutsi	Conj	Punc	Conj	Punc
ngabe	Conj	Punc	Conj	Punc
in_kinga	BPre9_NStem	NStem_NStem	BPre9_NStem	NStem_NStem
se_yi_khul_e	ProgPre_OC9_VRoot_VerbTerm	NStem_NStem_NStem_NStem	ProgPre_OC9_VRoot_VerbTerm	NStem_NStem_VRoot_VRoot
ka_nga_kanani	AdvPre_AdvPre_Interrog	NStem_NStem_NStem	AdvPre_AdvPre_Interrog	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
loku	Dem15_Pos1	Punc	Dem15_Pos1	Punc
ku_bek_w_a	BPre15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	BPre15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem
e_khadi_ini	LocPre_NStem_LocSuf	NStem_NStem_NStem	LocPre_NStem_LocSuf	NStem_NStem_NStem_NStem
leli_bon_is_a	RelConc5_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem	RelConc5_VRoot_CausExt_VerbTerm	NStem_VRoot_NStem_NStem
u_mu_nyaka	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
u_m_khandlu	NPrePre3_BPre3_NStem	NStem_NStem_NStem	NPrePre3_BPre3_NStem	NStem_NStem_NStem
u_nga_bit_a	SC3_AdvPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC3_AdvPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem
i_n_khundla	NPrePre9_BPre9_NStem	NStem_NStem_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
ya_laba_mel_e	PossConc9_RelConc2_VRoot_VerbTerm	NStem_NStem_NStem_NStem	PossConc9_RelConc2_VRoot_VerbTerm	NStem_NStem_NStem_NStem
i_IDP	NPre9_Abbr	NStem_NStem	NPre9_Abbr	NStem_NStem
ku_tfol_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot	BPre15_ReflPre_VRoot_VerbTerm	NStem_VRoot_NStem_NStem
loku_khulu	AdjPref15_AdjStem	NStem_NStem	AdjPref15_AdjStem	Punc_Punc
na_i_mi_bono	AdvPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem_VRoot	AdvPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem_NStem
ya_u_mu_mango	PossConc4_NPrePre3_BPre3_NStem	NStem_NStem_NStem_NStem	PossConc4_NPrePre3_BPre3_NStem	NStem_NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
le_n_khundla	Dem9_Pos1_BPre9_NStem	VRoot_VRoot_VRoot	Dem9_Pos1_BPre9_NStem	NStem_NStem_NStem
i_nga_fak_a	SC9_Pot_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC9_Pot_VRoot_VerbTerm	NStem_NStem_NStem_NStem
e_khatsi	LocPre_Adv	Punc_Punc	LocPre_Adv	NStem_NStem
e_ma_khansela	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	Punc_Punc_Punc	NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_li_komidi	PossConc6_BPre5_NStem	NStem_NStem_NStem	PossConc6_BPre5_NStem	NStem_NStem_NStem
ye_ba_phatsiswa	PossConc9_BPre2_NStem	NStem_NStem_NStem	PossConc9_BPre2_NStem	NStem_NStem_VRoot
,	Punc	Punc	Punc	Punc
ti_sebenti	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
leti_phets_e	RelConc8_VRoot_VerbTerm	NStem_NStem_NStem	RelConc8_VRoot_VerbTerm	NStem_NStem_NStem
leti_phakam_ile	RelConc8_VRoot_Perf	NStem_NStem_NStem	RelConc8_VRoot_Perf	Punc_NStem_NStem
,	Punc	Punc	Punc	Punc
e_ma_lunga	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_li_komidi	PossConc6_BPre5_NStem	NStem_NStem_NStem	PossConc6_BPre5_NStem	NStem_NStem_NStem
ya_li_wadi	PossConc9_BPre5_NStem	NStem_NStem_NStem	PossConc9_BPre5_NStem	NStem_NStem_NStem
kanye	Conj	Punc	Conj	Punc
na_laba_mele	AdvPre_Dem2_Pos1_NStem	NStem_NStem_NStem	AdvPre_Dem2_Pos1_NStem	NStem_NStem_NStem_NStem
e_ma_cembu	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	Punc_Punc_NStem
la_tsints_ek_a_ko	RelConc6_VRoot_NPas_VerbTerm_RelSuf	NStem_NStem_NStem_NStem_NStem	RelConc6_VRoot_NPas_VerbTerm_RelSuf	VRoot_VRoot_NStem_VRoot_VRoot
la_hlel_ek_ile	SC5_VRoot_NeutExt_Perf	NStem_NStem_NStem_NStem	SC5_VRoot_NeutExt_Perf	Punc_Punc_Punc_Punc
,	Punc	Punc	Punc	Punc
ba_holi	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem
ba_i_n_dzabuko	PossConc2_NPrePre9_BPre9_NStem	VRoot_VRoot_VRoot_VRoot	PossConc2_NPrePre9_BPre9_NStem	VRoot_VRoot_VRoot_VRoot
na_ba_ntfu	AdvPre_BPre2_NStem	NStem_NStem_NStem	AdvPre_BPre2_NStem	NStem_NStem_NStem
laba_tin_sita	RelConc2_NPre9_NStem	NStem_NStem_NStem	RelConc2_NPre9_NStem	NStem_NStem_NStem
.	Punc	NStem	Punc	Punc
lesi_akhiwo	Dem7_Pos1_NStem	NStem_NStem	Dem7_Pos1_NStem	NStem_NStem
si_chub_a	SC7_VRoot_VerbTerm	NStem_NStem_NStem	SC7_VRoot_VerbTerm	Punc_Punc
ku_khulum_is_an_a	CopPre_VRoot_CausExt_RecipExt_VerbTerm	VRoot_VRoot_NStem_VRoot_VRoot	CopPre_VRoot_CausExt_RecipExt_VerbTerm	NStem_NStem_VRoot_NStem_NStem
na_ku_tsats_a	AdvPre_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem	AdvPre_OC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
ti_ncumo	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
nge_ku_bamb_is_an_a	AdvPre_SC15_VRoot_CausExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot	AdvPre_SC15_VRoot_CausExt_RecipExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ku_IDP	LocPre_Abbr	NStem_NStem	LocPre_Abbr	Punc_Punc
.	Punc	Punc	Punc	Punc
i_n_khundla	NPrePre9_BPre9_NStem	NStem_NStem_NStem	NPrePre9_BPre9_NStem	VRoot_NStem_VRoot
le_mel_e	PossConc5_VRoot_VerbTerm	NStem_NStem_NStem	PossConc5_VRoot_VerbTerm	NStem_NStem_NStem
i_IDP	NPre9_Abbr	NStem_NStem	NPre9_Abbr	NStem_NStem
ku_mel_e	SC15_VRoot_VerbTerm	NStem_NStem_NStem	SC15_VRoot_VerbTerm	NStem_NStem_NStem
ku_be	SC15_AuxVStem	Punc_Punc	SC15_AuxVStem	Punc_Punc
yi_in_hlangano	CopPre_BPre9_NStem	VRoot_VRoot_VRoot	CopPre_BPre9_NStem	NStem_NStem_NStem
le_nga_gucuk_i	PossConc5_NegPre_Intrans_VerbTerm	NStem_VRoot_VRoot_VRoot	PossConc5_NegPre_Intrans_VerbTerm	VRoot_VRoot_VRoot_VRoot
,	Punc	Punc	Punc	Punc
le_ne_m_sebenti	RelConc9_AdvPre_BPre3_NStem	NStem_NStem_NStem_NStem	RelConc9_AdvPre_BPre3_NStem	NStem_VRoot_NStem_NStem
we_ku_landzelela	PossConc3_NPre15_NStem	NStem_NStem_VRoot	PossConc3_NPre15_NStem	VRoot_VRoot_VRoot_VRoot_VRoot
ku_sebent_a	BPre15_VRoot_VerbTerm	NStem_NStem_NStem	BPre15_VRoot_VerbTerm	NStem_NStem_NStem
nga_i_si_khatsi	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem_NStem
se_si_enteko	PossConc7_NPre7_NStem	NStem_NStem_NStem	PossConc7_NPre7_NStem	NStem_NStem_NStem_NStem
se_IDP	PossConc7_Abbr	NStem_NStem	PossConc7_Abbr	NStem_NStem
.	Punc	Punc	Punc	Punc
le_mi_nininingwane	Dem4_Pos1_BPre4_NStem	NStem_NStem_NStem	Dem4_Pos1_BPre4_NStem	NStem_NStem_NStem
i_dzing_e_kitsi	SC4_VRoot_VerbTerm_PronStem1pp	NStem_VRoot_NStem_NStem	SC4_VRoot_VerbTerm_PronStem1pp	NStem_NStem_NStem
kutsi	Conj	Punc	Conj	Punc
ku_phawul_w_e	SC15_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_NStem	SC15_VRoot_PassExt_VerbTerm	NStem_VRoot_VRoot_VRoot
ti_dzingo	NPre8_NStem	NStem_NStem	NPre8_NStem	NStem_NStem
ta_u_mu_mango	PossConc8_NPrePre3_BPre3_NStem	VRoot_VRoot_VRoot_VRoot	PossConc8_NPrePre3_BPre3_NStem	NStem_NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
le_mi_niningwane	PossConc5_BPre4_NStem	NStem_NStem_NStem	PossConc5_BPre4_NStem	NStem_NStem_NStem
i_fak_a	SC4_VRoot_VerbTerm	NStem_NStem_NStem	SC4_VRoot_VerbTerm	NStem_NStem_NStem
e_khatsi	LocPre_Adv	NStem_NStem	LocPre_Adv	NStem_NStem
ti_balobalo	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
na_mi_biko	AdvPre_BPre4_NStem	NStem_NStem_NStem	AdvPre_BPre4_NStem	NStem_NStem_NStem_NStem
,	Punc	Punc	Punc	Punc
loku_niket_a	RelConc15_VRoot_VerbTerm	NStem_NStem_NStem	RelConc15_VRoot_VerbTerm	NStem_NStem_NStem
li_nge_muva	BPre5_AdvPre_Adv	NStem_NStem_NStem	BPre5_AdvPre_Adv	NStem_NStem_NStem
nga_li_wadi	AdvPre_BPre5_NStem	NStem_NStem_NStem	AdvPre_BPre5_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
Nkt	Abbr	Punc	Abbr	Punc
Mahlangu	ProperName	NStem	ProperName	NStem_NStem
u_tseng_e	SC1_VRoot_VerbTerm	NStem_NStem_NStem	SC1_VRoot_VerbTerm	NStem_NStem_NStem
i_n_ndlu	NPrePre9_BPre9_NStem	NStem_NStem_NStem	NPrePre9_BPre9_NStem	NStem_NStem_NStem
kantsi	Conj	Punc	Conj	Punc
u_fun_a	SC2_VRoot_VerbTerm	NStem_NStem_NStem	SC2_VRoot_VerbTerm	NStem_NStem_NStem
ku_chuny_el_w_a	BPre15_VRoot_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot	BPre15_VRoot_ApplExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot
gezi	NStem	Punc	NStem	Punc
.	Punc	Punc	Punc	NStem
u_y_a	SC1_VRoot_VerbTerm	NStem_NStem_NStem	SC1_VRoot_VerbTerm	Punc_Punc_Punc
ku_masipala	LocPre_NStem	NStem_NStem	LocPre_NStem	NStem_NStem
ku_ye_wu_gcwal_is_a	SC15_Pres_OC3_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem_NStem_NStem	SC15_Pres_OC3_VRoot_CausExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
e_ma_fomu	NPrePre6_BPre6_NStem	NStem_NStem_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
bese	Conj	Punc	Conj	Punc
i_khokh_a	SC4_VRoot_VerbTerm	NStem_NStem_NStem	SC4_VRoot_VerbTerm	NStem_NStem_NStem
i_diphozithi	NPrePre4_NStem	NStem_NStem	NPrePre4_NStem	NStem_NStem
.	Punc	Punc	Punc	Punc
na_ke_fik_a	AdvPre_AdvPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem	AdvPre_AdvPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_khandza	NPrePre1a_NStem	Punc_Punc	NPrePre1a_NStem	NStem_NStem_NStem
la_yi_ni	SC5_CopPre_Interrog	NStem_NStem_NStem	SC5_CopPre_Interrog	NStem_NStem
lo_mudze	Dem3_Pos1_NStem	NStem_NStem	Dem3_Pos1_NStem	NStem_NStem_NStem
bese	Conj	Punc	Conj	Punc
u_yema	NPrePre1a_NStem	NStem_NStem	NPrePre1a_NStem	NStem_NStem_NStem
ku_layini	LocPre_NStem	NStem_NStem	LocPre_NStem	NStem_NStem
.	Punc	Punc	Punc	Punc
ti_sebenti	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem
ta_ka_masipala	PossConc8_PossKA_NStem	NStem_NStem_NStem	PossConc8_PossKA_NStem	NStem_NStem_NStem
ti_fundza	BPre8_NStem	NStem_NStem	BPre8_NStem	NStem_NStem_NStem
li_phepha	BPre5_NStem	NStem_NStem	BPre5_NStem	Punc_NStem
ti_natsa	BPre10_NStem	Punc_Punc	BPre10_NStem	NStem_NStem_NStem
ne_litiya	AdvPre_NStem	NStem_NStem	AdvPre_NStem	NStem_NStem_NStem
.	Punc	Punc	Punc	Punc
ba_ntfu	BPre2_NStem	NStem_NStem	BPre2_NStem	NStem_NStem
laba_se_layini_ni	RelConc2a_NegPre_NStem_LocSuf	NStem_NStem_NStem_VRoot	RelConc2a_NegPre_NStem_LocSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
ba_ya_khonon_a	SC2_Pres_VRoot_VerbTerm	NStem_NStem_NStem_NStem	SC2_Pres_VRoot_VerbTerm	NStem_NStem_NStem_NStem
ko_dvwa	QuantConc15_QuantStem	NStem_NStem	QuantConc15_QuantStem	NStem_NStem
