morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
lo_ku_sebenz_a	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	VRoot_VRoot_NStem_NStem
s_i_si_xhobo	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem_NStem
esi_nga_setyenz_is_w_a	RelConc7_NegPre_VRoot_CausExt_PassExt_VerbTerm	RelConc7_NegPre_VRoot_CausExt_PassExt_VerbTerm	RelConc7_NegPre_VRoot_CausExt_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
u_ku_nced_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
ku_qinisek_is_w_e	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
u_ku_hanj_is_w_a	NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem_NStem
ngcono	Adv	Adv	Adv	NStem
kwe_e_n_konzo	PossConc15_NPrePre10_BPre10_NStem	PossConc15_NPrePre9_BPre9_NStem	PossConc15_NPrePre10_BPre10_NStem	VRoot_VRoot_NStem_VRoot
no_ku_phucul_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	VRoot_NStem_NStem_NStem
ngezi_phumo	AdvPre_NPrePre8_BPre8_NStem	AdvPre_BPre10	AdvPre_NPrePre8_BPre8_NStem	NStem_NStem
na_nge_mi_gangatho	AdvPre_AdvPre_NPrePre4_BPre4_NStem	AdvPre_AdvPre_BPre4_NStem	AdvPre_AdvPre_NPrePre4_BPre4_NStem	NStem_NStem_NStem_NStem
e_ngcono	RelConc9_RelStem	RelConc9_RelStem	RelConc9_RelStem	NStem_NStem
.	Punc	PUNC	Punc	PUNC
Okwe_si_thathu	AdvPre_NPrePre7_BPre7_AdjStem	AdvPre_BPre7_AdjStem	AdvPre_NPrePre7_BPre7_AdjStem	VRoot_VRoot_NStem
,	Punc	PUNC	Punc	PUNC
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NStem_NStem_NStem
e_phambili	RelConc9_Adv	RelConc4_Adv	RelConc9_Adv	PUNC_PUNC
yo_kw_and_is_a	PossConc4_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc9_BPre15_VRoot_CausExt_VerbTerm	PossConc4_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem_VRoot
okanye	Conj	Conj	Conj	Conj
yo_ku_phucul_a	PossConc4_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc4_NPrePre15_BPre15_VRoot_VerbTerm	VRoot_VRoot_VRoot_VRoot
i_in_konzo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	PUNC_PUNC_PUNC
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	NStem_NStem_NStem
ku_gqity_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	NStem_VRoot_VRoot_VRoot
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	PUNC_PUNC
.	Punc	PUNC	Punc	PUNC
Ba_kuba	SC2_AuxVStem	PossConc2_Conj	SC2_AuxVStem	PUNC_PUNC
be_cac_is_e	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	NStem_NStem_NStem_NStem
i_zin_to	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	PUNC_PUNC_PUNC
aba_zi_fuman_is_il_e_yo	RelConc2_OC10_VRoot_Perf_VerbTerm_RelSuf	RelConc2_OC10_VRoot_CausExt_Perf_VerbTerm_RelSuf	RelConc2_OC10_VRoot_Perf_VerbTerm_RelSuf	VRoot_VRoot_VRoot_VRoot_VRoot_VRoot_VRoot
phambi	Adv	Adv	Adv	Conj
kwa_bo	PossConc15_PronStem2	PossConc15_PronStem2	PossConc15_PronStem2	PUNC_PUNC
bo_nke	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	NStem_NStem
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	NStem_PUNC
,	Punc	PUNC	Punc	PUNC
ba_z_ahlul_a	SC2_ReflPre_VRoot_VerbTerm	SC2_ReflPre_VRoot_VerbTerm	SC2_ReflPre_VRoot_VerbTerm	NStem_NStem_NStem_NStem
ng_okw_a_ma_qela	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem	AdvPre_AdvPre_NPrePre6_BPre6_NStem	VRoot_VRoot_VRoot_NStem_VRoot
a_ma_ncinci	AdjPref6_AdjStem	NPrePre6_BPre6_AdjStem	AdjPref6_AdjStem	NStem_NStem_NStem
ba_nik_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	NStem_NStem_NStem
i_qela	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NStem_NStem
nga_li_nye	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem	AdvPre_EnumConc5_EnumStem	PUNC_PUNC_PUNC
u_lu_dwe	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NStem_NStem_NStem
lo_ku_qwalasel_a	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	PossConc11_BPre15_VRoot_VerbTerm	PossConc11_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
olu_nga_bhal_w_a_nga	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre	RelConc11_NegPre_VRoot_PassExt_VerbTerm_NegPre	VRoot_NStem_VRoot_NStem_NStem_NStem
n_to	BPre9_NStem	BPre9_NStem	BPre9_NStem	PUNC_PUNC
nge_m_pahla	AdvPre_NPrePre9_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_NPrePre9_BPre9_NStem	NStem_NStem_NStem
e_xabis_ek_il_e_yo	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	RelConc9_VRoot_NeutExt_Perf_VerbTerm_RelSuf	NStem_NStem_NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	NStem
A_ba_thathi__n_xaxheba	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem	NPrePre2_BPre2_NStem_BPre9_NStem	NStem_NStem_VRoot_VRoot_VRoot
ma_ba_zalis_e	ImpPre_SC2_VRoot_VerbTerm	ImpPre_SC2_VRoot_VerbTerm	ImpPre_SC2_VRoot_VerbTerm	NStem_NStem_NStem_NStem
u_lu_dwe	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	NStem_NStem_NStem
lo_ku_qwalasel_w_a	PossConc11_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc11_BPre15_VRoot_PassExt_VerbTerm	PossConc11_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NStem_VRoot_VRoot_VRoot_VRoot
u_kw_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NStem_VRoot_NStem_NStem_NStem
i_qela	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NStem_NStem
eli_nye	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	NStem_NStem
l_e_ze_n_tlalo	PossConc5_RelConc8_PossConc8_NPrePre9_BPre9_NStem	PossConc5_RelConc8_PossConc8_BPre9_NStem	PossConc5_RelConc8_PossConc8_NPrePre9_BPre9_NStem	NStem_VRoot_VRoot_VRoot_NStem
kw_i_wadi	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	NStem_NStem_NStem
ya_bo	PossConc9_PronStem2	PossConc4_PronStem2	PossConc9_PronStem2	PUNC_PUNC
.	Punc	PUNC	Punc	NStem
U_ku_sek_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
kwe_bhunga	PossConc15_NPrePre5_BPre5_NStem	PossConc15_NStem	PossConc15_NPrePre5_BPre5_NStem	NStem_NStem
le__AIDS	PossConc5_NPrePre9_Abbr	PossConc5_Abbr	PossConc5_NPrePre9_Abbr	PUNC_PUNC
kw_i_si_thili	LocPre_NPrePre7_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	LocPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
I_si_dima	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NStem_NStem_NStem
_	Punc		Punc	
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NStem_NStem_VRoot
na_ma_qela	AdvPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem	AdvPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem
o_nke	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem	NStem_NStem
a_chaphazel_ek_a_yo	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	RelConc6_VRoot_NeutExt_VerbTerm_RelSuf	NStem_NStem_NStem_VRoot_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	NStem_NStem_NStem
ku_sek_el_w_e	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	SC15_VRoot_ApplExt_PassExt_VerbTerm	NStem_NStem_NStem_NStem_NStem
kw_i_n_tlonipho	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	LocPre_NPrePre9_BPre9_NStem	VRoot_VRoot_VRoot_VRoot
ya_ma_cala	PossConc9_NPrePre6_BPre6_NStem	PossConc9_BPre6_NStem	PossConc9_NPrePre6_BPre6_NStem	PUNC_PUNC_PUNC
,	Punc	PUNC	Punc	NStem
u_ku_lingan_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_VRoot
ne_si_dima	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
U_sodolophu	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NStem_NStem
u_Mathabo	NPrePre1a_ProperName	NPrePre3_ProperName	NPrePre1a_ProperName	PUNC_PUNC
Le_e_to	ProperName	PossConc5_NPrePre10_NStem	ProperName	PUNC_PUNC_PUNC
ku_masipala	LocPre_NPrePre1a_NStem	LocPre_NStem	LocPre_NPrePre1a_NStem	NStem_NStem
i_Matjha_be_ng	NPrePre9_NStem	NPrePre9_ProperName_Past_CopPre	NPrePre9_NStem	NStem_NStem_NStem_NStem
e_Free	LocPre_ProperName	LocPre_ProperName	LocPre_ProperName	PUNC_PUNC
State	ProperName	ProperName	ProperName	PUNC
wa_ngen_a	SC1a_Past_VRoot_VerbTerm	OC6_VRoot_VerbTerm	SC1a_Past_VRoot_VerbTerm	NStem_NStem_NStem
e_ofisi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	PUNC_PUNC_PUNC
ngo_Matshi	AdvPre_NPrePre1a_ProperName	AdvPre_ProperName	AdvPre_NPrePre1a_ProperName	NStem_NStem
2006	Num	NUM	Num	PUNC
.	Punc	PUNC	Punc	PUNC
Ng_eli	AdvPre_Dem5_Pos1	AdvPre_RelConc5	AdvPre_Dem5_Pos1	PUNC_PUNC
xesha	NStem	NStem	NStem	NStem
waye_ngen_a	SC1a_Past_SC1a_VRoot_VerbTerm	PossConc9_VRoot_VerbTerm	SC1a_Past_SC1a_VRoot_VerbTerm	NStem_NStem_NStem
ku_le	LocPre_Dem9_Pos1	SC15_CDEM09	LocPre_Dem9_Pos1	PUNC_Conj
ofisi	NStem	NStem	NStem	PUNC
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NStem_NStem
wayetyala	SC1a_Past_SC1a_VRoot_VerbTerm	POSS04	SC1a_Past_SC1a_VRoot_VerbTerm	NStem
i_mali	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	PUNC_PUNC
e_ninzi	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	NStem_NStem
ya_ma_nzi	PossConc9_NPrePre6_BPre6_NStem	PossConc9_BPre6_NStem	PossConc9_NPrePre6_BPre6_NStem	NStem_NStem_NStem
kw_i_Se_dibe_ng	LocPre_NPrePre9_ProperName	LocPre_NPrePre7_Pro_NStem_BPre9	LocPre_NPrePre9_ProperName	NStem_NStem_NStem_NStem_NStem
Water	Foreign	Foreign	Foreign	Conj
.	Punc	PUNC	Punc	PUNC
Ku_nge_ka_bi	CopPre_NegPre_ExclNeg_Cop	CopPre_NegPre_CopPre_Cop	CopPre_NegPre_ExclNeg_Cop	NStem_NStem_NStem_NStem
ku_dala	CopPre_AdjStem	CopPre_AdjStem	CopPre_AdjStem	PUNC_PUNC
e_m_va	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	NStem_NStem_NStem
ko_ku_ngen_a	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
ku_le	LocPre_Dem9_Pos1	SC15_CDEM09	LocPre_Dem9_Pos1	PUNC_PUNC
ofisi	NStem	NStem	NStem	PUNC
elo	Dem5_Pos2	CDEM05	Dem5_Pos2	PUNC
tyala	NStem	NStem	NStem	PUNC
lase_li_hlawul_w_e	SC5_Past_Pro_OC5_VRoot_PassExt_VerbTerm	Pro_SC5_VRoot_PassExt_VerbTerm	SC5_Past_Pro_OC5_VRoot_PassExt_VerbTerm	NStem_NStem_NStem_VRoot_VRoot
.	Punc	PUNC	Punc	PUNC
Nga_phandle	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	NStem_NStem
kw_eli	LocPre_Dem5_Pos1	PossConc15_CDEM05	LocPre_Dem5_Pos1	PUNC_PUNC
tyala	NStem	NStem	NStem	PUNC
,	Punc	PUNC	Punc	PUNC
kw_a_ku_kho	CopPre_Past_CopPre_Adv	SC15_Past_CopPre_Adv	CopPre_Past_CopPre_Adv	NStem_NStem_NStem_NStem
i_tyala	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NStem_NStem
le_mi_n_xeba	PossConc5_NPrePre4_BPre4_NStem	PossConc5_BPre4_BPre9_NStem	PossConc5_NPrePre4_BPre4_NStem	NStem_NStem_NStem_NStem
ye_e_ofisi	PossConc4_NPrePre10_BPre10_NStem	PossConc9_NPrePre9_NStem	PossConc4_NPrePre10_BPre10_NStem	NStem_NStem_NStem
zi_ka_masipala	PossConc10_PossKA_NStem	PossConc10_PossKA_NStem	PossConc10_PossKA_NStem	NStem_VRoot_VRoot
na_lo	AdvPre_PronStem5	AdvPre_PronStem11	AdvPre_PronStem5	NStem_NStem
lali_ntinga	SC5_Past_SC5_VRoot_VerbTerm	NStem_NStem	SC5_Past_SC5_VRoot_VerbTerm	NStem_NStem
kunye	Conj	Conj	Conj	PUNC
no_ku_ngaqokelel_w_a	AdvPre_NPrePre15_BPre15_NegPre_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm	AdvPre_NPrePre15_BPre15_NegPre_VRoot_PassExt_VerbTerm	VRoot_VRoot_VRoot_VRoot_VRoot
kaku_hl_e	AdvPre_AdjStem	AdvPre_VRoot_VerbTerm	AdvPre_AdjStem	NStem_NStem_NStem
kwe_mali	PossConc15_NPrePre9_NStem	PossConc15_NStem	PossConc15_NPrePre9_NStem	PUNC_PUNC
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
kwa_shiy_a	SC15_Past_VRoot_VerbTerm	PossConc15_VRoot_VerbTerm	SC15_Past_VRoot_VerbTerm	NStem_NStem_NStem
lo	Dem1a_Pos1	CDEM03	Dem1a_Pos1	PUNC
masipala	NStem	NStem	NStem	NStem
e_ntyumpantyum_pek_a	SC1a_VRoot_VerbTerm	RelConc9_VRoot_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	VRoot_NStem_VRoot_VRoot
e_ma_tyal_e_ni	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocPre_LocSuf	LocPre_NPrePre6_BPre6_NStem_LocSuf	NStem_NStem_NStem_NStem_NStem
.	Punc	PUNC	Punc	PUNC
Lo	Dem1a_Pos1	CDEM03	Dem1a_Pos1	Conj
sodolophu	NStem	NStem	NStem	NStem
wa_sek_a	SC1a_Past_VRoot_VerbTerm	OC6_VRoot_VerbTerm	SC1a_Past_VRoot_VerbTerm	NStem_NStem_NStem
i_komiti	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NStem_NStem
e_ya_yi_jong_en_e	RelConc9_Pres_SC9_VRoot_RecipExt_VerbTerm	RelConc9_Pres_OC9_VRoot_RecipExt_VerbTerm	RelConc9_Pres_SC9_VRoot_RecipExt_VerbTerm	NStem_NStem_VRoot_NStem_NStem_VRoot
ne_mali	AdvPre_NPrePre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_NStem	PUNC_PUNC
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
n_e_phum_a_yo	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem_NStem
n_e_y_a_yi_hlangan_a	AdvPre_RelConc9_Past_SC9_VRoot_VerbTerm	AdvPre_RelConc9_SC9_VerbTerm_OC9_VRoot_VerbTerm	AdvPre_RelConc9_Past_SC9_VRoot_VerbTerm	VRoot_NStem_VRoot_VRoot_VRoot_VRoot_VRoot
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	PUNC_PUNC
nge_veki	AdvPre_NPrePre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_NStem	NStem_NStem
i_nik_e	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	NStem_PUNC_NStem
i_in_gxelo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NStem_NStem_NStem
nge_mali	AdvPre_NPrePre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_NStem	PUNC_PUNC
e_ngen_a_yo	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem
n_e_phum_a_yo	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	AdvPre_RelConc9_VRoot_VerbTerm_RelSuf	NStem_NStem_NStem_NStem_NStem
ku_masipala	LocPre_NPrePre1a_NStem	LocPre_NStem	LocPre_NPrePre1a_NStem	NStem_NStem
kunye	Conj	Conj	Conj	PUNC
ne_e_n_konzo	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem_NStem
ezi_buthathaka	RelConc10_RelStem	RelConc10_RelStem	RelConc10_RelStem	NStem_NStem
ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	NStem_NStem_NStem
ka_masipala	PossKA_NPrePre1a_NStem	PossKA_NStem	PossKA_NPrePre1a_NStem	NStem_NStem
na_ku_nikezelo	AdvPre_LocPre_NStem	AdvPre_LocPre_NStem	AdvPre_LocPre_NStem	PUNC_PUNC_PUNC
lwe_e_n_konzo	PossConc11_NPrePre10_BPre10_NStem	PossConc11_NPrePre9_BPre9_NStem	PossConc11_NPrePre10_BPre10_NStem	NStem_NStem_NStem_VRoot
.	Punc	PUNC	Punc	PUNC
Njeng_oko	AdvPre_Dem15_Pos2	AdvPre_RelConc15	AdvPre_Dem15_Pos2	NStem_NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NStem_NStem
waye_no_lw_az_i	SC1a_Past_AdvPre_NPrePre11_BPre11_VRoot_VerbTerm	PossConc3_AdvPre_BPre11_VRoot_VerbTerm	SC1a_Past_AdvPre_NPrePre11_BPre11_VRoot_VerbTerm	VRoot_NStem_VRoot_VRoot_NStem
olu_ncinci	AdjPref11_AdjStem	AdjPref11_AdjStem	AdjPref11_AdjStem	NStem_NStem
ng_a_ba_hlali	AdvPre_NPrePre2_BPre2_NStem	CopPre_NPrePre2_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	VRoot_VRoot_NStem_NStem
ba_lo	PossConc2_PronStem5	PossConc2_PronStem5	PossConc2_PronStem5	PUNC_PUNC
masipala	NStem	NStem	NStem	NStem
,	Punc	PUNC	Punc	PUNC
kw_a_qal_is_w_a	SC15_Past_VRoot_CausExt_VerbExt_VerbTerm	SC15_Past_VRoot_CausExt_PassExt_VerbTerm	SC15_Past_VRoot_CausExt_VerbExt_VerbTerm	NStem_NStem_NStem_VRoot_NStem_VRoot
i_projekthi	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NStem_NStem
yo_ku_qokelel_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	VRoot_NStem_VRoot_NStem
u_lw_az_i	NPrePre11_BPre11_NStem	NPrePre11_BPre11_VRoot_VerbTerm	NPrePre11_BPre11_NStem	NStem_NStem_NStem_NStem
u_kuze	Conj	NPrePre15_NStem	Conj	PUNC_PUNC
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NStem_NStem
a_be	CopPre_Cop	CopPre_Cop	CopPre_Cop	Conj_Conj
no_lw_az_i	AdvPre_NPrePre11_BPre11_NStem	AdvPre_BPre11_VRoot_VerbTerm	AdvPre_NPrePre11_BPre11_NStem	NStem_NStem_NStem_NStem
olu_ngcono	RelConc11_RelStem	RelConc11_RelStem	RelConc11_RelStem	NStem_NStem
ma_lunga	Adv	BPre6_NStem	Adv	PUNC_PUNC
no_kuba	AdvPre_Conj	AdvPre_Conj	AdvPre_Conj	PUNC_PUNC
ma_ngaphi	AdjPref6_AdjStem	AdjPref6_AdjStem	AdjPref6_AdjStem	NStem_NStem
a_ma_khaya	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NStem_NStem_NStem
e_ku_funek_a	RelConc6_SC15_VRoot_VerbTerm	RelConc9_SC15_VRoot_VerbTerm	RelConc6_SC15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
iw_a_hli_nz_ek_e	SC9_OC6_VRoot_VerbTerm	SC11_Past_VRoot_VRoot_NeutExt_VerbTerm	SC9_OC6_VRoot_VerbTerm	NStem_VRoot_NStem_VRoot_NStem_NStem
nga_ma_nzi	CopPre_NPrePre6_BPre6_NStem	AdvPre_BPre6_NStem	CopPre_NPrePre6_BPre6_NStem	NStem_NStem_NStem
no_m_bane	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	NStem_NStem_NStem
no_kuba	AdvPre_Conj	AdvPre_Conj	AdvPre_Conj	PUNC_PUNC
zi_yi_n_to_ni	CopPre_CopPre_BPre9_NStem_InterrogSuf	CopPre_CopPre_BPre9_NStem_InterrogSuf	CopPre_CopPre_BPre9_NStem_InterrogSuf	NStem_NStem_NStem_NStem_NStem
i_zi_dingo	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NPrePre8_BPre8_NStem	NStem_NStem_NStem
ze_e_n_konzo	PossConc10_NPrePre10_BPre10_NStem	PossConc10_NPrePre10_BPre9_NStem	PossConc10_NPrePre10_BPre10_NStem	NStem_NStem_NStem_NStem
za_bo	PossConc8_PronStem2	PossConc10_PronStem2	PossConc8_PronStem2	NStem_NStem
.	Punc	PUNC	Punc	NStem
U_thi	SC2ps_VRoot_VerbTerm	NPrePre1a_NStem	SC2ps_VRoot_VerbTerm	NStem_PUNC
e_yo_na	SC9_PronStem9_PronSuf	SC9_PronStem9_PronSuf	SC9_PronStem9_PronSuf	PUNC_PUNC_PUNC
n_to	BPre9_NStem	BPre9_NStem	BPre9_NStem	PUNC_PUNC
i_m_ncedil_e_yo	SC9_OC1a_VRoot_Perf_VerbTerm_RelSuf	RelConc9_BPre9_VRoot_VerbTerm_RelSuf	SC9_OC1a_VRoot_Perf_VerbTerm_RelSuf	NStem_VRoot_VRoot_VRoot_VRoot
u_ku_phumez_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NStem_NStem_NStem_NStem
oku	Dem15_Pos1	CDEM15	Dem15_Pos1	PUNC
y_i_n_dlel_a	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_VRoot_VerbTerm	CopPre_NPrePre9_BPre9_NStem	NStem_VRoot_VRoot_VRoot_NStem
