morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
ko_budlelwano	NStem	PossConc15_NStem	NStem	PossConc15_NStem
ba_ma_ndla	PossConc2_RelStem	PossConc2_Bre6_NStem	PossConc2_RelStem	PossConc2_Bre6_NStem
phakathi	Adv	Adv	Adv	Adv
kwe_mi_buso	PossConc15_NStem	PossConc15_BPre4_NStem	PossConc15_NStem	PossConc15_BPre4_NStem
no_ku_siselana	AdvPre_SC15_Intrans_VerbTerm	AdvPre_BPre15_NStem	AdvPre_SC15_Intrans_VerbTerm	AdvPre_BPre15_NStem
nge_mali	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NStem
.	Punc	Punc	Punc	Punc
Nge_banga	AdvPre_NPrePre5_NStem	AdvPre_NStem	AdvPre_NPrePre5_NStem	AdvPre_NStem
la_ma_phethini	PossConc5_NPrePre10_BPre10_NStem	PossPron_BPre6_NStem	PossConc5_NPrePre10_BPre10_NStem	PossPron_BPre6_NStem
la	Dem6_Pos1		Dem6_Pos1	
,	Punc	Punc	Punc	Punc
u_ku_tjhitjhiriza	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
ko_ku_khul_a	PossConc15_OC15_Intrans_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_OC15_Intrans_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm
ko_m_notho	PossConc15_NPrePre3_NStem	PossConc15_BPre3_NStem	PossConc15_NPrePre3_NStem	PossConc15_BPre3_NStem
kwe_e_narha	PossConc15_LocPre_NStem	PossConc15_LocPre_NStem	PossConc15_LocPre_NStem	PossConc15_LocPre_NStem
ezi_thuthuk_ile_ko	RelConc10_VRoot_Perf_RelSuf	RelConc10_VRoot_Perf_RelSuf	RelConc10_VRoot_Perf_RelSuf	RelConc10_VRoot_Perf_RelSuf
kw_enz_a	LocPre_OC3_VRoot_VerbTerm	OC15_VRoot_VerbTerm	LocPre_OC3_VRoot_VerbTerm	SC15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
i_i_narha	NPrePre8_BPre8_NStem	NPrePre10_BPre10_NStem	NPrePre8_BPre8_NStem	NPrePre10_BPre10_NStem
ezi_sa_thuthuk_a_ko	RelConc10_Pres_VRoot_VerbTerm_RelSuf	RelConc10_Pres_VRoot_VerbTerm_RelSuf	RelConc10_Pres_VRoot_VerbTerm_RelSuf	RelConc10_Pres_VRoot_VerbTerm_RelSuf
zi_b_e	OC8_VRoot_VerbTerm	OC8_VRoot_VerbTerm	OC8_VRoot_VerbTerm	OC8_VRoot_VerbTerm
s_e_ngozi_ni	PossConc7_LocPre_NStem	PossConc7_LocPre_NStem_LocSuf	PossConc7_LocPre_NStem	PossConc7_LocPre_NStem_LocSuf
e_kulu	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
.	Punc	Punc	Punc	Punc
U_ku_tjheja	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
no_ku_lingan_is_a	AdvPre_OC5_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC5_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_kw_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
.	Punc	Punc	Punc	Punc
Tjheja	VRoot_VerbTerm	NStem	VRoot_VerbTerm	NStem
i_mi_buzo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_landel_a_ko	LocPre_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf	RelConc5_VRoot_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
Ku_qakathek_ile	SC15_VRoot_NeutExt_Perf	SC15_VRoot_Perf	SC15_VRoot_NeutExt_Perf	SC15_VRoot_Perf
godu	Ideoph	Ideoph	Ideoph	Ideoph
no_kw_enz_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
i_si_qiniseko	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
so_kobana	PossConc7_NStem	PossConc7_NStem	PossConc7_NStem	PossConc7_NStem
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
o_thile_ko	RelConc1_NStem_RelSuf	RelConc1_NStem_RelSuf	RelConc1_NStem_RelSuf	RelConc3_NStem_RelSuf
ku_m_sebenzakhe	BPre15_NStem	LocPre_BPre3_NStem	BPre15_NStem	LocPre_BPre3_NStem
ukobana	Conj	Conj	Conj	Conj
enz_e	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
a_ma_lungiselelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
wo_m_tlamo	PossConc1a_BPre8_NStem	PossConc1a_BPre8_NStem	PossConc1a_BPre8_NStem	PossConc1a_BPre8_NStem
lo	Dem3_Pos1		Dem3_Pos1	
u_ku_balekel_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
u_bu_jamo	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem
lapha	Dem16_Pos1		Dem16_Pos1	
ku_nga_tholakal_a	SC15_AdvPre_VRoot_VerbTerm	SC15_AdvPre_VRoot_VerbTerm	SC15_AdvPre_VRoot_VerbTerm	SC15_AdvPre_VRoot_VerbTerm
ku_nga_na_mu_ntu	LocPre_AdvPre_NegPre_BPre2_NStem	BPre15_AdvPre_AdvPre_BPre1_NStem	LocPre_AdvPre_NegPre_BPre2_NStem	BPre15_AdvPre_AdvPre_BPre1_NStem
o_thath_a	RelConc1_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	RelConc1_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm
i_gadango	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
lo_ku_kw_enz_a	RelConc15_BPre15_NStem	PossConc5_BPre15_BPre15_VRoot_VerbTerm	RelConc15_BPre15_NStem	PossConc5_BPre15_BPre15_VRoot_VerbTerm
a_ma_lungiselelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
wo_m_tlamo	PossConc6_NStem	PossConc1a_BPre8_NStem	PossConc6_NStem	PossConc1a_BPre8_NStem
.	Punc	Punc	Punc	Punc
Njeng_om_bana	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem	AdvPre_AdjPref1_AdjStem
i_nani	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
le_mi_sebenzi	PossConc5_NPrePre4_BPre4_NStem	PossConc5_BPre4_NStem	PossConc5_NPrePre4_BPre4_NStem	PossConc5_BPre4_NStem
ye_koro	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem
e_hlelekile_ko	RelConc9_VRoot_Perf_RelSuf	RelConc9_NStem_RelSuf	RelConc9_VRoot_Perf_RelSuf	RelConc9_NStem_RelSuf
ne_nga_ka_hleleki	AdvPre_NegCopPre_OC9_VRoot_NeutExt_VerbTerm	AdvPre_NegPre_ExclPre_NStem	AdvPre_NegCopPre_OC9_VRoot_NeutExt_VerbTerm	AdvPre_NegCopPre_ExclPre_NStem
li_khuphuk_a	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
nje	Adv	Adv	Adv	Adv
,	Punc	Punc	Punc	Punc
a_ma_hlelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
we_mi_sebenzi	PossConc3_NPrePre4_BPre4_NStem	PossConc3_BPre4_NStem	PossConc3_NPrePre4_BPre4_NStem	PossConc3_BPre4_NStem
yo_m_phakathi	PossConc4_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem	PossConc4_BPre3_NStem
a_nga_phungulwa	SC6_Pot_VRoot_PassExt_VerbTerm	RelConc6_AdvPre_NStem	SC6_Pot_VRoot_PassExt_VerbTerm	RelConc6_AdvPre_NStem
.	Punc	Punc	Punc	Punc
U_m_lamuli	NPrePre3_BPre3_NStem	NPrePre1_BPre1_NStem	NPrePre3_BPre3_NStem	NPrePre1_BPre1_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
a_hlazi_y_e	SC6_VRoot_VerbTerm	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VRoot_VerbTerm
u_m_raro	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
.	Punc	Punc	Punc	Punc
I_Komidi	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem	PossConc4_NStem
na_ba_nye	AdvPre_AdjPref2_AdjStem	AdvPre_AdjPref2_AdjStem	AdvPre_AdjPref2_AdjStem	AdvPre_AdjPref2_AdjStem
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
e_ku_ng_enz_ek_a	LocPre_SC15_AdvPre_VRoot_NeutExt_VerbTerm	LocPre_OC15_AdvPre_VRoot_NeutExt_VerbTerm	LocPre_SC15_AdvPre_VRoot_NeutExt_VerbTerm	LocPre_OC15_AdvPre_VRoot_NeutExt_VerbTerm
ba_bandakany_ek_e	PossConc1a_VRoot_NeutExt_VerbTerm	SC2_VRoot_NeutExt_VerbTerm	PossConc1a_VRoot_NeutExt_VerbTerm	CopPre_VRoot_NeutExt_VerbTerm
e_ku_phumelel_is_eni	LocPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_LocSuf	LocPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_LocSuf
,	Punc	Punc	Punc	Punc
ku_fak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
hlangan_a	NStem_DimSuf	VRoot_VerbTerm	NStem_DimSuf	VRoot_VerbTerm
u_ku_hlangan_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
a_ma__i_ri	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NPre5_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_BPre6_NStem
a_ma_bili	AdjPref6_AdjStem	NPrePre6_BPre6_NStem	AdjPref6_AdjStem	NPrePre6_BPre6_NStem
na_ba_jameli	AdvPre_NStem	AdvPre_BPre2_NStem	AdvPre_NStem	AdvPre_BPre2_NStem
be_si_qhema	PossConc2a_BPre7_NStem	PossConc2a_BPre7_NStem	PossConc2a_BPre7_NStem	PossConc2a_BPre7_NStem
nga_si_nye	AdvPre_BPre7_AdjStem	AdvPre_BPre7_AdjStem	AdvPre_BPre7_AdjStem	AdvPre_BPre7_AdjStem
esi_sebenz_a	RelConc8_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm
nge_mi_nqopho	AdvPre_NPrePre15_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_NPrePre15_BPre4_NStem	AdvPre_BPre4_NStem
ngo_ku_sebenz_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
i_bhoduluko	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem	NPrePre4_NStem
le_tuthuko	PossConc5_NStem	NStem	PossConc5_NStem	PossConc5_NStem
u_ku_basiz_a	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm
mayelana	NStem	NStem	NStem	NStem
no_mtlamo	AdvPre_BPre3_NStem	AdvPre_NStem	AdvPre_BPre3_NStem	AdvPre_NStem
wo_kw_enz_a	PossConc3_NPrePre15_BPre15_VRoot_VerbTerm	PossConc3_BPre15_VRoot_VerbTerm	PossConc3_NPrePre15_BPre15_VRoot_VerbTerm	PossConc3_BPre15_VRoot_VerbTerm
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
.	Punc	Punc	Punc	Punc
U_ku_hlanganyela	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
oku_hlel_iw_e_ko	RelConc15_NStem	RelConc15_VRoot_PassExt_VerbTerm_RelSuf	RelConc15_NStem	RelConc15_VRoot_PassExt_VerbTerm_RelSuf
:	Punc	Punc	Punc	Punc
A_bo_masipala	NPrePre2a_BPre2a_NStem	NPrePre2a_BPre2a_NStem	NPrePre2a_BPre2a_NStem	NPrePre2a_BPre2a_NStem
aba_nengi	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem	AdjPref2_AdjStem
aba_tjha	NPrePre2_BPre2_NStem	RelConc2_AdjStem	NPrePre2_BPre2_NStem	AdjPref2_AdjStem
ba_khulu	PossConc1a_AdjStem	PossConc1a_AdjStem	PossConc1a_AdjStem	PossConc1a_AdjStem
khulu	Adv	Adv	Adv	Adv
ngo_ku_y_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
ko_bunga_kho	PossConc15_NStem	AdvPre_NStem_NStem	PossConc15_NStem	AdvPre_NStem_NStem
be_si_qhema	PossConc2_BPre7_NStem	PossConc2a_BPre7_NStem	PossConc2_BPre7_NStem	PossConc2a_BPre7_NStem
sa_ba_ntu	PossConc7_NPrePre2_BPre2_NStem	PossConc7_BPre2_NStem	PossConc7_NPrePre2_BPre2_NStem	PossConc7_BPre2_NStem
aba_phil_a	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm	RelConc2_VRoot_VerbTerm
ndawonye	Adv	Adv	Adv	Adv
begodu	Conj	Conj	Conj	Conj
ne_ndawo	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NStem
u_ku_vumela	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_NStem
u_ku_hlanganyela	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_NStem
oku_nqoph_ile_ko	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf	RelConc15_VRoot_Perf_RelSuf
ne_nengi	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
lo_m_phakathi	PossConc5_NPrePre3_BPre3_NStem	PossConc5_BPre3_NStem	PossConc5_NPrePre3_BPre3_NStem	PossConc5_BPre3_NStem
e_m_tlam_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
o_hlangahlangene_ko	NStem	RelConc3_NStem_RelSuf	NStem	RelConc3_NStem_RelSuf
we_e_n_dlela	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem	PossConc3_LocPre_BPre9_NStem
ze_kambiso	PossConc8_NStem	PossConc10_NStem	PossConc8_NStem	Pres_NStem
.	Punc	Punc	Punc	Punc
U_ku_hlanganyela	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem
e_m_tlam_eni	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
we_tuthuko	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_NStem	PossConc1a_NStem
o_hlanganis_iw_e	VRoot_PassExt_VerbTerm	RelConc3_VRoot_PassExt_VerbTerm	VRoot_PassExt_VerbTerm	RelConc3_VRoot_PassExt_VerbTerm
ngo_ku_zeleko	AdvPre_NPrePre15_BPre15_NStem	AdvPre_BPre15_NStem	AdvPre_NPrePre15_BPre15_NStem	AdvPre_BPre15_NStem
,	Punc	Punc	Punc	Punc
nge_banga	AdvPre_NPrePre5_NStem	AdvPre_NStem	AdvPre_NPrePre5_NStem	AdvPre_NStem
la_lokho	SC5_Dem15_Pos2	SC5	SC5_Dem15_Pos2	SC5
,	Punc	Punc	Punc	Punc
ku_dingeka	BPre15_VRoot_NeutExt_VerbTerm	BPre15_NStem	BPre15_VRoot_NeutExt_VerbTerm	BPre15_NStem
i_mi_thetjhw_ana	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf	NPrePre4_BPre4_NStem_DimSuf
e_cac_ile_ko	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf	RelConc9_VRoot_Perf_RelSuf
begodu	Conj	Conj	Conj	Conj
ne_e_n_kambiso	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre10_NStem	AdvPre_LocPre_BPre3_NStem	AdvPre_LocPre_BPre3_NStem
ezi_nqoph_is_a_ko	RelConc15_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	RelConc15_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf
bo_nyana	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
ngu_bani	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
oku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
a_hlanganyel_e	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm
namkha	Conj	Conj	Conj	Conj
oku_mel_e	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm
a_thint_w_e	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	SC6_VRoot_PassExt_VerbTerm	RelConc6_VRoot_PassExt_VerbTerm
esi_khundle_ni	BPre7_NStem_LocSuf	RelConc7_NStem_LocSuf	BPre7_NStem_LocSuf	RelConc7_NStem_LocSuf
sa_ka_ba_ni	PossConc1a_NStem	PossConc7_LocPre_AuxVStem_InterrogSuf	PossConc1a_NStem	PossConc7_NegPre_BPre2_NStem
,	Punc	Punc	Punc	Punc
ngayiphi	Interrog	Interrog	Interrog	Interrog
i_n_daba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
,	Punc	Punc	Punc	Punc
nga_ziphi	Interrog	AdvPre_NStem	Interrog	AdvPre_NStem
i_in_dlela	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem	NPrePre10_NPre10_NStem
ze_hlangano	Pres_NStem	PossConc8_NStem	Pres_NStem	Pres_NStem
zo_kw_enz_a	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_BPre15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
ngayiphi	Interrog	Interrog	Interrog	Interrog
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
e_phumelel_is_a_ko	LocPre_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_VerbTerm_RelSuf	LocPre_VRoot_CausExt_VerbTerm_RelSuf	RelConc9_VRoot_CausExt_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
U_m_Thethosisekelo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
u_bek_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
i_im_funeko	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem
ezim_bili	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
ezi_si_sekelo	RelConc10_BPre7_NStem	RelConc8_BPre7_NStem	RelConc10_BPre7_NStem	RelConc8_BPre7_NStem
so_kw_enz_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
.	Punc	Punc	Punc	Punc
Ko_ku_thom_a	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_NPrePre15_BPre15_VRoot_VerbTerm	PossConc15_BPre15_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
u_m_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm
ne_sekelo	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem	AdvPre_NStem
la_ma_khansela	PossConc7_NPrePre6_BPre6_NStem	PossPron_BPre6_NStem	PossConc7_NPrePre6_BPre6_NStem	PossPron_BPre6_NStem
wo_ke	QuantConc6_QuantStem	QuantConc1_QuantStem	QuantConc6_QuantStem	QuantConc1_QuantStem
begodu	Conj	Conj	Conj	Conj
kw_esibili	PossConc15_AdjPref7_AdjStem	PossConc15_NStem	PossConc15_AdjPref7_AdjStem	PossConc15_NStem
,	Punc	Punc	Punc	Punc
u_m_phakathi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm	OC15_VRoot_ApplExt_VerbTerm
u_b_e	SC3_VRoot_VerbTerm	SC2_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC2_VRoot_VerbTerm
ne_thuba	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NStem	AdvPre_NPrePre5_BPre5_NStem	AdvPre_NStem
lo_ku_b_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm
ne_li_zwi	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem
mayelana	NStem	NStem	NStem	NStem
no_m_thetho	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem	AdvPre_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
.	Punc	Punc	Punc	Punc
I_z_akhiwo	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_sele	RelConc4_VRoot_VerbTerm	LocPre_NStem	RelConc4_VRoot_VerbTerm	LocPre_NStem
zi_khona	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ku_wadi	BPre15_NStem	BPre15_NStem	BPre15_NStem	BPre15_NStem
zi_ya_khonjel_w_a	SC10_Pres_VRoot_PassExt_VerbTerm	Pres_Pres_VRoot_PassExt_VerbTerm	SC10_Pres_VRoot_PassExt_VerbTerm	SC8_Pres_VRoot_PassExt_VerbTerm
kobana	Conj	Conj	Conj	Conj
zi_thumel_e	SC10_VRoot_VerbTerm	OC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm	SC10_VRoot_VerbTerm
aba_phakanyisiwe_ko	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_NStem_RelSuf	RelConc2_VRoot_CausExt_PassExt_VerbTerm_RelSuf	RelConc2_NStem_RelSuf
e_m_hlanganw_eni	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
lapha	Dem16_Pos1		Dem16_Pos1	
a_ma_bizo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_zoku_qinis_ek_is_w_a	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Fut_VRoot_NeutExt_CausExt_PassExt_VerbTerm	SC6_Pres_VRoot_NeutExt_CausExt_PassExt_VerbTerm
