morphemes	target	prediction	morphemes_predseg	prediction_predseg
aba_bhek_an_a	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	aba_bhek_an_a	RelConc2_VRoot_RecipExt_VerbTerm
na_zo	AdvPre_PronStem8	AdvPre_PronStem8	na_zo	AdvPre_PronStem8
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf
ya_ngakini	PossConc9_Adv	PossConc9_NStem	ya_ngakini	PossConc9_NStem
.	Punc	Punc	.	Punc
Uma	Conj	Conj	Uma	Conj
u_nga_z_az_i	SC_NegPre_ReflPre_VRoot_VerbTerm	SC1_NegPre_ReflPre_VRoot_VerbTerm	u_nga_z_az_i	SC1_NegPre_ReflPre_VRoot_VerbTerm
zo_nke	QuantConc8_QuantStem	QuantConc8_QuantStem	zo_nke	QuantConc8_QuantStem
i_zi_m_pendulo	NPrePre10_BPre10_BPre3_NStem	NPrePre8_BPre8_BPre3_NStem	i_zi_m_pendulo	NPrePre8_BPre8_BPre3_NStem
,	Punc	Punc	,	Punc
zam_a	VRoot_VerbTerm	VRoot_VerbTerm	za_ma	PossConc10_NStem
u_ku_thol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_thol_a	NPrePre15_BPre15_VRoot_VerbTerm
u_lw_azi	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lw_az_i	SC3_BPre11_VRoot_VerbTerm
ku_masipala	LocPre_NStem	LocPre_NStem	ku_masipala	LocPre_NStem
,	Punc	Punc	,	Punc
e_m_tholampilo	LocPre_BPre2_NStem	PossConc6_BPre9_NStem	e_m_tholampilo	PossConc6_BPre9_NStem
,	Punc	Punc	,	Punc
e_zin_hlanganw_eni	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	ezin_hlanganw_eni	RelConc8_NStem_LocSuf
zo_m_phakathi	PossConc10_BPre3_Adv	PossConc10_BPre3_NStem	zo_m_phakathi	PossConc10_BPre3_NStem
noma	Conj	Conj	noma	Conj
e_zi_khungw_eni	LocPre_BPre8_NStem_LocSuf	LocPre_BPre8_NStem_LocSuf	ezi_khungw_eni	RelConc8_NStem_LocSuf
zi_ka_hulumeni	PossConc10_PossKA_NStem	PossConc8_PossKA_NStem	zi_ka_hulumeni	PossConc8_PossKA_NStem
.	Punc	Punc	.	Punc
I_si_khungo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	I_si_khungo	NPrePre7_BPre7_NStem
so_ku_bal_w_a	PossConc7_BPre15_VRoot_PassExt_VerbTerm	PossConc7_BPre15_VRoot_PassExt_VerbTerm	so_ku_bal_w_a	PossConc7_BPre15_VRoot_PassExt_VerbTerm
kwa_ba_ntu	PossConc15_BPre2_NStem	PossConc15_BPre2_NStem	kwa_ba_ntu	PossConc15_BPre2_NStem
si_nga_ba	SC7_Pot_AuxVStem	SC7_Pot_AuxVStem	si_nga_ba	SC7_AdvPre_AuxVStem
na_lo	AdvPre_Dem11	AdvPre_Dem3	na_lo	AdvPre_Dem3
u_lw_azi	NPrePre11_BPre11_NStem	NPrePre11_BPre11_NStem	u_lw_az_i	SC3_BPre11_VRoot_VerbTerm
mayelana	Adv	Adv	mayela_na	NStem_DimSuf
ne_zinga	AdvPre_NStem	AdvPre_NStem	ne_zinga	AdvPre_NStem
le_zo_mnotho	PossConc8_PossConc3_NStem	PossConc5_PossConc8_NStem	lezo_mnotho	PossConc9_NStem
la_ba_ntu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	la_ba_ntu	PossConc5_BPre2_NStem
be_n_dawo	PossConc2_BPre9_NStem	PossConc2_BPre9_NStem	be_n_dawo	PossConc2_BPre9_NStem
ya_ngakini	PossConc9_Adv	PossConc9_NStem	ya_ngakini	PossConc9_NStem
.	Punc	Punc	.	Punc
I_phrojekthi	BPre5_NStem	BPre5_NStem	I_phrojekthi	BPre5_NStem
nga_yi_nye	AdvPre_CopPre_EnumStem	AdvPre_CopPre_EnumStem	nga_yi_nye	AdvPre_CopPre_EnumStem
i_hluk_il_e	SC5_VRoot_Perf_VerbTerm	SC5_VRoot_Perf_VerbTerm	i_hluk_il_e	SC5_VRoot_Perf_VerbTerm
futhi	Conj	Conj	futh_i	VRoot_VerbTerm
i_ne_zin_gqinamba	BPre9_AdvPre_BPre10_NStem	BPre4_AdvPre_BPre10_NStem	i_ne_zin_gqinamb_a	NPrePre9_AdvPre_BPre10_VRoot_VerbTerm
na_ma_phuzu	NPre6_BPre6_NStem	AdvPre_BPre6_NStem	na_ma_phuzu	AdvPre_BPre6_NStem
a_yo	PossConc6_PronStem9	PossConc6_PronStem9	a_yo	PossConc6_PronStem9
oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm	oku_m_el_e	RelConc15_VRoot_ApplExt_VerbTerm
ku_catshangwe	LocPre_NStem	BPre17_NStem	ku_catshang_w_e	SC15_VRoot_PassExt_VerbTerm
nga_wo	AdvPre_PronStem6	AdvPre_PronStem6	nga_wo	AdvPre_PronStem6
.	Punc	Punc	.	Punc
Ngakho-ke	Adv	Adv	Ngakho__ke	VRoot_BPre3_Adv
ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm	SC15_VRoot_NeutExt_VerbTerm	ku_ding_ek_a	SC15_VRoot_NeutExt_VerbTerm
u_hlelo	NPrePre11_NStem	NPrePre11_NStem	u_hlelo	NPrePre11_NStem
o_luhluk_il_e	Past_Intrans_Perf_VerbTerm	RelConc1_VRoot_Perf_VerbTerm	olu_hluk_il_e	RelConc11_VRoot_Perf_VerbTerm
kw_ezi_nye	PossConc15_AdjPref8_AdjStem	PossConc15_AdjPref8_AdjStem	kwe_zi_nye	PossConc15_BPre8_AdjStem
lo_ku_qedel_a	PossConc5_NPrePre15_Intrans_VerbTerm	PossConc5_NPrePre15_VRoot_VerbTerm	lo_ku_qed_el_a	PossConc5_BPre15_VRoot_ApplExt_VerbTerm
i_phrojekthi	BPre5_NStem	BPre5_NStem	i_phrojekthi	BPre5_NStem
nge_m_pumelelo	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	nge_m_pumelelo	AdvPre_BPre3_NStem
.	Punc	Punc	.	Punc
Lo	Dem3	Dem3	Lo	Dem3
mfanekiso	NStem	NStem	m_fanekiso	BPre3_NStem
o_nge_zansi	RelConc3_AdvPre_NStem	RelConc3_AdvPre_NStem	o_nge_zansi	RelConc3_AdvPre_NStem
u_khomb_a	SC3_VRoot_VerbTerm	SC1_VRoot_VerbTerm	u_khomba	BPre3_NStem
u_ku_hlob_an_a	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	NPrePre15_BPre15_VRoot_RecipExt_VerbTerm	u_ku_hloban_a	NPrePre15_BPre15_VRoot_VerbTerm
oku_sondel_en_e	RelConc15_VRoot_RecipExt_VerbTerm	RelConc15_Intrans_RecipExt_VerbTerm	oku_sondel_en_e	RelConc15_Intrans_RecipExt_VerbTerm
phakathi	Adv	Adv	phakathi	Adv
ko_ku_kw_azi	PossConc15_BPre15_BPre15_NStem	PossConc15_NPrePre15_BPre15_NStem	ko_ku_kw_az_i	PossConc15_NPrePre15_OC15_VRoot_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
,	Punc	Punc	,	Punc
a_ma_thuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_thuba	NPrePre6_BPre6_NStem
ne_mi_sebenzi	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	ne_mi_sebenzi	AdvPre_BPre4_NStem
e_m_phakath_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	e_m_phakath_ini	LocPre_BPre3_NStem_LocSuf
na_s_e_zi_mw_eni	AdvPre_PreLoc-s_LocPre_BPre10_NStem_LocSuf	AdvPre_PreLoc-s_LocPre_BPre8_NStem_LocSuf	na_s_e_zi_mw_eni	AdvPre_PreLoc-s_LocPre_BPre8_NStem_LocSuf
zo_ku_phil_a	PossConc8_BPre15_VRoot_VerbTerm	PossConc10_NPrePre15_Intrans_VerbTerm	zo_ku_phil_a	PossConc10_NPrePre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
U_khomb_is_a	SC3_VRoot_CausExt_VerbTerm	SC3_VRoot_CausExt_VerbTerm	U_khomb_is_a	SC3_VRoot_CausExt_VerbTerm
ukuthi	Conj	Conj	u_kuth_i	SC1_VRoot_VerbTerm
u_bu_holi	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	u_bu_holi	NPrePre14_BPre14_NStem
,	Punc	Punc	,	Punc
ukuba	Conj	Conj	u_ku_b_a	NPrePre15_BPre15_VRoot_VerbTerm
y_i_s_akhamuzi	CopPre_NPrePre7_BPre7_NStem	CopPre_NPrePre7_BPre7_NStem	y_i_s_akhamuzi	CopPre_NPrePre7_BPre7_NStem
esi_sebenz_a	RelConc7_VRoot_VerbTerm	RelConc7_VRoot_VerbTerm	esi_sebenz_a	RelConc7_VRoot_VerbTerm
ka_nzima	AdvPre_Adv	AdvPre_RelStem	ka_nzima	AdvPre_RelStem
no_hulumeni	AdvPre_NStem	AdvPre_NStem	n_o_hulumeni	AdvPre_NPrePre2a_NStem
o_phumelel_a_yo	RelConc1_VRoot_VerbTerm_RelSuf	RelConc3_Intrans_VerbTerm_RelSuf	o_phumelel_a_yo	RelConc3_Intrans_VerbTerm_RelSuf
ku_nga_siz_a	SC15_Pot_VRoot_VerbTerm	SC15_Pot_VRoot_VerbTerm	ku_nga_siz_a	SC15_Pot_VRoot_VerbTerm
u_ku_leth_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_leth_a	NPrePre15_BPre15_VRoot_VerbTerm
i_ntuthuko	BPre9_NStem	NPrePre9_NStem	i_ntuthuko	NPrePre9_NStem
e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	e_n_dawe_ni	LocPre_BPre9_NStem_LocSuf
e_no_m_phakathi	RelConc9_AdvPre_BPre3_Adv	RelConc9_AdvPre_BPre3_Adv	e_no_m_phakathi	RelConc9_AdvPre_BPre3_Adv
o_xhumen_e	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	o_xhumen_e	RelConc3_VRoot_VerbTerm
.	Punc	Punc	.	Punc
I_mi_hlahlandlela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	I_mi_hlahlandlel_a	NPrePre4_BPre4_VRoot_VerbTerm
:	Punc	Punc	:	Punc
I_n_qalasizinda	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	I_n_qalasizinda	NPrePre9_BPre9_NStem
E_vikel_ek_il_e	RelConc9_VRoot_NPas_Perf_VerbTerm	RelConc4_VRoot_NeutExt_Perf_VerbTerm	Evikel_ek_il_e	VRoot_NeutExt_Perf_VerbTerm
Ka_masipala	ExclNeg_NStem	PossKA_NStem	Ka_masipala	PossKA_NStem
No_ku_hlinz_ek_w_a	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	AdvPre_BPre15_VRoot_NeutExt_PassExt_VerbTerm	No_ku_hlinzek_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
Nge_zin_sizakalo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	Nge_zin_sizakalo	AdvPre_BPre10_NStem
,	Punc	Punc	,	Punc
ka-_1	ExclNeg_Num	ExclNeg_Num	ka__1	AdvPre_BPre15_Num
E_preli	LocPre_NStem	RelConc4_NStem	E_preli	RelConc4_NStem
2007	Num	Num	20_07	Num_Num
y_imi_hlahlandlela	CopPre_BPre4_NStem	CopPre_BPre4_NStem	y_i_mi_hlahlandlel_a	CopPre_NPrePre4_BPre4_VRoot_VerbTerm
e_y_enz_el_w_e	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm	e_y_enz_el_w_e	RelConc9_CopPre_VRoot_ApplExt_PassExt_VerbTerm
u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_siz_a	NPrePre15_BPre15_VRoot_VerbTerm
u_hulumeni	NPrePre1a_NStem	NPrePre1a_NStem	u_hulumeni	NPrePre1a_NStem
u_kw_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_kw_enz_a	NPrePre15_BPre15_VRoot_VerbTerm
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bopho	NPrePre7_BPre7_NStem
sa_wo	PossConc7_PronStem6	PossConc7_PronStem3	sa_wo	PossConc7_PronStem3
so_m_thethosisekelo	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem	so_m_thethosisekelo	PossConc7_BPre3_NStem
so_ku_leth_a	PossConc7_NPrePre15_Intrans_VerbTerm	PossConc7_NPrePre15_VRoot_VerbTerm	so_ku_leth_a	PossConc7_NPrePre15_VRoot_VerbTerm
i_zin_sizakalo	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	i_zin_sizakalo	NPrePre10_BPre10_NStem
za_nsukuzonke	PossConc8_NStem	PossConc8_NStem	zansuku_zo_nke	VRoot_Fut_QuantStem
.	Punc	Punc	.	Punc
Lokhu	Dem15	Dem15	Lokhu	Dem15
kw_enz_iw_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	kw_enz_iw_a	SC15_VRoot_PassExt_VerbTerm
ne_qembu	AdvPre_NStem	AdvPre_NStem	ne_qembu	AdvPre_NStem
lo_m_phakathi	PossConc5_BPre3_Adv	PossConc5_BPre3_NStem	lo_m_phakathi	PossConc5_BPre3_NStem
eli_xub_il_e	RelConc5_VRoot_Perf_VerbTerm	RelConc5_VRoot_Perf_VerbTerm	eli_xub_il_e	RelConc5_VRoot_Perf_VerbTerm
ngo_ku_banzi	AdvPre_BPre15_RelStem	AdvPre_BPre15_RelStem	ngo_ku_banzi	AdvPre_BPre15_RelStem
futhi	Conj	Conj	futh_i	VRoot_VerbTerm
ku_w_u_hlobo	BPre15_CopPre_NPrePre11_NStem	SC15_CopPre_NPrePre11_NStem	ku_wu_hlobo	LocPre_CopPre_NStem
olu_th_ile	RelConc11_VRoot_Perf	RelConc11_VRoot_Perf	olu_th_ile	RelConc11_VRoot_Perf
lwa_ma_su	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem	lwa_ma_su	PossConc11_BPre6_NStem
.	Punc	Punc	.	Punc
Ku_dons_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	Ku_dons_a	SC15_VRoot_VerbTerm
a_ma_hora	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_hora	NPrePre6_BPre6_NStem
ama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_bili	NPrePre6_BPre6_AdjStem
kanti	Conj	Conj	kanti	Conj
u_m_dwebo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_dwebo	NPrePre3_BPre3_NStem
u_setshenz_is_el_w_a	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm	u_setshenz_is_el_w_a	SC3_VRoot_CausExt_ApplExt_PassExt_VerbTerm
u_ku_qed_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	u_ku_qed_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm
I_khasi	NPrePre5_NStem	NPrePre5_NStem	I_khasi	NPrePre5_NStem
lo_ku_hlaziy_a	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_Intrans_VerbTerm	lo_ku_hlaziy_a	PossConc5_NPrePre15_Intrans_VerbTerm
.	Punc	Punc	.	Punc
A_y_az_i	SC6_CopPre_VRoot_VerbTerm	SC6_CopPre_VRoot_VerbTerm	A_ya_z_i	SC6_Pres_VRoot_VerbTerm
nge_ntuthuko	AdvPre_NStem	AdvPre_NStem	nge_ntuthuko	AdvPre_NStem
e_y_enz_ek_a	RelConc9_CopPre_VRoot_NeutExt_VerbTerm	RelConc9_CopPre_VRoot_NeutExt_VerbTerm	e_y_enz_ek_a	RelConc9_CopPre_VRoot_NeutExt_VerbTerm
kwa_ba_nye	PossConc15_AdjPref2_AdjStem	PossConc15_AdjPref2_AdjStem	kwa_ba_nye	PossConc15_AdjPref2_AdjStem
o_masipala	NPrePre2a_NStem	NPrePre2a_NStem	o_masipala	NPrePre2a_NStem
-	Punc	Punc	_	SC1_Num
a_fund_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_fund_e	SC6_VRoot_VerbTerm
e_mi_bon_en_i	RelConc9_BPre4_VRoot_RecipExt_VerbTerm	LocPre_BPre4_VRoot_RecipExt_VerbTerm	e_mi_bone_ni	LocPre_BPre4_NStem_LocSuf
ya_bo	PossConc9_PronStem2	PossConc9_PronStem2	ya_bo	PossConc9_PronStem2
labo	Dem2	Dem2	labo	Dem2
masipala	NStem	NStem	masipala	NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem	ka_nye	AdvPre_AdjStem
na_ku_lokho	AdvPre_BPre15_NStem	AdvPre_BPre15_Dem15	na_ku_lokho	AdvPre_BPre15_Dem15
aba_hlangabez_an_a	RelConc2_VRoot_RecipExt_VerbTerm	RelConc2_VRoot_RecipExt_VerbTerm	aba_hlangabez_an_a	RelConc2_VRoot_RecipExt_VerbTerm
na_kho	AdvPre_PronStem15	AdvPre_PronStem15	na_kho	AdvPre_PronStem15
.	Punc	Punc	.	Punc
Kuze	Conj	Conj	Kuze	Conj
kube	Adv	Adv	ku_be	SC15_AuxVStem
manje	Adv	Adv	manje	Adv
okw_enz_ek_a	RelConc15_VRoot_NeutExt_VerbTerm	RelConc15_VRoot_NeutExt_VerbTerm	okw_enz_ek_a	RelConc15_VRoot_NeutExt_VerbTerm
kw_ama_nye	LocPre_AdjPref6_AdjStem	LocPre_AdjPref6_AdjStem	kwa_ma_nye	PossConc15_AdjPref6_AdjStem
a_ma_zwe	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_zwe	NPrePre6_BPre6_NStem
ku_be	SC15_AuxVStem	SC15_AuxVStem	ku_be	SC15_AuxVStem
no_m_thelel_a	AdvPre_BPre3_ApplExt_VerbTerm	AdvPre_BPre3_VRoot_VerbTerm	no_m_thelel_a	AdvPre_BPre3_VRoot_VerbTerm
e_ma_thube_ni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_thube_ni	LocPre_BPre6_NStem_LocSuf
ama_ningi	AdjPref6_AdjStem	AdjPref6_AdjStem	a_ma_ningi	NPrePre6_BPre6_AdjStem
oku_lahl_ek_el_w_a	RelConc15_VRoot_NPas_ApplExt_PassExt_VerbTerm	RelConc15_VRoot_NeutExt_ApplExt_PassExt_VerbTerm	oku_lahlek_el_w_a	RelConc15_VRoot_ApplExt_PassExt_VerbTerm
kanye	Conj	Conj	ka_nye	AdvPre_AdjStem
na_s_e_zi_n_kinge_ni	AdvPre_PreLoc-s_LocPre_BPre8_BPre9_NStem_LocSuf	AdvPre_PreLoc-s_LocPre_BPre8_BPre9_NStem_LocSuf	na_s_e_zin_kinge_ni	AdvPre_PreLoc-s_LocPre_BPre10_NStem_LocSuf
ze_zin_daba	PossConc8_BPre10_NStem	PossConc8_BPre10_NStem	ze_zin_daba	PossConc8_BPre10_NStem
zo_m_hlaba	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem	zo_m_hlaba	PossConc10_BPre3_NStem
-	Punc	Punc	_	ApplExt_Num
ku_suk_el_a	SC15_VRoot_ApplExt_VerbTerm	SC15_VRoot_ApplExt_VerbTerm	ku_suk_el_a	SC15_VRoot_ApplExt_VerbTerm
ezi_makethe	RelConc10_NStem	RelConc8_NStem	ezi_maketh_e	RelConc10_VRoot_VerbTerm
ze_zi_mali	PossConc8_BPre8_NStem	PossConc8_BPre10_NStem	ze_zi_mali	PossConc8_BPre10_NStem
ezi_nga_simeme	RelConc8_NegPre_AdjStem	RelConc8_AdvPre_NStem	ezi_nga_simem_e	RelConc8_NegPre_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_ye	LocPre_PronStem1	LocPre_PronStem1	ku_ye	LocPre_PronStem1
e_ku_hamb_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	e_ku_hamb_e_ni	LocPre_BPre15_VRoot_VerbTerm_LocSuf
kwa_ba_ntu	PossConc15_BPre2_NStem	PossConc15_BPre2_NStem	kwa_ba_ntu	PossConc15_BPre2_NStem
aba_na_ma_khono	RelConc2_AdvPre_BPre6_NStem	RelConc2_AdvPre_BPre6_NStem	aba_na_ma_khono	RelConc2_AdvPre_BPre6_NStem
ba_shiy_e	CopPre_Intrans_VerbTerm	SC2_VRoot_VerbTerm	ba_shiy_e	PossConc2_VRoot_VerbTerm
a_ma_zwe	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	a_ma_zwe	NPrePre6_BPre6_NStem
a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm	SC6_ProgPre_VRoot_VerbTerm	a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm
,	Punc	Punc	,	Punc
ku_ye	LocPre_PronStem1	LocPre_PronStem1	ku_ye	LocPre_PronStem1
e_ku_guquk_e_ni	LocPre_NPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	e_ku_guquke_ni	LocPre_BPre15_NStem_LocSuf
ko_bu_dlelwane	PossConc15_BPre14_NStem	PossConc15_BPre14_NStem	ko_bu_dlelwane	PossConc15_BPre14_NStem
ba_ma_ndla	PossConc2a_BPre6_NStem	PossConc14_BPre6_NStem	ba_ma_ndla	PossConc14_BPre6_NStem
phakathi	Adv	Adv	phakathi	Adv
kwe_mi_buso	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem	kwe_mi_buso	PossConc15_BPre4_NStem
ne_zi_mali	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	ne_zi_mali	AdvPre_BPre10_NStem
.	Punc	Punc	.	Punc
Ngenxa	Conj	Conj	Ngenxa	Conj
ya_lezi	PossConc9_Dem10	PossConc9_Dem10	ya_lezi	PossConc9_Dem10
zi_mo	BPre8_NStem	BPre8_NStem	zi_mo	BPre8_NStem
,	Punc	Punc	,	Punc
u_ku_shon_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_shona	NPrePre15_BPre15_NStem
phansi	Adv	Adv	phansi	Adv
ko_m_notho	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	ko_m_notho	PossConc15_BPre3_NStem
wa_manje	PossConc1_Adv	PossConc3_Adv	wa_manje	PossConc3_Adv
e_ma_zwe_ni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_zwe_ni	LocPre_BPre6_NStem_LocSuf
a_se_thuthuk_il_e	SC6_Past_VRoot_Perf_VerbTerm	SC6_Past_VRoot_Perf_VerbTerm	a_se_thuthuk_il_e	SC6_Past_VRoot_Perf_VerbTerm
ku_leth_a	BPre17_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_leth_a	SC15_VRoot_VerbTerm
i_n_gozi	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_gozi	NPrePre9_BPre9_NStem
en_kulu	AdjPref9_AdjStem	AdjPref9_AdjStem	e_nkulu	RelConc6_RelStem
e_ma_zwe_ni	LocPre_BPre6_NStem_LocSuf	LocPre_BPre6_NStem_LocSuf	e_ma_zwe_ni	LocPre_BPre6_NStem_LocSuf
a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm	SC6_ProgPre_VRoot_VerbTerm	a_sa_thuthuk_a	SC6_ProgPre_VRoot_VerbTerm
.	Punc	Punc	.	Punc
U_ku_qapha	NPrePre15_BPre15_NStem	NPrePre15_BPre15_NStem	U_ku_qaph_a	NPrePre15_BPre15_VRoot_VerbTerm
no_ku_lingan_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	no_ku_lingan_is_a	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Bhek_a	VRoot_VerbTerm	VRoot_VerbTerm	Bhek_a	VRoot_VerbTerm
le	Dem4	Dem9	le	Dem9
mi_buzo	BPre4_NStem	BPre4_NStem	mi_buzo	BPre4_NStem
e_landel_a_yo	RelConc4_VRoot_VerbTerm_RelSuf	RelConc4_VRoot_VerbTerm_RelSuf	e_landel_a_yo	RelConc4_VRoot_VerbTerm_RelSuf
.	Punc	Punc	.	Punc
Ku_s_e_m_qoka	BPre15_PreLoc-s_LocPre_BPre3_NStem	BPre15_PreLoc-s_LocPre_BPre3_NStem	Ku_s_e_m_qoka	BPre15_PreLoc-s_LocPre_BPre3_NStem
futhi	Conj	Conj	futh_i	VRoot_VerbTerm
u_ku_qinisek_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	u_ku_qinis_ek_is_a	NPrePre15_BPre15_VRoot_NeutExt_CausExt_VerbTerm
ukuthi	Conj	Conj	u_kuth_i	SC1_VRoot_VerbTerm
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mu_ntu	NPrePre1_BPre1_NStem
o_th_ile	RelConc3_VRoot_Perf	RelConc3_VRoot_Perf	o_th_ile	RelConc3_VRoot_Perf
u_ne_si_bopho	BPre1_AdvPre_BPre7_NStem	BPre1a_AdvPre_BPre7_NStem	u_ne_si_bopho	RelConc3_CopPre_BPre7_NStem
so_ku_lungisel_el_a	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	PossConc7_BPre15_VRoot_ApplExt_VerbTerm	so_ku_lungis_elel_a	PossConc7_BPre15_Intrans_IntensExt_VerbTerm
lolu	Dem11	Dem11	lolu	Dem11
hlelo	NStem	NStem	hlelo	NStem
u_ku_gwem_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	u_ku_gwem_a	NPrePre15_BPre15_VRoot_VerbTerm
i_si_mo	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_mo	NPrePre7_BPre7_NStem
lapho	Conj	Conj	lapho	Conj
ku_nge_kho	SC15_NegPre_Adv	SC15_NegPre_Adv	ku_nge_kho	SC15_NegPre_Adv
mu_ntu	BPre1_NStem	BPre1_NStem	mu_ntu	BPre1_NStem
o_thath_a	RelConc1_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	o_thath_a	RelConc3_VRoot_VerbTerm
i_si_bopho	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	i_si_bopho	NPrePre7_BPre7_NStem
esi_qond_il_e	RelConc7_VRoot_Perf_VerbTerm	RelConc7_VRoot_Perf_VerbTerm	esi_qond_il_e	RelConc7_VRoot_Perf_VerbTerm
