morphemes	target	prediction	morphemes_predseg	prediction_predseg
nge_lw_ati	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem	nge_lw_at_i	AdvPre_BPre11_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Ku_landz_elel_a	BPre17_VRoot_IntensExt_VerbTerm	BPre17_VRoot_IntensExt_VerbTerm	Ku_landz_elel_a	BPre17_VRoot_IntensExt_VerbTerm
ne_ku_kala	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem	ne_ku_kal_a	AdvPre_OC15_VRoot_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_sebent_a	BPre15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Buk_a	VRoot_VerbTerm	VRoot_VerbTerm	Buk_a	VRoot_VerbTerm
nansi	Dem4	NStem	nansi	NStem
i_mi_buto	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_buto	NPrePre4_BPre4_NStem
le_landzela_ko	PossConc5_NStem_RelSuf	PossConc5_NStem_RelSuf	le_landzel_a_ko	RelConc4_VRoot_VerbTerm_RelSuf
.	Punc	Punc	.	Punc
Ku_balulek_ile	SC15_VRoot_Perf	SC15_VRoot_Perf	Ku_balulek_ile	SC15_VRoot_Perf
futsi	Conj	Conj	futsi	Conj
ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	ku_cinisek_is_a	BPre15_VRoot_CausExt_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
u_mu_ntfu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mu_ntfu	NPrePre1_BPre1_NStem
lo_tsite	RelConc1_RelStem	RelConc1_RelStem	lo_tsite	RelConc1_RelStem
a_buk_an_e	SC1_VRoot_RecipExt_VerbTerm	SC6_VRoot_RecipExt_VerbTerm	a_buk_an_e	SC6_VRoot_RecipExt_VerbTerm
ne_ku_lungis_elel_a	AdvPre_OC15_VRoot_IntensExt_VerbTerm	AdvPre_OC15_VRoot_IntensExt_VerbTerm	ne_ku_lung_is_elel_a	AdvPre_OC15_VRoot_CausExt_IntensExt_VerbTerm
lolu_hlelo	Dem11_NStem	Dem11_NStem	lolu_hlelo	Dem11_NStem
kute	Conj	Conj	ku_te	SC15_AuxVStem
ku_gweny_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	ku_gw_enyw_e	SC15_OC3_VRoot_VerbTerm
si_mo	BPre7_NStem	BPre7_NStem	si_mo	BPre7_NStem
lapho	Conj	Conj	lapho	Conj
ku_nge_kho	SC15_NegPre_Adv	SC15_NegPre_Adv	ku_nge_kho	SC15_NegPre_Adv
u_mu_ntfu	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mu_ntfu	NPrePre1_BPre1_NStem
lo_tsats_a	RelConc1_VRoot_VerbTerm	RelConc1_VRoot_VerbTerm	lo_tsats_a	RelConc1_VRoot_VerbTerm
li_cala	BPre5_NStem	BPre5_NStem	li_cala	BPre5_NStem
mayela_na	NStem_DimSuf	NStem_DimSuf	mayelan_a	Intrans_VerbTerm
ne_ku_lungis_elel_w_a	AdvPre_OC15_VRoot_ApplExt_PassExt_VerbTerm	AdvPre_OC15_VRoot_IntensExt_PassExt_VerbTerm	ne_ku_lung_is_elel_w_a	AdvPre_OC15_VRoot_CausExt_IntensExt_PassExt_VerbTerm
kwe_lu_hlelo	PossConc15_NPre11_NStem	PossConc15_NPre11_NStem	kwe_lu_hlelo	PossConc15_NPre11_NStem
.	Punc	Punc	.	Punc
Ku_cin_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	Ku_cinis_a	SC15_VRoot_VerbTerm
tin_hlelo	BPre10_NStem	BPre10_NStem	tin_hlelo	BPre10_NStem
te_te_m_philo	PossConc10_PossConc9_BPre9_NStem	PossConc10_BPre8_BPre3_NStem	te_te_m_philo	PossConc10_BPre8_BPre3_NStem
kanye	Conj	Conj	kanye	Conj
ne_kw_ent_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	ne_kw_ent_a	AdvPre_OC15_VRoot_VerbTerm
banti	RelStem	NStem	banti	NStem
tin_hlelo	BPre10_NStem	BPre10_NStem	tin_hlelo	BPre10_NStem
te_te_m_philo	PossConc10_PossConc9_BPre9_NStem	PossConc10_BPre8_BPre3_NStem	te_te_m_philo	PossConc10_BPre8_BPre3_NStem
lete_tful_w_a	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_VRoot_PassExt_VerbTerm	lete_tful_w_a	RelConc10_VRoot_PassExt_VerbTerm
ti_godzi	BPre8_NStem	BPre8_NStem	ti_godzi	BPre8_NStem
,	Punc	Punc	,	Punc
leti_njenge_tin_hlelo	RelConc10_AdvPre_BPre10_NStem	RelConc10_AdvPre_NPre10_NStem	leti_njenge_tin_hlelo	RelConc10_AdvPre_NPre10_NStem
te_ti_sebenti	PossConc10_BPre8_NStem	PossConc10_BPre8_NStem	te_ti_sebenti	PossConc10_BPre8_NStem
te_te_m_philo	PossConc10_PossConc9_BPre9_NStem	PossConc8_BPre8_BPre3_NStem	te_te_m_philo	PossConc8_BPre8_BPre3_NStem
te_m_mango	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem	te_m_mango	PossConc8_BPre3_NStem
ne_tin_hlelo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	ne_tin_hlelo	AdvPre_BPre10_NStem
te_ku_belek_is_a	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_OC15_VRoot_CausExt_VerbTerm	te_ku_belek_is_a	PossConc10_OC15_VRoot_CausExt_VerbTerm
kanye	Conj	Conj	kanye	Conj
ne_ku_fundz_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	ne_ku_fundz_a	AdvPre_OC15_VRoot_VerbTerm
nge_te_m_philo	AdvPre_PossConc9_BPre9_NStem	AdvPre_PossConc10_BPre3_NStem	nge_te_m_philo	AdvPre_PossConc10_BPre3_NStem
.	Punc	Punc	.	Punc
Lesi_gaba	Dem7_NStem	RelConc7_NStem	Lesi_gaba	RelConc7_NStem
si_niket_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	si_niket_a	SC7_VRoot_VerbTerm
laba_caben_e	RelConc2_VRoot_Perf	RelConc2_VRoot_Perf	laba_caben_e	RelConc2_VRoot_Perf
li_tfuba	BPre5_NStem	BPre5_NStem	li_tfuba	BPre5_NStem
le_kutsi	PossConc5_NStem	PossConc5_Conj	lekutsi	Conj
ba_tfol_isis_e	SC2_VRoot_IntensExt_VerbTerm	SC2_VRoot_IntensExt_VerbTerm	ba_tfolisis_e	BPre2_Intrans_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
ngu_kuphi	AdvPre_NStem	AdvPre_Interrog	ngu_ku_phi	CopPre_BPre15_EnumStem
laba_nge_v_an_i	RelConc2_NegPre_VRoot_RecipExt_VerbTerm	RelConc2_NegPre_VRoot_RecipExt_VerbTerm	laba_nge_vani	RelConc2_AdvPre_NStem
khona	Adv	Adv	khona	Adv
,	Punc	Punc	,	Punc
na_ne_ku_tflol_a	AdvPre_AdvPre_OC15_VRoot_VerbTerm	AdvPre_AdvPre_OC15_VRoot_VerbTerm	na_ne_ku_tflol_a	AdvPre_AdvPre_OC15_VRoot_VerbTerm
ba_mbimbis_en_e	SC2_VRoot_RecipExt_Perf	SC2_VRoot_RecipExt_VerbTerm	bambimbis_en_e	VRoot_RecipExt_Perf
kutsi	Conj	Conj	kutsi	Conj
i_cabano	NPre9_NStem	NPre9_NStem	i_cabano	NPre9_NStem
ya_bo	PossConc9_PronStem14	PossConc9_PronStem2	ya_bo	PossConc9_PronStem2
ngabe	Conj	Conj	ngabe	Conj
si_susa	NPre7_NStem	BPre7_NStem	si_susa	BPre7_NStem
sa_yo	PossConc7_PronStem9	PossConc7_PronStem9	sa_yo	PossConc7_PronStem9
si_yini	SC7_Interrog	BPre7_NStem	si_yini	BPre7_NStem
.	Punc	Punc	.	Punc
Laba_caben_e	RelConc2_VRoot_Perf	RelConc2_VRoot_VerbTerm	Laba_caben_e	RelConc2_VRoot_VerbTerm
ku_fut_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_fut_e	SC15_VRoot_VerbTerm
ba_fik_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_fik_e	SC2_VRoot_VerbTerm
e_zinge_ne	LocPre_NStem_LocSuf	LocPre_NStem_NStem	e_zingen_e	SC1_VRoot_VerbTerm
le_ku_yi_yat_i	PossConc9_NPre9_OC9_VRoot_VerbTerm	RelConc9_OC15_OC9_VRoot_VerbTerm	le_ku_yi_ya_t_i	RelConc9_OC15_OC9_Pres_VRoot_VerbTerm
in_king	BPre9_NStem	NPre9_NStem	i_n_king	NPrePre9_BPre9_NStem
ya_bo	PossConc9_PronStem14	PossConc9_PronStem2	ya_bo	PossConc9_PronStem2
kutsi	Conj	Conj	kutsi	Conj
i_yini	SC4_Interrog	NPrePre9_NStem	i_yini	BPre9_NStem
.	Punc	Punc	.	Punc
Li_Komidi	BPre5_NStem	BPre5_NStem	Li_Komidi	BPre5_NStem
le_li_wadi	PossConc5_BPre5_NStem	PossConc5_BPre5_NStem	le_li_wadi	PossConc5_BPre5_NStem
kanye	Conj	Conj	kanye	Adv
na_laba_nye	AdvPre_AdjPref2_AdjStem	AdvPre_RelConc2_AdjStem	na_laba_nye	AdvPre_RelConc2_AdjStem
ba_ntfu	BPre2_NStem	BPre2_NStem	ba_ntfu	BPre2_NStem
laba_nga_hle	RelConc2_Pot_Adv	RelConc2_AdvPre_AdjStem	laba_ngahle	AdjPref2_AuxVStem
ba_bandzakany_ek_e	SC2_VRoot_NeutExt_VerbTerm	SC2_Intrans_VerbExt_VerbTerm	ba_bandzakany_ek_e	SC2_Intrans_VerbExt_VerbTerm
e_ku_sebent_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	e_ku_sebent_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
,	Punc	Punc	,	Punc
loku_fak_a	RelConc15_VRoot_VerbTerm	RelConc15_VRoot_VerbTerm	loku_fak_a	RelConc15_VRoot_VerbTerm
e_khatsi	LocPre_Adv	LocPre_Adv	e_khatsi	LocPre_Adv
u_m_meleli	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	u_mmeleli	NPrePre1a_NStem
lo_vel_a	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	lo_vel_a	RelConc3_VRoot_VerbTerm
ku_lelo	LocPre_Dem5	LocPre_Dem5	ku_lelo	LocPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5	na_lelo	AdvPre_Dem5
cembu	NStem	NStem	cembu	NStem
le_ku_sebent_a	PossConc5_OC15_VRoot_VerbTerm	PossConc5_OC15_VRoot_VerbTerm	leku_sebent_a	RelConc15_VRoot_VerbTerm
nge_m_gomo	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem	nge_m_gomo	AdvPre_BPre3_NStem
ba_hlangan_e	SC2_VRoot_VerbTerm	SC2_VRoot_VerbTerm	ba_hlangan_e	SC2_VRoot_VerbTerm
loku_nge_nani	RelConc15_AdvPre_NStem	RelConc15_AdvPre_NStem	loku_ngenani	RelConc15_NStem
e_ma-_awa	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma__a_wa	LocPre_BPre6_CausExt_VerbTerm_NStem
lama_bili	AdjPref6_AdjStem	AdjPref6_AdjStem	lama_bili	AdjPref6_AdjStem
ba_sebent_is_a	SC2_VRoot_CausExt_VerbTerm	SC2_VRoot_CausExt_VerbTerm	ba_sebent_is_a	SC2_VRoot_CausExt_VerbTerm
i_metriksi	BPre9_NStem	NPre9_NStem	i_metriksi	NPre9_NStem
kutsi	Conj	Conj	kutsi	Conj
i_ba_sit_e	SC9_OC2_VRoot_VerbTerm	SC4_OC2_VRoot_VerbTerm	i_ba_site	NPrePre4_BPre2_NStem
mayelana	Conj	Adv	mayelan_a	Intrans_VerbTerm
ne_Li_su	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	ne_Lisu	AdvPre_NStem
le_ku_sebent_a	PossConc5_OC15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	leku_sebent_a	RelConc15_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Kw_ehluk_an_a	BPre15_VRoot_RecipExt_VerbTerm	BPre15_VRoot_RecipExt_VerbTerm	Kw_ehlukan_a	BPre15_VRoot_VerbTerm
:	Punc	Punc	:	Punc
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	i_n_dlel_a	NPrePre9_BPre9_VRoot_VerbTerm
ye_ku_ti_bandzakany_a	PossConc9_BPre15_ReflPre_VRoot_VerbTerm	PossConc9_BPre15_ReflPre_VRoot_VerbTerm	ye_ku_ti_bandzakany_a	PossConc9_OC15_ReflPre_VRoot_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	kwe_m_mango	PossConc15_BPre3_NStem
ne_kw_akh_iw_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm	ne_kw_akh_iw_a	AdvPre_OC15_VRoot_PassExt_VerbTerm
kwa_yo	PossConc15_PronStem4	PossConc15_PronStem9	kwa_yo	PossConc15_PronStem9
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
ku_niket_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_niket_e	SC15_VRoot_VerbTerm
e_ma_tfuba	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_tfuba	NPrePre6_BPre6_NStem
ekw_ehlukan_a	PossConc6_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	e_kw_ehlukan_a	PossConc6_OC15_Intrans_VerbTerm
,	Punc	Punc	,	Punc
i.e.	Abbr	Punc	i_.e_.	NPrePre4_NStem_Punc
tin_dlela	BPre10_NStem	BPre10_NStem	tin_dlel_a	SC10_VRoot_VerbTerm
ne_ma_siko	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem	ne_ma_siko	AdvPre_BPre6_NStem
l_ehluk_en_e	PossConc5_VRoot_RecipExt_Perf	PossConc5_VRoot_RecipExt_Perf	le_hluk_en_e	PossConc5_VRoot_RecipExt_Perf
e_ku_ti_bandzakany_a	LocPre_OC15_ReflPre_VRoot_VerbTerm	LocPre_BPre15_ReflPre_VRoot_VerbTerm	e_ku_ti_bandzakany_a	LocPre_BPre15_ReflPre_VRoot_VerbTerm
.	Punc	Punc	.	Punc
Noma	Conj	Conj	Noma	Conj
ngabe	Conj	Conj	ngabe	Conj
ku_fanel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_fanel_e	SC15_VRoot_VerbTerm
ku_be	SC15_AuxVStem	SC15_AuxVStem	ku_b_e	SC15_VRoot_VerbTerm
ne_s_akhiwo	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem	ne_s_akhiwo	AdvPre_BPre7_NStem
se_m_tsetfo	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem	se_m_tsetfo	PossConc7_BPre3_NStem
lesi_bek_el_w_e	RelConc7_VRoot_ApplExt_PassExt_VerbTerm	RelConc7_VRoot_ApplExt_PassExt_VerbTerm	lesi_bek_el_w_e	RelConc7_VRoot_ApplExt_PassExt_VerbTerm
ku_ti_bandzakany_a	SC15_OC10_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm	ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm
e_venilonkhe	LocPre_NStem	LocPre_NStem	e_v_en_ilo_nkhe	LocPre_VRoot_AdvPre_NStem_QuantStem
,	Punc	Punc	,	Punc
le_s_akhiwo	PossConc5_BPre7_NStem	PossConc5_BPre7_NStem	les_akhiwo	RelConc7_NStem
ku_fanel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_fanel_e	SC15_VRoot_VerbTerm
si_vulek_e	OC7_VRoot_VerbTerm	SC1_VRoot_VerbTerm	si_vul_ek_e	SC1_VRoot_NeutExt_VerbTerm
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	ka_khulu	AdvPre_AdjStem
khona	Conj	Conj	khona	Adv
tin_dzawo	NPre10_NStem	BPre10_NStem	tin_dzawo	BPre10_NStem
leti_tsite	RelConc10_RelStem	RelConc10_RelStem	leti_tsite	RelConc10_RelStem
ti_tokhon_a	SC8_VRoot_VerbTerm	SC10_VRoot_VerbTerm	ti_to_khona	BPre8_Fut_NStem
ku_si_gucula	LocPre_BPre7_NStem	BPre17_BPre7_NStem	ku_si_gucul_a	BPre15_SC7_VRoot_VerbTerm
nge_kw_ent_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	nge_kw_ent_a	AdvPre_OC15_VRoot_VerbTerm
kwe_ti_fundza	PossConc15_NPre8_NStem	PossConc15_BPre8_NStem	kwe_ti_fundz_a	PossConc15_OC10_VRoot_VerbTerm
na_bo_masipala	AdvPre_BPre2a_NStem	AdvPre_BPre2a_NStem	na_bo_masipala	AdvPre_BPre2a_NStem
.	Punc	Punc	.	Punc
U_m_tsetfo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	U_m_tsetfo	NPrePre3_BPre3_NStem
si_sekelo	BPre7_NStem	BPre7_NStem	si_sekelo	BPre7_NStem
u_bek_a	SC3_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	u_bek_a	SC1a_VRoot_VerbTerm
ti_dzingo	BPre8_NStem	BPre8_NStem	ti_dzingo	BPre8_NStem
leti_si_sekelo	RelConc8_BPre7_NStem	RelConc8_BPre7_NStem	leti_si_sekelo	RelConc8_BPre7_NStem
leti_m_bili	AdjPref8_BPre3_AdjStem	AdjPref8_BPre3_AdjStem	leti_m_bili	AdjPref8_BPre3_AdjStem
te_ku_shay_a	PossConc8_OC15_VRoot_VerbTerm	PossConc8_OC15_VRoot_VerbTerm	te_ku_shaya	PossConc8_BPre15_NStem
u_m_tsetfo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_tsetfo	NPrePre3_BPre3_NStem
ngu_masipala	CopPre_NStem	CopPre_NStem	ngu_masipala	CopPre_NStem
.	Punc	Punc	.	Punc
Ko_ku_cala	PossConc15_SC15_NStem	NStem_BPre15_NStem	Koku_cala	AdjPref15_AdjStem
u_m_tsetfo	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_tsetfo	NPrePre3_BPre3_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
u_sekel_w_e	SC3_VRoot_PassExt_VerbTerm	SC3_VRoot_PassExt_VerbTerm	u_sekel_w_e	SC3_VRoot_PassExt_VerbTerm
li_nyenti	AdjPref5_AdjStem	AdjPref5_AdjStem	li_nyenti	AdjPref5_AdjStem
le_ma_khansela	PossConc5_BPre6_NStem	PossConc5_BPre6_NStem	le_ma_khansela	PossConc5_BPre6_NStem
,	Punc	Punc	,	Punc
kwe_si_bili	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	kwe_si_bili	PossConc15_BPre7_NStem
,	Punc	Punc	,	Punc
u_m_mango	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	u_m_mango	NPrePre3_BPre3_NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	ku_mel_e	SC15_VRoot_VerbTerm
kube	Conj	Conj	ku_b_e	SC15_VRoot_VerbTerm
se_wu_k_e	PossConc7_OC3_VRoot_VerbTerm	ProgPre_OC3_VRoot_VerbTerm	se_wu_ke	ProgPre_PassExt_NStem
wa_tfol_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	wa_tfol_a	SC3_VRoot_VerbTerm
li_tfuba	BPre5_NStem	BPre5_NStem	li_tfuba	BPre5_NStem
ku_bek_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	ku_bek_a	BPre15_VRoot_VerbTerm
lu_vo	BPre11_NStem	BPre11_NStem	lu_vo	BPre11_NStem
mayelana	Adv	Conj	mayelan_a	Intrans_VerbTerm
na_loyo	AdvPre_Dem3	AdvPre_Dem3	na_loyo	AdvPre_Dem3
m_tsetfo	BPre3_NStem	BPre3_NStem	m_tsetfo	BPre3_NStem
.	Punc	Punc	.	Punc
Ti_godzi	CopPre_NStem	BPre8_NStem	Ti_godzi	BPre8_NStem
leti_nga_phasi	RelConc8_AdvPre_Adv	RelConc8_AdvPre_Adv	leti_nga_phasi	RelConc8_AdvPre_Adv
kwe_li_wadi	PossConc5_BPre5_NStem	PossConc15_BPre5_NStem	kwe_li_wadi	PossConc15_BPre5_NStem
,	Punc	Punc	,	Punc
ti_ya_cel_w_a	SC8_Pres_VRoot_PassExt_VerbTerm	SC10_Pres_VRoot_PassExt_VerbTerm	ti_ya_cel_w_a	SC10_Pres_VRoot_PassExt_VerbTerm
kutsi	Conj	Conj	kutsi	Conj
ti_tfum_el_e	SC8_VRoot_ApplExt_VerbTerm	SC8_VRoot_ApplExt_VerbTerm	ti_tfum_el_e	SC8_VRoot_ApplExt_VerbTerm
e_ma_gama	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	e_ma_gama	NPrePre6_BPre6_NStem
a_leti_ba_ncom_ile	SC6_RelConc8_OC2_VRoot_Perf	SC6_RelConc8_OC2_VRoot_Perf	a_leti_ba_ncom_ile	SC6_RelConc8_OC2_VRoot_Perf
kutsi	Conj	Conj	kutsi	Conj
ba_ti_m_elel_e	SC2_OC8_VRoot_IntensExt_VerbTerm	SC2_ReflPre_VRoot_IntensExt_VerbTerm	ba_ti_melel_e	SC2_ReflPre_VRoot_VerbTerm
e_Komidi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_Komidi_ni	LocPre_NStem_LocSuf
le_li_Wadi	PossConc5_BPre5_NStem	PossConc5_BPre5_NStem	le_li_Wadi	PossConc5_BPre5_NStem
.	Punc	Punc	.	Punc
E_ma_menenja	NPrePre6_BPre6_NStem	LocPre_BPre6_NStem	E_ma_menenja	NPrePre6_BPre6_NStem
e_m_khandlu	PossConc6_BPre3_NStem	LocPre_BPre3_NStem	e_m_khandlu	PossConc6_BPre3_NStem
a_mukel_a	SC6_VRoot_VerbTerm	SC6_VRoot_VerbTerm	a_mukel_a	SC6_VRoot_VerbTerm
i_mi_biko	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	i_mi_biko	NPrePre4_BPre4_NStem
le_buy_a	RelConc4_VRoot_VerbTerm	RelConc4_VRoot_VerbTerm	le_buy_a	RelConc4_VRoot_VerbTerm
e_Si_gungw_ini	LocPre_BPre7_NStem_LocSuf	LocPre_BPre7_NStem_LocSuf	e_Si_gungw_ini	LocPre_BPre7_NStem_LocSuf
se_Ku_ti_bandzakany_a	PossConc7_OC15_ReflPre_VRoot_VerbTerm	SC7_OC15_ReflPre_VRoot_VerbTerm	se_Ku_ti_bandzakany_a	PossConc7_OC15_ReflPre_VRoot_VerbTerm
kwe_Si_ve	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	kwe_Si_ve	PossConc15_BPre7_NStem
kw_ent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	kw_ent_a	BPre15_VRoot_VerbTerm
u_m_sebenti	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	um_sebenti	NPre3_NStem
we_ku_londvolot_a	PossConc3_OC15_VRoot_VerbTerm	PossConc3_OC15_VRoot_VerbTerm	we_ku_londvolot_a	PossConc3_OC15_VRoot_VerbTerm
nobe	Conj	Conj	nobe	Conj
ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm
ba_phatsi	BPre2_NStem	BPre2_NStem	ba_phatsi	BPre2_NStem
ku_ngaka_mikis_w_a	SC15_NegPre_VRoot_PassExt_VerbTerm	SC15_NegPre_VRoot_PassExt_VerbTerm	ku_nga_kamikis_w_a	BPre15_Pot_VRoot_PassExt_VerbTerm
e_komidi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_komidi_ni	LocPre_NStem_LocSuf
le_ba_phatsiswa	RelConc9_BPre2_NStem	PossConc5_BPre2_NStem	le_ba_phatsiswa	PossConc5_BPre2_NStem
nobe	Conj	Conj	nobe	Conj
li_komidi	BPre5_NStem	BPre5_NStem	li_komidi	BPre5_NStem
le_m_phatsidolobha	PossConc5_BPre1_NStem	PossConc5_BPre3_NStem	le_m_phatsi_dolobha	PossConc5_BPre3_NStem_NStem
ne_ba_phatsiswa	AdvPre_NPre2_NStem	AdvPre_BPre2_NStem	ne_ba_phatsiswa	AdvPre_NPre2_NStem
kute	Conj	Conj	ku_te	LocPre_AuxVStem
kw_ent_iw_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	kw_ent_iw_e	SC15_VRoot_PassExt_VerbTerm
ti_ncumo	NPre8_NStem	BPre8_NStem	ti_ncumo	BPre8_NStem
te_politiki	PossConc8_NStem	PossConc10_NStem	te_politiki	PossConc10_NStem
.	Punc	Punc	.	Punc
Masipala	NStem	NStem	Masipala	NStem
u_hlel_a	SC1a_VRoot_VerbTerm	SC1a_VRoot_VerbTerm	u_hlel_a	SC1a_VRoot_VerbTerm
kw_akh_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	kw_akha	BPre15_NStem
si_bhedlela	BPre7_NStem	BPre7_NStem	si_bhedlel_a	RelConc7_VRoot_VerbTerm
ku_wadi	BPre17_NStem	LocPre_NStem	ku_wadi	LocPre_NStem
ABC	Abbr	Abbr	ABC	Abbr
.	Punc	Punc	.	Punc
Ba_chumanisi	BPre2_NStem	BPre2_NStem	Ba_chuman_isi	BPre2_VRoot_NStem
ba_nga_phandle	SC2_AdvPre_Adv	PossConc2_AdvPre_Adv	ba_nga_phandle	BPre2_AdvPre_Adv
ba_nik_w_e	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	ba_nik_w_e	SC2_VRoot_PassExt_VerbTerm
in_kontileka	NPre9_NStem	NPre9_NStem	in_kontilek_a	SC_VRoot_VerbTerm
ye_ku_tfol_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	ye_ku_tfol_a	PossConc9_OC15_VRoot_VerbTerm
lw_ati	BPre11_NStem	BPre11_NStem	lw_at_i	BPre11_VRoot_VerbTerm
lolu_mayelana	RelConc11_Adv	RelConc11_Adv	lolu_mayelan_a	RelConc11_Intrans_VerbTerm
ne_li_nani	AdvPre_BPre5_NStem	AdvPre_BPre5_NStem	ne_li_nani	AdvPre_BPre5_NStem
le_ba_ntfu	PossConc5_BPre2_NStem	PossConc5_BPre2_NStem	le_ba_ntfu	PossConc5_BPre2_NStem
e_wadi_ni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	e_wadi_ni	LocPre_NStem_LocSuf
,	Punc	Punc	,	Punc
li_zinga	BPre5_NStem	BPre5_NStem	li_zinga	BPre5_NStem
le_ku_sebent_a	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	leku_sebent_a	RelConc15_VRoot_VerbTerm
